股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
600428.SH,中远海特,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,28.18,56.36,15.45,-0.42,-0.42,-0.42,0.76,110
600428.SH,中远海特,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,27.27,57.27,15.45,0.0,0.0,0.0,0.0,110
600428.SH,中远海特,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,40.91,50.91,8.18,0.07,-0.05,0.06,0.0,110
600428.SH,中远海特,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,40.91,54.55,4.55,0.08,-0.05,0.08,0.0,110
600428.SH,中远海特,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,40.0,50.0,10.0,0.09,-0.05,0.09,0.0,110
600428.SH,中远海特,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,43.64,54.55,1.82,0.09,-0.05,0.08,0.0,110
600428.SH,中远海特,3-5,今天3-5%，明天概率情况,竞价,39.13,43.48,17.39,-1.87,-1.87,-1.87,2.21,23
600428.SH,中远海特,3-5,今天3-5%，明天概率情况,1分钟,39.13,47.83,13.04,0.0,0.0,0.0,0.0,23
600428.SH,中远海特,3-5,今天3-5%，明天概率情况,5分钟,30.43,65.22,4.35,0.16,-0.13,0.13,0.0,23
600428.SH,中远海特,3-5,今天3-5%，明天概率情况,15分钟,39.13,60.87,0.0,0.16,-0.14,0.09,0.0,23
600428.SH,中远海特,3-5,今天3-5%，明天概率情况,30分钟,34.78,60.87,4.35,0.16,-0.16,0.11,0.0,23
600428.SH,中远海特,3-5,今天3-5%，明天概率情况,1小时,30.43,65.22,4.35,0.16,-0.19,0.11,0.0,23
600428.SH,中远海特,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,30.86,37.04,32.1,0.98,0.98,0.98,0.72,81
600428.SH,中远海特,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,30.86,39.51,29.63,0.0,0.0,0.0,0.0,81
600428.SH,中远海特,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,56.79,39.51,3.7,0.09,-0.03,0.08,0.0,81
600428.SH,中远海特,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,46.91,46.91,6.17,0.09,-0.03,0.09,0.0,81
600428.SH,中远海特,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,49.38,45.68,4.94,0.1,-0.03,0.09,0.0,81
600428.SH,中远海特,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,43.21,50.62,6.17,0.1,-0.04,0.08,0.0,81
600428.SH,中远海特,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,22.22,61.11,16.67,0.31,0.31,0.31,0.7,18
600428.SH,中远海特,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,27.78,55.56,16.67,0.0,0.0,0.0,0.0,18
600428.SH,中远海特,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,38.89,55.56,5.56,0.13,-0.09,0.12,0.0,18
600428.SH,中远海特,flat,今天平开(涨幅=0%)  ，明天概率情况,15分钟,38.89,61.11,0.0,0.38,-0.19,0.27,0.0,18
600428.SH,中远海特,flat,今天平开(涨幅=0%)  ，明天概率情况,30分钟,38.89,61.11,0.0,0.38,-0.26,0.24,0.0,18
600428.SH,中远海特,flat,今天平开(涨幅=0%)  ，明天概率情况,1小时,38.89,55.56,5.56,0.38,-0.39,0.31,0.0,18
600428.SH,中远海特,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,32.11,49.54,18.35,0.74,0.59,0.74,0.62,109
600428.SH,中远海特,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,33.94,49.54,16.51,0.0,0.0,0.0,0.0,109
