股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
601949.SH,中国出版,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,37.31,49.25,13.43,-1.44,-1.44,-1.44,1.57,67
601949.SH,中国出版,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,37.31,50.75,11.94,0.0,0.0,0.0,0.0,67
601949.SH,中国出版,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,40.3,58.21,1.49,0.06,-0.07,0.03,0.0,67
601949.SH,中国出版,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,38.81,56.72,4.48,0.06,-0.08,0.05,0.0,67
601949.SH,中国出版,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,41.79,56.72,1.49,0.09,-0.11,0.09,0.0,67
601949.SH,中国出版,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,44.78,52.24,2.99,0.09,-0.15,0.08,0.0,67
601949.SH,中国出版,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,31.07,53.4,15.53,-0.35,-0.35,-0.35,0.21,103
601949.SH,中国出版,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,31.07,54.37,14.56,0.0,0.0,0.0,0.0,103
601949.SH,中国出版,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,43.69,51.46,4.85,0.09,-0.07,0.08,0.0,103
601949.SH,中国出版,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,45.63,51.46,2.91,0.1,-0.07,0.1,0.0,103
601949.SH,中国出版,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,40.78,54.37,4.85,0.1,-0.09,0.1,0.0,103
601949.SH,中国出版,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,47.57,50.49,1.94,0.1,-0.09,0.09,0.0,103
601949.SH,中国出版,1-3,今天1-3%，明天概率情况,竞价,21.43,69.05,9.52,0.17,0.17,0.17,0.29,84
601949.SH,中国出版,1-3,今天1-3%，明天概率情况,1分钟,22.62,69.05,8.33,0.0,0.0,0.0,0.0,84
601949.SH,中国出版,1-3,今天1-3%，明天概率情况,5分钟,27.38,64.29,8.33,0.07,-0.08,0.04,0.0,84
601949.SH,中国出版,1-3,今天1-3%，明天概率情况,15分钟,34.52,61.9,3.57,0.08,-0.09,0.06,0.0,84
601949.SH,中国出版,1-3,今天1-3%，明天概率情况,30分钟,33.33,64.29,2.38,0.1,-0.11,0.06,0.0,84
601949.SH,中国出版,1-3,今天1-3%，明天概率情况,1小时,34.52,63.1,2.38,0.1,-0.11,0.06,0.0,84
601949.SH,中国出版,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,27.42,59.68,12.9,0.14,-0.28,-0.28,3.98,62
601949.SH,中国出版,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,27.42,61.29,11.29,0.0,0.0,0.0,0.0,62
601949.SH,中国出版,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,29.03,62.9,8.06,0.09,-0.07,0.08,0.0,62
601949.SH,中国出版,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,40.32,59.68,0.0,0.14,-0.07,0.1,0.0,62
601949.SH,中国出版,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,33.87,64.52,1.61,0.14,-0.07,0.09,0.0,62
601949.SH,中国出版,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,33.87,61.29,4.84,0.16,-0.08,0.16,0.0,62
601949.SH,中国出版,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,32.73,54.55,12.73,0.34,0.34,0.34,0.18,55
601949.SH,中国出版,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,32.73,52.73,14.55,0.0,0.0,0.0,0.0,55
601949.SH,中国出版,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,43.64,54.55,1.82,0.08,-0.14,0.08,0.0,55
601949.SH,中国出版,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,50.91,47.27,1.82,0.12,-0.16,0.08,0.0,55
601949.SH,中国出版,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,49.09,49.09,1.82,0.12,-0.18,0.1,0.0,55
601949.SH,中国出版,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,49.09,49.09,1.82,0.18,-0.18,0.18,0.0,55
601949.SH,中国出版,3-5,今天3-5%，明天概率情况,竞价,20.93,60.47,18.6,1.17,1.17,1.17,0.72,43
