股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
600215.SH,派斯林,1-3,今天1-3%，明天概率情况,竞价,40.24,39.02,20.73,0.31,0.31,0.31,0.36,82
600215.SH,派斯林,1-3,今天1-3%，明天概率情况,1分钟,40.24,39.02,20.73,0.0,0.0,0.0,0.0,82
600215.SH,派斯林,1-3,今天1-3%，明天概率情况,5分钟,45.12,52.44,2.44,0.12,-0.05,0.12,0.0,82
600215.SH,派斯林,1-3,今天1-3%，明天概率情况,15分钟,52.44,46.34,1.22,0.12,-0.06,0.12,0.0,82
600215.SH,派斯林,1-3,今天1-3%，明天概率情况,30分钟,53.66,43.9,2.44,0.12,-0.07,0.12,0.0,82
600215.SH,派斯林,1-3,今天1-3%，明天概率情况,1小时,47.56,48.78,3.66,0.12,-0.08,0.12,0.0,82
600215.SH,派斯林,3-5,今天3-5%，明天概率情况,竞价,41.46,46.34,12.2,0.0,0.0,0.0,0.67,41
600215.SH,派斯林,3-5,今天3-5%，明天概率情况,1分钟,41.46,43.9,14.63,0.0,0.0,0.0,0.0,41
600215.SH,派斯林,3-5,今天3-5%，明天概率情况,5分钟,53.66,36.59,9.76,0.23,-0.16,0.2,0.0,41
600215.SH,派斯林,3-5,今天3-5%，明天概率情况,15分钟,56.1,43.9,0.0,0.23,-0.16,0.23,0.0,41
600215.SH,派斯林,3-5,今天3-5%，明天概率情况,30分钟,56.1,43.9,0.0,0.24,-0.16,0.24,0.0,41
600215.SH,派斯林,3-5,今天3-5%，明天概率情况,1小时,56.1,43.9,0.0,0.24,-0.19,0.24,0.0,41
600215.SH,派斯林,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,43.75,43.75,12.5,-0.96,-0.96,-0.96,16.82,16
600215.SH,派斯林,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,43.75,43.75,12.5,0.0,0.0,0.0,0.0,16
600215.SH,派斯林,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,50.0,43.75,6.25,0.49,-0.38,0.34,0.0,16
600215.SH,派斯林,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,50.0,43.75,6.25,0.49,-0.44,0.39,0.0,16
600215.SH,派斯林,large_down,今天大跌(-5% ~ -3%)，明天概率情况,30分钟,56.25,43.75,0.0,0.5,-0.44,0.47,0.0,16
600215.SH,派斯林,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1小时,62.5,37.5,0.0,0.5,-0.44,0.42,0.0,16
600215.SH,派斯林,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,29.63,50.93,19.44,0.15,0.15,0.15,0.05,108
600215.SH,派斯林,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,29.63,51.85,18.52,0.0,0.0,0.0,0.0,108
600215.SH,派斯林,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,37.04,56.48,6.48,0.08,-0.05,0.03,0.0,108
600215.SH,派斯林,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,39.81,57.41,2.78,0.08,-0.09,0.03,0.0,108
600215.SH,派斯林,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,42.59,52.78,4.63,0.08,-0.09,0.04,0.0,108
600215.SH,派斯林,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,40.74,57.41,1.85,0.08,-0.09,0.04,0.0,108
600215.SH,派斯林,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,34.12,51.76,14.12,0.76,0.76,0.76,0.36,85
600215.SH,派斯林,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,35.29,50.59,14.12,0.0,0.0,0.0,0.0,85
600215.SH,派斯林,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,37.65,56.47,5.88,0.04,-0.03,0.02,0.0,85
600215.SH,派斯林,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,42.35,51.76,5.88,0.04,-0.04,0.03,0.0,85
600215.SH,派斯林,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,35.29,55.29,9.41,0.04,-0.05,0.03,0.0,85
600215.SH,派斯林,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,47.06,49.41,3.53,0.05,-0.06,0.05,0.0,85
600215.SH,派斯林,5-7,今天5-7%，明天概率情况,竞价,7.14,71.43,21.43,-1.49,-1.49,-1.49,5.45,14
600215.SH,派斯林,5-7,今天5-7%，明天概率情况,1分钟,7.14,71.43,21.43,0.0,0.0,0.0,0.0,14
600215.SH,派斯林,5-7,今天5-7%，明天概率情况,5分钟,35.71,64.29,0.0,0.24,-0.36,0.1,0.0,14
600215.SH,派斯林,5-7,今天5-7%，明天概率情况,15分钟,21.43,78.57,0.0,0.24,-0.45,0.15,0.0,14
600215.SH,派斯林,5-7,今天5-7%，明天概率情况,30分钟,21.43,78.57,0.0,0.26,-0.45,0.21,0.0,14
600215.SH,派斯林,5-7,今天5-7%，明天概率情况,1小时,35.71,64.29,0.0,0.34,-0.45,0.16,0.0,14
600215.SH,派斯林,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,48.65,40.54,10.81,0.0,0.0,0.0,6.18,37
600215.SH,派斯林,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,48.65,40.54,10.81,0.0,0.0,0.0,0.0,37
600215.SH,派斯林,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,51.35,40.54,8.11,0.22,-0.14,0.18,0.0,37
600215.SH,派斯林,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,59.46,37.84,2.7,0.26,-0.14,0.26,0.0,37
600215.SH,派斯林,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,54.05,43.24,2.7,0.27,-0.14,0.27,0.0,37
600215.SH,派斯林,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,51.35,40.54,8.11,0.27,-0.15,0.27,0.0,37
600215.SH,派斯林,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,38.96,44.16,16.88,0.0,0.0,0.0,0.07,77
600215.SH,派斯林,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,38.96,44.16,16.88,0.0,0.0,0.0,0.0,77
600215.SH,派斯林,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,35.06,61.04,3.9,0.04,-0.07,0.01,0.0,77
600215.SH,派斯林,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,37.66,55.84,6.49,0.06,-0.07,0.04,0.0,77
600215.SH,派斯林,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,38.96,57.14,3.9,0.08,-0.07,0.05,0.0,77
600215.SH,派斯林,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,37.66,57.14,5.19,0.13,-0.07,0.1,0.0,77
600215.SH,派斯林,涨停,今天涨停()涨停，明天概率情况,竞价,70.0,30.0,0.0,0.44,-0.29,-0.29,10.72,10
600215.SH,派斯林,涨停,今天涨停()涨停，明天概率情况,1分钟,60.0,40.0,0.0,0.0,0.0,0.0,0.0,10
600215.SH,派斯林,涨停,今天涨停()涨停，明天概率情况,5分钟,70.0,30.0,0.0,0.87,-0.53,0.59,0.0,10
600215.SH,派斯林,涨停,今天涨停()涨停，明天概率情况,15分钟,70.0,30.0,0.0,0.87,-0.53,0.5,0.0,10
600215.SH,派斯林,涨停,今天涨停()涨停，明天概率情况,30分钟,60.0,40.0,0.0,0.87,-0.53,0.63,0.0,10
600215.SH,派斯林,涨停,今天涨停()涨停，明天概率情况,1小时,40.0,60.0,0.0,0.87,-0.53,0.49,0.0,10
600215.SH,派斯林,7-9,今天7-9%，明天概率情况,竞价,20.0,80.0,0.0,-4.1,-4.1,-4.1,31.84,5
600215.SH,派斯林,7-9,今天7-9%，明天概率情况,1分钟,20.0,80.0,0.0,0.0,0.0,0.0,0.0,5
600215.SH,派斯林,7-9,今天7-9%，明天概率情况,5分钟,40.0,60.0,0.0,2.0,-1.34,1.46,0.0,5
600215.SH,派斯林,7-9,今天7-9%，明天概率情况,15分钟,40.0,60.0,0.0,2.0,-1.34,0.72,0.0,5
