股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
600373.SH,中文传媒,1-3,今天1-3%，明天概率情况,竞价,23.26,61.63,15.12,-1.49,-1.49,-1.49,3.15,86
600373.SH,中文传媒,1-3,今天1-3%，明天概率情况,1分钟,23.26,62.79,13.95,0.0,0.0,0.0,0.0,86
600373.SH,中文传媒,1-3,今天1-3%，明天概率情况,5分钟,41.86,55.81,2.33,0.04,-0.09,0.03,0.0,86
600373.SH,中文传媒,1-3,今天1-3%，明天概率情况,15分钟,40.7,59.3,0.0,0.05,-0.09,0.04,0.0,86
600373.SH,中文传媒,1-3,今天1-3%，明天概率情况,30分钟,43.02,55.81,1.16,0.06,-0.09,0.05,0.0,86
600373.SH,中文传媒,1-3,今天1-3%，明天概率情况,1小时,43.02,54.65,2.33,0.07,-0.1,0.06,0.0,86
600373.SH,中文传媒,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,30.08,57.72,12.2,0.43,0.43,0.43,0.17,123
600373.SH,中文传媒,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,31.71,56.1,12.2,0.0,0.0,0.0,0.0,123
600373.SH,中文传媒,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,43.9,50.41,5.69,0.04,-0.08,0.04,0.0,123
600373.SH,中文传媒,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,51.22,47.97,0.81,0.05,-0.08,0.03,0.0,123
600373.SH,中文传媒,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,51.22,45.53,3.25,0.05,-0.08,0.05,0.0,123
600373.SH,中文传媒,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,48.78,49.59,1.63,0.06,-0.08,0.06,0.0,123
600373.SH,中文传媒,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,36.0,54.67,9.33,0.54,0.0,0.0,0.11,75
600373.SH,中文传媒,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,33.33,54.67,12.0,0.0,0.0,0.0,0.0,75
600373.SH,中文传媒,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,37.33,54.67,8.0,0.06,-0.04,0.04,0.0,75
600373.SH,中文传媒,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,46.67,52.0,1.33,0.07,-0.05,0.05,0.0,75
600373.SH,中文传媒,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,48.0,50.67,1.33,0.07,-0.07,0.06,0.0,75
600373.SH,中文传媒,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,46.67,50.67,2.67,0.1,-0.08,0.08,0.0,75
600373.SH,中文传媒,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,34.62,56.41,8.97,0.43,0.43,0.43,1.72,78
600373.SH,中文传媒,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,34.62,55.13,10.26,0.0,0.0,0.0,0.0,78
600373.SH,中文传媒,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,30.77,60.26,8.97,0.04,-0.13,0.03,0.0,78
600373.SH,中文传媒,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,42.31,57.69,0.0,0.04,-0.13,0.03,0.0,78
600373.SH,中文传媒,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,38.46,56.41,5.13,0.05,-0.13,0.04,0.0,78
600373.SH,中文传媒,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,41.03,57.69,1.28,0.06,-0.13,0.05,0.0,78
600373.SH,中文传媒,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,50.0,25.0,25.0,-0.13,-0.13,-0.13,0.32,4
600373.SH,中文传媒,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,50.0,25.0,25.0,0.0,0.0,0.0,0.0,4
600373.SH,中文传媒,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,50.0,50.0,0.0,0.6,-0.26,0.26,0.0,4
600373.SH,中文传媒,flat,今天平开(涨幅=0%)  ，明天概率情况,15分钟,75.0,25.0,0.0,0.6,-0.26,0.22,0.0,4
600373.SH,中文传媒,flat,今天平开(涨幅=0%)  ，明天概率情况,30分钟,25.0,75.0,0.0,0.6,-0.26,0.03,0.0,4
600373.SH,中文传媒,flat,今天平开(涨幅=0%)  ，明天概率情况,1小时,50.0,50.0,0.0,0.6,-0.5,0.17,0.0,4
600373.SH,中文传媒,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,25.0,71.43,3.57,-0.08,-0.16,-0.16,0.46,28
600373.SH,中文传媒,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,28.57,67.86,3.57,0.0,0.0,0.0,0.0,28
600373.SH,中文传媒,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,53.57,46.43,0.0,0.21,-0.2,0.1,0.0,28
