股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
605138.SH,盛泰集团,1-3,今天1-3%，明天概率情况,竞价,44.71,31.76,23.53,0.0,0.0,0.0,0.47,85
605138.SH,盛泰集团,1-3,今天1-3%，明天概率情况,1分钟,44.19,31.4,24.42,0.0,0.0,0.0,0.0,86
605138.SH,盛泰集团,1-3,今天1-3%，明天概率情况,5分钟,47.67,44.19,8.14,0.07,-0.08,0.05,0.0,86
605138.SH,盛泰集团,1-3,今天1-3%，明天概率情况,15分钟,46.51,47.67,5.81,0.07,-0.08,0.04,0.0,86
605138.SH,盛泰集团,1-3,今天1-3%，明天概率情况,30分钟,47.67,50.0,2.33,0.07,-0.08,0.04,0.0,86
605138.SH,盛泰集团,1-3,今天1-3%，明天概率情况,1小时,44.19,53.49,2.33,0.07,-0.08,0.05,0.0,86
605138.SH,盛泰集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,32.26,33.33,34.41,0.0,0.0,0.0,0.3,93
605138.SH,盛泰集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,32.26,34.41,33.33,0.0,0.0,0.0,0.0,93
605138.SH,盛泰集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,39.78,48.39,11.83,0.09,-0.04,0.05,0.0,93
605138.SH,盛泰集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,39.78,47.31,12.9,0.09,-0.04,0.03,0.0,93
605138.SH,盛泰集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,39.78,48.39,11.83,0.09,-0.04,0.03,0.0,93
605138.SH,盛泰集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,47.31,46.24,6.45,0.09,-0.04,0.03,0.0,93
605138.SH,盛泰集团,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,33.93,38.39,27.68,-0.1,-0.1,-0.1,1.44,112
605138.SH,盛泰集团,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,32.14,39.29,28.57,0.0,0.0,0.0,0.0,112
605138.SH,盛泰集团,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,36.61,50.89,12.5,0.04,-0.03,0.02,0.0,112
605138.SH,盛泰集团,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,37.5,50.89,11.61,0.04,-0.04,0.02,0.0,112
605138.SH,盛泰集团,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,44.64,49.11,6.25,0.04,-0.05,0.02,0.0,112
605138.SH,盛泰集团,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,46.43,47.32,6.25,0.04,-0.05,0.02,0.0,112
605138.SH,盛泰集团,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,27.27,40.4,32.32,-0.1,-0.1,-0.1,0.59,99
605138.SH,盛泰集团,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,27.27,40.4,32.32,0.0,0.0,0.0,0.0,99
605138.SH,盛泰集团,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,46.46,39.39,14.14,0.1,-0.05,0.1,0.0,99
605138.SH,盛泰集团,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,51.52,42.42,6.06,0.1,-0.05,0.1,0.0,99
605138.SH,盛泰集团,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,50.51,44.44,5.05,0.1,-0.06,0.05,0.0,99
605138.SH,盛泰集团,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,51.52,41.41,7.07,0.1,-0.06,0.06,0.0,99
605138.SH,盛泰集团,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,25.0,55.0,20.0,-0.11,-0.11,-0.11,0.04,20
605138.SH,盛泰集团,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,25.0,55.0,20.0,0.0,0.0,0.0,0.0,20
605138.SH,盛泰集团,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,35.0,60.0,5.0,0.45,-0.18,0.2,0.0,20
605138.SH,盛泰集团,flat,今天平开(涨幅=0%)  ，明天概率情况,15分钟,35.0,60.0,5.0,0.45,-0.22,0.16,0.0,20
