股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
605365.SH,立达信,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,34.44,42.22,23.33,0.51,0.51,0.51,0.13,90
605365.SH,立达信,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,34.44,42.22,23.33,0.0,0.0,0.0,0.0,90
605365.SH,立达信,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,37.78,56.67,5.56,0.04,-0.04,0.03,0.0,90
605365.SH,立达信,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,44.44,52.22,3.33,0.04,-0.05,0.02,0.0,90
605365.SH,立达信,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,44.44,53.33,2.22,0.04,-0.05,0.03,0.0,90
605365.SH,立达信,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,40.0,57.78,2.22,0.04,-0.05,0.04,0.0,90
605365.SH,立达信,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,40.59,40.59,18.81,0.18,0.18,0.18,0.04,101
605365.SH,立达信,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,41.58,40.59,17.82,0.0,0.0,0.0,0.0,101
605365.SH,立达信,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,45.54,53.47,0.99,0.04,-0.03,0.03,0.0,101
605365.SH,立达信,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,55.45,42.57,1.98,0.06,-0.03,0.04,0.0,101
605365.SH,立达信,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,52.48,46.53,0.99,0.1,-0.03,0.09,0.0,101
605365.SH,立达信,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,55.45,42.57,1.98,0.1,-0.04,0.07,0.0,101
605365.SH,立达信,1-3,今天1-3%，明天概率情况,竞价,44.44,47.78,7.78,-0.23,-0.23,-0.23,0.08,90
605365.SH,立达信,1-3,今天1-3%，明天概率情况,1分钟,44.44,47.78,7.78,0.0,0.0,0.0,0.0,90
605365.SH,立达信,1-3,今天1-3%，明天概率情况,5分钟,34.44,61.11,4.44,0.03,-0.11,0.01,0.0,90
605365.SH,立达信,1-3,今天1-3%，明天概率情况,15分钟,37.78,55.56,6.67,0.05,-0.11,0.03,0.0,90
605365.SH,立达信,1-3,今天1-3%，明天概率情况,30分钟,48.89,50.0,1.11,0.11,-0.11,0.07,0.0,90
605365.SH,立达信,1-3,今天1-3%，明天概率情况,1小时,45.56,50.0,4.44,0.11,-0.11,0.06,0.0,90
