股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
603927.SH,中科软,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,27.43,61.06,11.5,0.48,0.48,0.48,0.32,113
603927.SH,中科软,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,29.2,61.06,9.73,0.0,0.0,0.0,0.0,113
603927.SH,中科软,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,48.67,49.56,1.77,0.03,-0.03,0.03,0.0,113
603927.SH,中科软,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,48.67,48.67,2.65,0.04,-0.04,0.03,0.0,113
603927.SH,中科软,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,53.98,45.13,0.88,0.06,-0.04,0.06,0.0,113
603927.SH,中科软,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,46.9,51.33,1.77,0.06,-0.04,0.05,0.0,113
603927.SH,中科软,3-5,今天3-5%，明天概率情况,竞价,35.29,55.88,8.82,0.0,0.0,0.0,1.34,34
603927.SH,中科软,3-5,今天3-5%，明天概率情况,1分钟,35.29,55.88,8.82,0.0,0.0,0.0,0.0,34
603927.SH,中科软,3-5,今天3-5%，明天概率情况,5分钟,38.24,58.82,2.94,0.14,-0.12,0.09,0.0,34
603927.SH,中科软,3-5,今天3-5%，明天概率情况,15分钟,44.12,55.88,0.0,0.14,-0.13,0.11,0.0,34
603927.SH,中科软,3-5,今天3-5%，明天概率情况,30分钟,50.0,50.0,0.0,0.15,-0.13,0.15,0.0,34
603927.SH,中科软,3-5,今天3-5%，明天概率情况,1小时,38.24,58.82,2.94,0.15,-0.13,0.11,0.0,34
603927.SH,中科软,1-3,今天1-3%，明天概率情况,竞价,40.21,55.67,4.12,-1.39,-1.39,-1.39,0.57,97
603927.SH,中科软,1-3,今天1-3%，明天概率情况,1分钟,40.21,55.67,4.12,0.0,0.0,0.0,0.0,97
603927.SH,中科软,1-3,今天1-3%，明天概率情况,5分钟,41.24,56.7,2.06,0.1,-0.07,0.09,0.0,97
603927.SH,中科软,1-3,今天1-3%，明天概率情况,15分钟,46.39,49.48,4.12,0.1,-0.07,0.1,0.0,97
603927.SH,中科软,1-3,今天1-3%，明天概率情况,30分钟,51.55,46.39,2.06,0.1,-0.07,0.1,0.0,97
603927.SH,中科软,1-3,今天1-3%，明天概率情况,1小时,48.45,48.45,3.09,0.1,-0.09,0.08,0.0,97
603927.SH,中科软,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,40.0,60.0,0.0,0.03,0.03,0.03,1.08,15
603927.SH,中科软,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,40.0,60.0,0.0,0.0,0.0,0.0,0.0,15
603927.SH,中科软,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,53.33,46.67,0.0,0.19,-0.2,0.1,0.0,15
603927.SH,中科软,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,53.33,46.67,0.0,0.19,-0.2,0.17,0.0,15
603927.SH,中科软,large_down,今天大跌(-5% ~ -3%)，明天概率情况,30分钟,53.33,40.0,6.67,0.26,-0.24,0.25,0.0,15
603927.SH,中科软,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1小时,60.0,40.0,0.0,0.31,-0.34,0.3,0.0,15
603927.SH,中科软,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,57.14,42.86,0.0,0.39,0.39,0.39,0.07,7
