股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
600621.SH,华鑫股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,38.1,50.48,11.43,0.69,0.69,0.69,0.51,105
600621.SH,华鑫股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,38.1,49.52,12.38,0.0,0.0,0.0,0.0,105
600621.SH,华鑫股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,61.9,34.29,3.81,0.04,-0.03,0.03,0.0,105
600621.SH,华鑫股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,54.29,40.0,5.71,0.06,-0.04,0.04,0.0,105
600621.SH,华鑫股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,58.1,40.0,1.9,0.09,-0.04,0.08,0.0,105
600621.SH,华鑫股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,51.43,45.71,2.86,0.09,-0.04,0.08,0.0,105
600621.SH,华鑫股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,40.22,51.09,8.7,0.96,0.96,0.96,0.31,92
600621.SH,华鑫股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,41.3,52.17,6.52,0.0,0.0,0.0,0.0,92
600621.SH,华鑫股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,57.61,38.04,4.35,0.07,-0.04,0.06,0.0,92
600621.SH,华鑫股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,50.0,43.48,6.52,0.09,-0.04,0.08,0.0,92
600621.SH,华鑫股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,50.0,43.48,6.52,0.09,-0.04,0.07,0.0,92
600621.SH,华鑫股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,44.57,51.09,4.35,0.09,-0.04,0.08,0.0,92
600621.SH,华鑫股份,1-3,今天1-3%，明天概率情况,竞价,24.42,67.44,8.14,0.09,0.0,0.0,0.28,86
600621.SH,华鑫股份,1-3,今天1-3%，明天概率情况,1分钟,25.58,66.28,8.14,0.0,0.0,0.0,0.0,86
600621.SH,华鑫股份,1-3,今天1-3%，明天概率情况,5分钟,39.53,55.81,4.65,0.05,-0.08,0.04,0.0,86
600621.SH,华鑫股份,1-3,今天1-3%，明天概率情况,15分钟,47.67,50.0,2.33,0.08,-0.1,0.07,0.0,86
600621.SH,华鑫股份,1-3,今天1-3%，明天概率情况,30分钟,47.67,52.33,0.0,0.11,-0.11,0.06,0.0,86
600621.SH,华鑫股份,1-3,今天1-3%，明天概率情况,1小时,43.02,55.81,1.16,0.12,-0.11,0.1,0.0,86
600621.SH,华鑫股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,36.17,58.51,5.32,-0.26,-0.26,-0.26,0.11,94
600621.SH,华鑫股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,36.17,59.57,4.26,0.0,0.0,0.0,0.0,94
600621.SH,华鑫股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,37.23,59.57,3.19,0.06,-0.03,0.05,0.0,94
600621.SH,华鑫股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,42.55,56.38,1.06,0.07,-0.03,0.06,0.0,94
600621.SH,华鑫股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,44.68,51.06,4.26,0.11,-0.03,0.11,0.0,94
600621.SH,华鑫股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,47.87,50.0,2.13,0.11,-0.04,0.11,0.0,94
600621.SH,华鑫股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,36.67,50.0,13.33,-0.71,-0.89,-0.89,1.32,30
