股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
002046.SZ,国机精工,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,32.89,55.26,11.84,-0.25,-0.84,-0.5,0.57,76
002046.SZ,国机精工,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,38.16,47.37,14.47,0.0,0.0,0.0,0.0,76
002046.SZ,国机精工,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,31.58,59.21,9.21,0.08,-0.04,0.07,0.0,76
002046.SZ,国机精工,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,38.16,55.26,6.58,0.09,-0.05,0.09,0.0,76
002046.SZ,国机精工,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,40.79,55.26,3.95,0.1,-0.07,0.06,0.0,76
002046.SZ,国机精工,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,35.53,61.84,2.63,0.1,-0.07,0.06,0.0,76
002046.SZ,国机精工,1-3,今天1-3%，明天概率情况,竞价,33.33,57.14,9.52,0.71,0.55,0.55,0.45,105
002046.SZ,国机精工,1-3,今天1-3%，明天概率情况,1分钟,38.1,59.05,2.86,0.0,0.0,0.0,0.0,105
002046.SZ,国机精工,1-3,今天1-3%，明天概率情况,5分钟,42.86,51.43,5.71,0.05,-0.05,0.04,0.0,105
002046.SZ,国机精工,1-3,今天1-3%，明天概率情况,15分钟,40.95,53.33,5.71,0.06,-0.05,0.06,0.0,105
002046.SZ,国机精工,1-3,今天1-3%，明天概率情况,30分钟,44.76,53.33,1.9,0.07,-0.05,0.05,0.0,105
002046.SZ,国机精工,1-3,今天1-3%，明天概率情况,1小时,45.71,51.43,2.86,0.07,-0.06,0.05,0.0,105
002046.SZ,国机精工,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,31.3,55.73,12.98,-0.4,-0.72,-0.72,0.14,131
002046.SZ,国机精工,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,33.59,58.02,8.4,0.0,0.0,0.0,0.0,131
002046.SZ,国机精工,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,41.22,50.38,8.4,0.05,-0.03,0.03,0.0,131
002046.SZ,国机精工,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,44.27,49.62,6.11,0.05,-0.03,0.04,0.0,131
002046.SZ,国机精工,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,38.17,58.78,3.05,0.08,-0.04,0.05,0.0,131
