股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
600557.SH,康缘药业,1-3,今天1-3%，明天概率情况,竞价,36.59,52.44,10.98,-0.5,-0.5,-0.5,0.81,82
600557.SH,康缘药业,1-3,今天1-3%，明天概率情况,1分钟,36.59,52.44,10.98,0.0,0.0,0.0,0.0,82
600557.SH,康缘药业,1-3,今天1-3%，明天概率情况,5分钟,39.02,59.76,1.22,0.04,-0.12,0.03,0.0,82
600557.SH,康缘药业,1-3,今天1-3%，明天概率情况,15分钟,46.34,53.66,0.0,0.05,-0.12,0.05,0.0,82
600557.SH,康缘药业,1-3,今天1-3%，明天概率情况,30分钟,41.46,56.1,2.44,0.09,-0.12,0.06,0.0,82
600557.SH,康缘药业,1-3,今天1-3%，明天概率情况,1小时,48.78,50.0,1.22,0.09,-0.12,0.06,0.0,82
600557.SH,康缘药业,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,32.22,55.56,12.22,0.53,0.53,0.53,0.92,90
600557.SH,康缘药业,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,32.22,55.56,12.22,0.0,0.0,0.0,0.0,90
600557.SH,康缘药业,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,42.22,55.56,2.22,0.07,-0.06,0.07,0.0,90
600557.SH,康缘药业,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,37.78,55.56,6.67,0.07,-0.06,0.06,0.0,90
600557.SH,康缘药业,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,44.44,50.0,5.56,0.07,-0.06,0.04,0.0,90
600557.SH,康缘药业,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,44.44,54.44,1.11,0.07,-0.06,0.04,0.0,90
600557.SH,康缘药业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,35.23,50.0,14.77,-0.55,-0.55,-0.55,0.95,88
600557.SH,康缘药业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,35.23,48.86,15.91,0.0,0.0,0.0,0.0,88
600557.SH,康缘药业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,39.77,57.95,2.27,0.06,-0.09,0.05,0.0,88
600557.SH,康缘药业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,44.32,54.55,1.14,0.06,-0.11,0.05,0.0,88
600557.SH,康缘药业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,47.73,50.0,2.27,0.08,-0.11,0.07,0.0,88
600557.SH,康缘药业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,42.05,55.68,2.27,0.09,-0.11,0.06,0.0,88
600557.SH,康缘药业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,37.5,47.5,15.0,0.21,0.21,0.21,0.89,120
600557.SH,康缘药业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,36.67,47.5,15.83,0.0,0.0,0.0,0.0,120
