股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
000025.SZ,特力A,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,38.61,46.53,14.85,1.25,0.98,1.14,2.08,101
000025.SZ,特力A,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,40.59,50.5,8.91,0.0,0.0,0.0,0.0,101
000025.SZ,特力A,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,52.48,44.55,2.97,0.1,-0.02,0.1,0.0,101
000025.SZ,特力A,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,50.5,42.57,6.93,0.1,-0.03,0.1,0.0,101
000025.SZ,特力A,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,53.47,42.57,3.96,0.1,-0.04,0.1,0.0,101
000025.SZ,特力A,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,60.4,38.61,0.99,0.1,-0.04,0.1,0.0,101
000025.SZ,特力A,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,37.93,51.72,10.34,-0.51,-0.71,-0.61,1.53,116
000025.SZ,特力A,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,37.07,55.17,7.76,0.0,0.0,0.0,0.0,116
000025.SZ,特力A,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,40.52,56.9,2.59,0.02,-0.03,0.02,0.0,116
000025.SZ,特力A,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,43.1,53.45,3.45,0.03,-0.04,0.03,0.0,116
000025.SZ,特力A,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,47.41,49.14,3.45,0.09,-0.04,0.09,0.0,116
000025.SZ,特力A,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,46.55,52.59,0.86,0.09,-0.04,0.09,0.0,116
000025.SZ,特力A,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,39.36,50.0,10.64,0.54,0.0,0.54,0.26,94
000025.SZ,特力A,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,42.55,44.68,12.77,0.0,0.0,0.0,0.0,94
000025.SZ,特力A,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,45.74,48.94,5.32,0.05,-0.09,0.04,0.0,94
000025.SZ,特力A,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,47.87,50.0,2.13,0.06,-0.09,0.05,0.0,94
000025.SZ,特力A,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,43.62,52.13,4.26,0.07,-0.09,0.05,0.0,94
000025.SZ,特力A,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,41.49,58.51,0.0,0.07,-0.09,0.05,0.0,94
000025.SZ,特力A,1-3,今天1-3%，明天概率情况,竞价,23.58,62.26,14.15,-1.18,-1.29,-1.24,5.29,106
000025.SZ,特力A,1-3,今天1-3%，明天概率情况,1分钟,25.47,63.21,11.32,0.0,0.0,0.0,0.0,106
000025.SZ,特力A,1-3,今天1-3%，明天概率情况,5分钟,42.45,53.77,3.77,0.05,-0.09,0.05,0.0,106
000025.SZ,特力A,1-3,今天1-3%，明天概率情况,15分钟,46.23,50.94,2.83,0.07,-0.09,0.06,0.0,106
000025.SZ,特力A,1-3,今天1-3%，明天概率情况,30分钟,45.28,51.89,2.83,0.07,-0.09,0.06,0.0,106
000025.SZ,特力A,1-3,今天1-3%，明天概率情况,1小时,50.94,48.11,0.94,0.07,-0.09,0.06,0.0,106
000025.SZ,特力A,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,33.33,52.38,14.29,-0.99,-1.25,-0.99,3.81,21
