股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
002285.SZ,世联行,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,40.91,36.36,22.73,0.34,0.0,0.34,0.05,44
002285.SZ,世联行,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,45.45,40.91,13.64,0.0,0.0,0.0,0.0,44
002285.SZ,世联行,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,52.27,40.91,6.82,0.23,-0.17,0.23,0.0,44
002285.SZ,世联行,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,40.91,40.91,18.18,0.23,-0.2,0.23,0.0,44
002285.SZ,世联行,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,54.55,38.64,6.82,0.23,-0.22,0.23,0.0,44
002285.SZ,世联行,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,54.55,34.09,11.36,0.23,-0.22,0.23,0.0,44
002285.SZ,世联行,1-3,今天1-3%，明天概率情况,竞价,20.48,59.04,20.48,-0.34,-0.67,-0.67,0.27,83
002285.SZ,世联行,1-3,今天1-3%，明天概率情况,1分钟,25.61,62.2,12.2,0.0,0.0,0.0,0.0,82
002285.SZ,世联行,1-3,今天1-3%，明天概率情况,5分钟,42.68,46.34,10.98,0.12,-0.04,0.07,0.0,82
002285.SZ,世联行,1-3,今天1-3%，明天概率情况,15分钟,41.46,46.34,12.2,0.12,-0.05,0.12,0.0,82
002285.SZ,世联行,1-3,今天1-3%，明天概率情况,30分钟,41.46,47.56,10.98,0.12,-0.07,0.12,0.0,82
002285.SZ,世联行,1-3,今天1-3%，明天概率情况,1小时,39.02,54.88,6.1,0.12,-0.07,0.12,0.0,82
002285.SZ,世联行,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,32.17,43.48,24.35,0.33,0.0,0.0,0.48,115
002285.SZ,世联行,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,34.21,38.6,27.19,0.0,0.0,0.0,0.0,114
002285.SZ,世联行,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,38.6,48.25,13.16,0.07,-0.09,0.04,0.0,114
002285.SZ,世联行,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,36.84,50.88,12.28,0.08,-0.09,0.06,0.0,114
002285.SZ,世联行,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,40.35,47.37,12.28,0.08,-0.09,0.06,0.0,114
002285.SZ,世联行,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,40.35,48.25,11.4,0.08,-0.09,0.06,0.0,114
002285.SZ,世联行,5-7,今天5-7%，明天概率情况,竞价,18.75,50.0,31.25,2.01,1.34,1.68,7.18,16
002285.SZ,世联行,5-7,今天5-7%，明天概率情况,1分钟,18.75,56.25,25.0,0.0,0.0,0.0,0.0,16
002285.SZ,世联行,5-7,今天5-7%，明天概率情况,5分钟,31.25,68.75,0.0,0.4,-0.62,0.24,0.0,16
002285.SZ,世联行,5-7,今天5-7%，明天概率情况,15分钟,31.25,68.75,0.0,0.4,-0.62,0.17,0.0,16
002285.SZ,世联行,5-7,今天5-7%，明天概率情况,30分钟,37.5,62.5,0.0,0.4,-0.62,0.18,0.0,16
002285.SZ,世联行,5-7,今天5-7%，明天概率情况,1小时,43.75,56.25,0.0,0.4,-0.62,0.15,0.0,16
002285.SZ,世联行,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,24.53,45.28,30.19,-0.66,-0.66,-0.66,0.55,53
002285.SZ,世联行,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,33.96,45.28,20.75,0.0,0.0,0.0,0.0,53
002285.SZ,世联行,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,37.74,43.4,18.87,0.08,-0.08,0.05,0.0,53
002285.SZ,世联行,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,39.62,45.28,15.09,0.09,-0.08,0.08,0.0,53
002285.SZ,世联行,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,43.4,50.94,5.66,0.09,-0.08,0.08,0.0,53
002285.SZ,世联行,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,37.74,45.28,16.98,0.09,-0.08,0.07,0.0,53
002285.SZ,世联行,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,23.08,51.28,25.64,0.34,0.0,0.34,0.65,39
002285.SZ,世联行,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,20.51,51.28,28.21,0.0,0.0,0.0,0.0,39
002285.SZ,世联行,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,30.77,53.85,15.38,0.1,-0.11,0.08,0.0,39
