股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
603026.SH,石大胜华,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,33.77,59.74,6.49,-0.13,-0.13,-0.13,0.81,77
603026.SH,石大胜华,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,33.77,58.44,7.79,0.0,0.0,0.0,0.0,77
603026.SH,石大胜华,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,38.96,58.44,2.6,0.05,-0.04,0.05,0.0,77
603026.SH,石大胜华,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,42.86,55.84,1.3,0.09,-0.04,0.07,0.0,77
603026.SH,石大胜华,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,42.86,55.84,1.3,0.1,-0.04,0.07,0.0,77
603026.SH,石大胜华,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,38.96,61.04,0.0,0.1,-0.04,0.05,0.0,77
603026.SH,石大胜华,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,45.04,48.09,6.87,0.16,0.16,0.16,2.81,131
603026.SH,石大胜华,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,44.27,48.09,7.63,0.0,0.0,0.0,0.0,131
603026.SH,石大胜华,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,48.09,50.38,1.53,0.06,-0.06,0.04,0.0,131
603026.SH,石大胜华,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,45.8,52.67,1.53,0.06,-0.08,0.04,0.0,131
603026.SH,石大胜华,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,45.8,53.44,0.76,0.08,-0.08,0.08,0.0,131
603026.SH,石大胜华,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,46.56,51.91,1.53,0.08,-0.08,0.08,0.0,131
603026.SH,石大胜华,3-5,今天3-5%，明天概率情况,竞价,50.0,46.67,3.33,-0.13,-0.13,-0.13,0.76,30
603026.SH,石大胜华,3-5,今天3-5%，明天概率情况,1分钟,50.0,46.67,3.33,0.0,0.0,0.0,0.0,30
603026.SH,石大胜华,3-5,今天3-5%，明天概率情况,5分钟,30.0,70.0,0.0,0.12,-0.11,0.1,0.0,30
603026.SH,石大胜华,3-5,今天3-5%，明天概率情况,15分钟,36.67,63.33,0.0,0.22,-0.12,0.21,0.0,30
603026.SH,石大胜华,3-5,今天3-5%，明天概率情况,30分钟,43.33,56.67,0.0,0.22,-0.15,0.18,0.0,30
603026.SH,石大胜华,3-5,今天3-5%，明天概率情况,1小时,43.33,56.67,0.0,0.22,-0.18,0.17,0.0,30
603026.SH,石大胜华,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,40.0,44.44,15.56,0.55,0.55,0.55,0.41,45
603026.SH,石大胜华,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,40.0,44.44,15.56,0.0,0.0,0.0,0.0,45
603026.SH,石大胜华,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,44.44,51.11,4.44,0.1,-0.08,0.08,0.0,45
