股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
601588.SH,北辰实业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,19.64,32.14,48.21,0.49,0.49,0.49,0.28,56
601588.SH,北辰实业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,19.64,32.14,48.21,0.0,0.0,0.0,0.0,56
601588.SH,北辰实业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,33.93,37.5,28.57,0.15,-0.13,0.07,0.0,56
601588.SH,北辰实业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,39.29,41.07,19.64,0.15,-0.13,0.09,0.0,56
601588.SH,北辰实业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,42.86,35.71,21.43,0.15,-0.13,0.1,0.0,56
601588.SH,北辰实业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,44.64,41.07,14.29,0.15,-0.17,0.11,0.0,56
601588.SH,北辰实业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,23.81,30.48,45.71,0.0,0.0,0.0,0.38,105
601588.SH,北辰实业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,24.76,30.48,44.76,0.0,0.0,0.0,0.0,105
601588.SH,北辰实业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,46.67,34.29,19.05,0.06,-0.04,0.03,0.0,105
601588.SH,北辰实业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,42.86,37.14,20.0,0.06,-0.04,0.03,0.0,105
601588.SH,北辰实业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,39.05,39.05,21.9,0.06,-0.04,0.03,0.0,105
601588.SH,北辰实业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,38.1,40.0,21.9,0.06,-0.04,0.03,0.0,105
601588.SH,北辰实业,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,23.44,23.44,53.12,-0.49,-0.49,-0.49,0.16,64
601588.SH,北辰实业,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,21.88,23.44,54.69,0.0,0.0,0.0,0.0,64
601588.SH,北辰实业,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,37.5,34.38,28.12,0.07,-0.03,0.04,0.0,64
601588.SH,北辰实业,flat,今天平开(涨幅=0%)  ，明天概率情况,15分钟,35.94,40.62,23.44,0.07,-0.04,0.05,0.0,64
601588.SH,北辰实业,flat,今天平开(涨幅=0%)  ，明天概率情况,30分钟,39.06,42.19,18.75,0.07,-0.04,0.07,0.0,64
601588.SH,北辰实业,flat,今天平开(涨幅=0%)  ，明天概率情况,1小时,42.19,39.06,18.75,0.1,-0.05,0.09,0.0,64
601588.SH,北辰实业,1-3,今天1-3%，明天概率情况,竞价,16.83,32.67,50.5,-0.49,-0.49,-0.49,0.54,101
601588.SH,北辰实业,1-3,今天1-3%，明天概率情况,1分钟,15.84,31.68,52.48,0.0,0.0,0.0,0.0,101
601588.SH,北辰实业,1-3,今天1-3%，明天概率情况,5分钟,37.62,43.56,18.81,0.03,-0.06,0.03,0.0,101
601588.SH,北辰实业,1-3,今天1-3%，明天概率情况,15分钟,37.62,44.55,17.82,0.07,-0.08,0.06,0.0,101
601588.SH,北辰实业,1-3,今天1-3%，明天概率情况,30分钟,42.57,45.54,11.88,0.07,-0.08,0.06,0.0,101
601588.SH,北辰实业,1-3,今天1-3%，明天概率情况,1小时,37.62,47.52,14.85,0.1,-0.08,0.1,0.0,101
601588.SH,北辰实业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,34.29,34.29,31.43,0.89,0.89,0.89,0.81,35
601588.SH,北辰实业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,34.29,37.14,28.57,0.0,0.0,0.0,0.0,35
601588.SH,北辰实业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,34.29,42.86,22.86,0.12,-0.11,0.12,0.0,35
601588.SH,北辰实业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,37.14,34.29,28.57,0.16,-0.18,0.1,0.0,35
601588.SH,北辰实业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,42.86,37.14,20.0,0.16,-0.18,0.12,0.0,35
601588.SH,北辰实业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,54.29,37.14,8.57,0.19,-0.26,0.19,0.0,35
601588.SH,北辰实业,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,21.13,28.17,50.7,0.0,0.0,0.0,0.53,71
601588.SH,北辰实业,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,21.13,28.17,50.7,0.0,0.0,0.0,0.0,71
601588.SH,北辰实业,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,35.21,38.03,26.76,0.05,-0.07,0.04,0.0,71
601588.SH,北辰实业,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,32.39,43.66,23.94,0.06,-0.07,0.05,0.0,71
601588.SH,北辰实业,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,39.44,40.85,19.72,0.1,-0.07,0.07,0.0,71
601588.SH,北辰实业,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,39.44,39.44,21.13,0.1,-0.07,0.08,0.0,71
601588.SH,北辰实业,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,11.11,66.67,22.22,0.43,0.43,0.43,1.1,9
601588.SH,北辰实业,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,11.11,66.67,22.22,0.0,0.0,0.0,0.0,9
601588.SH,北辰实业,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,33.33,55.56,11.11,0.61,-0.62,0.55,0.0,9
601588.SH,北辰实业,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,22.22,66.67,11.11,1.1,-0.83,1.1,0.0,9
