股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
002442.SZ,龙星科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,42.86,28.57,28.57,0.38,-0.19,0.19,0.54,91
002442.SZ,龙星科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,37.36,35.16,27.47,0.0,0.0,0.0,0.0,91
002442.SZ,龙星科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,41.76,48.35,9.89,0.05,-0.04,0.04,0.0,91
002442.SZ,龙星科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,39.56,42.86,17.58,0.05,-0.04,0.05,0.0,91
002442.SZ,龙星科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,42.86,47.25,9.89,0.07,-0.04,0.05,0.0,91
002442.SZ,龙星科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,42.86,51.65,5.49,0.07,-0.04,0.06,0.0,91
002442.SZ,龙星科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,38.2,40.45,21.35,-0.37,-0.74,-0.74,1.07,89
002442.SZ,龙星科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,35.96,43.82,20.22,0.0,0.0,0.0,0.0,89
002442.SZ,龙星科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,50.56,40.45,8.99,0.06,-0.04,0.03,0.0,89
002442.SZ,龙星科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,51.69,41.57,6.74,0.06,-0.05,0.03,0.0,89
002442.SZ,龙星科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,49.44,46.07,4.49,0.06,-0.05,0.03,0.0,89
002442.SZ,龙星科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,52.81,39.33,7.87,0.06,-0.05,0.04,0.0,89
002442.SZ,龙星科技,1-3,今天1-3%，明天概率情况,竞价,31.0,40.0,29.0,-0.19,-0.93,-0.37,2.63,100
002442.SZ,龙星科技,1-3,今天1-3%，明天概率情况,1分钟,35.0,43.0,22.0,0.0,0.0,0.0,0.0,100
002442.SZ,龙星科技,1-3,今天1-3%，明天概率情况,5分钟,44.0,47.0,9.0,0.03,-0.07,0.02,0.0,100
002442.SZ,龙星科技,1-3,今天1-3%，明天概率情况,15分钟,43.0,48.0,9.0,0.08,-0.09,0.05,0.0,100
002442.SZ,龙星科技,1-3,今天1-3%，明天概率情况,30分钟,43.0,48.0,9.0,0.08,-0.1,0.04,0.0,100
002442.SZ,龙星科技,1-3,今天1-3%，明天概率情况,1小时,49.0,46.0,5.0,0.1,-0.1,0.06,0.0,100
002442.SZ,龙星科技,3-5,今天3-5%，明天概率情况,竞价,43.33,36.67,20.0,-0.35,-0.87,-0.87,12.57,30
002442.SZ,龙星科技,3-5,今天3-5%，明天概率情况,1分钟,46.67,36.67,16.67,0.0,0.0,0.0,0.0,30
002442.SZ,龙星科技,3-5,今天3-5%，明天概率情况,5分钟,53.33,43.33,3.33,0.2,-0.17,0.16,0.0,30
002442.SZ,龙星科技,3-5,今天3-5%，明天概率情况,15分钟,53.33,43.33,3.33,0.23,-0.17,0.15,0.0,30
002442.SZ,龙星科技,3-5,今天3-5%，明天概率情况,30分钟,46.67,50.0,3.33,0.23,-0.17,0.13,0.0,30
002442.SZ,龙星科技,3-5,今天3-5%，明天概率情况,1小时,50.0,50.0,0.0,0.34,-0.17,0.28,0.0,30
002442.SZ,龙星科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,40.0,35.0,25.0,0.72,0.18,0.54,3.36,100
002442.SZ,龙星科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,35.0,39.0,26.0,0.0,0.0,0.0,0.0,100
002442.SZ,龙星科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,54.0,37.0,9.0,0.1,-0.04,0.1,0.0,100
002442.SZ,龙星科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,47.0,40.0,13.0,0.1,-0.06,0.1,0.0,100
002442.SZ,龙星科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,46.0,45.0,9.0,0.1,-0.08,0.1,0.0,100
002442.SZ,龙星科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,40.0,51.0,9.0,0.1,-0.08,0.1,0.0,100
002442.SZ,龙星科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,41.67,50.0,8.33,0.36,0.0,0.18,7.54,24
002442.SZ,龙星科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,45.83,41.67,12.5,0.0,0.0,0.0,0.0,24
002442.SZ,龙星科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,54.17,45.83,0.0,0.26,-0.23,0.13,0.0,24
002442.SZ,龙星科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,58.33,29.17,12.5,0.26,-0.32,0.13,0.0,24
002442.SZ,龙星科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,58.33,33.33,8.33,0.31,-0.41,0.21,0.0,24
002442.SZ,龙星科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,58.33,37.5,4.17,0.31,-0.42,0.14,0.0,24
002442.SZ,龙星科技,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,44.0,32.0,24.0,0.0,-0.2,0.0,0.35,25
002442.SZ,龙星科技,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,36.0,32.0,32.0,0.0,0.0,0.0,0.0,25
002442.SZ,龙星科技,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,20.0,76.0,4.0,0.09,-0.11,0.03,0.0,25
002442.SZ,龙星科技,flat,今天平开(涨幅=0%)  ，明天概率情况,15分钟,44.0,56.0,0.0,0.23,-0.11,0.11,0.0,25
002442.SZ,龙星科技,flat,今天平开(涨幅=0%)  ，明天概率情况,30分钟,24.0,64.0,12.0,0.4,-0.12,0.4,0.0,25
002442.SZ,龙星科技,flat,今天平开(涨幅=0%)  ，明天概率情况,1小时,32.0,56.0,12.0,0.4,-0.19,0.28,0.0,25
002442.SZ,龙星科技,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,23.08,61.54,15.38,1.31,0.0,0.98,53.76,13
002442.SZ,龙星科技,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,30.77,53.85,15.38,0.0,0.0,0.0,0.0,13
002442.SZ,龙星科技,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,46.15,53.85,0.0,0.77,-0.77,0.73,0.0,13
002442.SZ,龙星科技,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,46.15,46.15,7.69,0.77,-0.77,0.67,0.0,13
002442.SZ,龙星科技,large_down,今天大跌(-5% ~ -3%)，明天概率情况,30分钟,46.15,53.85,0.0,0.77,-0.77,0.77,0.0,13
002442.SZ,龙星科技,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1小时,46.15,53.85,0.0,0.77,-0.77,0.77,0.0,13
002442.SZ,龙星科技,涨停,今天涨停()涨停，明天概率情况,竞价,60.0,40.0,0.0,-3.14,-4.34,-3.14,119.15,5
002442.SZ,龙星科技,涨停,今天涨停()涨停，明天概率情况,1分钟,60.0,40.0,0.0,0.0,0.0,0.0,0.0,5
002442.SZ,龙星科技,涨停,今天涨停()涨停，明天概率情况,5分钟,60.0,40.0,0.0,2.0,-1.35,1.43,0.0,5
