股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
600262.SH,北方股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,33.72,58.14,8.14,-1.03,-1.03,-1.03,0.44,86
600262.SH,北方股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,34.88,56.98,8.14,0.0,0.0,0.0,0.0,86
600262.SH,北方股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,38.37,61.63,0.0,0.06,-0.04,0.06,0.0,86
600262.SH,北方股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,40.7,56.98,2.33,0.07,-0.04,0.05,0.0,86
600262.SH,北方股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,37.21,60.47,2.33,0.07,-0.05,0.05,0.0,86
600262.SH,北方股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,38.37,56.98,4.65,0.07,-0.06,0.05,0.0,86
600262.SH,北方股份,1-3,今天1-3%，明天概率情况,竞价,33.33,53.54,13.13,0.43,0.43,0.43,0.02,99
600262.SH,北方股份,1-3,今天1-3%，明天概率情况,1分钟,31.31,55.56,13.13,0.0,0.0,0.0,0.0,99
600262.SH,北方股份,1-3,今天1-3%，明天概率情况,5分钟,41.41,54.55,4.04,0.07,-0.11,0.05,0.0,99
600262.SH,北方股份,1-3,今天1-3%，明天概率情况,15分钟,50.51,45.45,4.04,0.1,-0.11,0.08,0.0,99
600262.SH,北方股份,1-3,今天1-3%，明天概率情况,30分钟,47.47,49.49,3.03,0.1,-0.11,0.06,0.0,99
600262.SH,北方股份,1-3,今天1-3%，明天概率情况,1小时,52.53,44.44,3.03,0.1,-0.11,0.06,0.0,99
600262.SH,北方股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,33.33,60.0,6.67,-0.06,-0.06,-0.06,0.18,30
600262.SH,北方股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,33.33,60.0,6.67,0.0,0.0,0.0,0.0,30
600262.SH,北方股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,46.67,53.33,0.0,0.08,-0.25,0.07,0.0,30
600262.SH,北方股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,46.67,50.0,3.33,0.1,-0.33,0.09,0.0,30
600262.SH,北方股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,46.67,53.33,0.0,0.11,-0.33,0.11,0.0,30
600262.SH,北方股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,50.0,50.0,0.0,0.14,-0.33,0.12,0.0,30
600262.SH,北方股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,43.82,42.7,13.48,0.62,0.62,0.62,0.16,89
600262.SH,北方股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,43.82,42.7,13.48,0.0,0.0,0.0,0.0,89
600262.SH,北方股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,48.31,49.44,2.25,0.04,-0.05,0.02,0.0,89
600262.SH,北方股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,42.7,52.81,4.49,0.07,-0.05,0.06,0.0,89
600262.SH,北方股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,49.44,49.44,1.12,0.07,-0.06,0.06,0.0,89
600262.SH,北方股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,43.82,52.81,3.37,0.07,-0.06,0.05,0.0,89
600262.SH,北方股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,41.82,44.55,13.64,-0.06,-0.06,-0.06,0.2,110
600262.SH,北方股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,42.73,43.64,13.64,0.0,0.0,0.0,0.0,110
600262.SH,北方股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,46.36,52.73,0.91,0.06,-0.03,0.06,0.0,110
600262.SH,北方股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,42.73,52.73,4.55,0.07,-0.03,0.05,0.0,110
600262.SH,北方股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,48.18,50.91,0.91,0.07,-0.04,0.05,0.0,110
600262.SH,北方股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,45.45,53.64,0.91,0.07,-0.05,0.05,0.0,110
600262.SH,北方股份,3-5,今天3-5%，明天概率情况,竞价,34.48,55.17,10.34,0.11,0.11,0.11,0.2,29
600262.SH,北方股份,3-5,今天3-5%，明天概率情况,1分钟,34.48,55.17,10.34,0.0,0.0,0.0,0.0,29
600262.SH,北方股份,3-5,今天3-5%，明天概率情况,5分钟,27.59,65.52,6.9,0.18,-0.27,0.17,0.0,29
600262.SH,北方股份,3-5,今天3-5%，明天概率情况,15分钟,34.48,65.52,0.0,0.2,-0.27,0.19,0.0,29
600262.SH,北方股份,3-5,今天3-5%，明天概率情况,30分钟,34.48,65.52,0.0,0.2,-0.27,0.17,0.0,29
600262.SH,北方股份,3-5,今天3-5%，明天概率情况,1小时,41.38,58.62,0.0,0.2,-0.27,0.14,0.0,29
600262.SH,北方股份,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,75.0,12.5,12.5,0.11,0.11,0.11,0.25,8
600262.SH,北方股份,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,75.0,12.5,12.5,0.0,0.0,0.0,0.0,8
600262.SH,北方股份,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,25.0,62.5,12.5,0.23,-0.17,0.16,0.0,8
