股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
600716.SH,凤凰股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,33.33,35.71,30.95,0.52,0.52,0.52,0.06,84
600716.SH,凤凰股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,32.53,34.94,32.53,0.0,0.0,0.0,0.0,83
600716.SH,凤凰股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,31.33,51.81,16.87,0.11,-0.05,0.09,0.0,83
600716.SH,凤凰股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,40.96,48.19,10.84,0.12,-0.05,0.12,0.0,83
600716.SH,凤凰股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,44.58,49.4,6.02,0.12,-0.05,0.12,0.0,83
600716.SH,凤凰股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,42.17,45.78,12.05,0.12,-0.05,0.12,0.0,83
600716.SH,凤凰股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,40.71,38.94,20.35,0.51,0.51,0.51,0.03,113
600716.SH,凤凰股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,39.82,38.94,21.24,0.0,0.0,0.0,0.0,113
600716.SH,凤凰股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,49.56,41.59,8.85,0.07,-0.04,0.06,0.0,113
600716.SH,凤凰股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,48.67,44.25,7.08,0.09,-0.04,0.09,0.0,113
600716.SH,凤凰股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,47.79,42.48,9.73,0.09,-0.05,0.09,0.0,113
600716.SH,凤凰股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,47.79,39.82,12.39,0.09,-0.05,0.09,0.0,113
600716.SH,凤凰股份,1-3,今天1-3%，明天概率情况,竞价,28.89,37.78,33.33,-0.25,-0.25,-0.25,0.08,90
600716.SH,凤凰股份,1-3,今天1-3%，明天概率情况,1分钟,30.68,35.23,34.09,0.0,0.0,0.0,0.0,88
600716.SH,凤凰股份,1-3,今天1-3%，明天概率情况,5分钟,38.64,53.41,7.95,0.07,-0.05,0.07,0.0,88
600716.SH,凤凰股份,1-3,今天1-3%，明天概率情况,15分钟,40.91,53.41,5.68,0.07,-0.05,0.06,0.0,88
600716.SH,凤凰股份,1-3,今天1-3%，明天概率情况,30分钟,40.91,51.14,7.95,0.07,-0.06,0.06,0.0,88
600716.SH,凤凰股份,1-3,今天1-3%，明天概率情况,1小时,37.5,54.55,7.95,0.07,-0.07,0.05,0.0,88
600716.SH,凤凰股份,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,23.08,41.03,35.9,-0.26,-0.26,-0.26,0.11,39
600716.SH,凤凰股份,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,20.51,41.03,38.46,0.0,0.0,0.0,0.0,39
600716.SH,凤凰股份,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,46.15,48.72,5.13,0.19,-0.06,0.17,0.0,39
600716.SH,凤凰股份,flat,今天平开(涨幅=0%)  ，明天概率情况,15分钟,46.15,48.72,5.13,0.26,-0.06,0.26,0.0,39
600716.SH,凤凰股份,flat,今天平开(涨幅=0%)  ，明天概率情况,30分钟,43.59,56.41,0.0,0.26,-0.06,0.26,0.0,39
600716.SH,凤凰股份,flat,今天平开(涨幅=0%)  ，明天概率情况,1小时,41.03,48.72,10.26,0.26,-0.07,0.26,0.0,39
600716.SH,凤凰股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,30.3,54.55,15.15,-0.27,-0.27,-0.27,0.18,33
600716.SH,凤凰股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,30.3,54.55,15.15,0.0,0.0,0.0,0.0,33
600716.SH,凤凰股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,27.27,57.58,15.15,0.11,-0.21,0.09,0.0,33
600716.SH,凤凰股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,21.21,69.7,9.09,0.11,-0.25,0.1,0.0,33
600716.SH,凤凰股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,33.33,63.64,3.03,0.25,-0.3,0.11,0.0,33
600716.SH,凤凰股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,33.33,54.55,12.12,0.25,-0.3,0.17,0.0,33
600716.SH,凤凰股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,37.1,33.87,29.03,0.25,0.25,0.25,0.02,62
600716.SH,凤凰股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,37.1,33.87,29.03,0.0,0.0,0.0,0.0,62
600716.SH,凤凰股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,30.65,58.06,11.29,0.06,-0.15,0.03,0.0,62
600716.SH,凤凰股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,40.32,45.16,14.52,0.06,-0.16,0.03,0.0,62
600716.SH,凤凰股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,37.1,43.55,19.35,0.06,-0.16,0.04,0.0,62
600716.SH,凤凰股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,46.77,41.94,11.29,0.06,-0.16,0.04,0.0,62
600716.SH,凤凰股份,3-5,今天3-5%，明天概率情况,竞价,33.33,44.44,22.22,-0.27,-0.27,-0.27,0.7,27
