股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
300016.SZ,北陆药业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,51.61,29.03,19.35,0.28,-0.14,0.14,4.21,31
300016.SZ,北陆药业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,54.55,36.36,9.09,0.0,0.0,0.0,0.0,33
300016.SZ,北陆药业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,45.45,48.48,6.06,0.44,-0.13,0.23,0.0,33
300016.SZ,北陆药业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,57.58,42.42,0.0,0.44,-0.19,0.19,0.0,33
300016.SZ,北陆药业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,51.52,42.42,6.06,0.44,-0.2,0.24,0.0,33
300016.SZ,北陆药业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,48.48,42.42,9.09,0.44,-0.26,0.3,0.0,33
300016.SZ,北陆药业,7-9,今天7-9%，明天概率情况,竞价,60.0,20.0,20.0,8.6,5.92,7.19,52.8,5
300016.SZ,北陆药业,7-9,今天7-9%，明天概率情况,1分钟,40.0,60.0,0.0,0.0,0.0,0.0,0.0,5
300016.SZ,北陆药业,7-9,今天7-9%，明天概率情况,5分钟,40.0,60.0,0.0,1.72,-1.58,0.53,0.0,5
300016.SZ,北陆药业,7-9,今天7-9%，明天概率情况,15分钟,40.0,60.0,0.0,1.72,-1.58,0.73,0.0,5
300016.SZ,北陆药业,7-9,今天7-9%，明天概率情况,30分钟,40.0,60.0,0.0,1.72,-1.58,0.97,0.0,5
300016.SZ,北陆药业,7-9,今天7-9%，明天概率情况,1小时,40.0,60.0,0.0,1.72,-1.76,0.82,0.0,5
300016.SZ,北陆药业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,50.93,34.26,14.81,0.45,0.0,0.15,0.97,108
300016.SZ,北陆药业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,53.7,35.19,11.11,0.0,0.0,0.0,0.0,108
300016.SZ,北陆药业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,48.15,46.3,5.56,0.05,-0.06,0.03,0.0,108
300016.SZ,北陆药业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,42.59,51.85,5.56,0.06,-0.08,0.06,0.0,108
300016.SZ,北陆药业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,50.93,48.15,0.93,0.06,-0.08,0.03,0.0,108
300016.SZ,北陆药业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,49.07,48.15,2.78,0.06,-0.08,0.04,0.0,108
300016.SZ,北陆药业,1-3,今天1-3%，明天概率情况,竞价,32.26,48.39,19.35,-0.15,-0.3,-0.15,0.2,93
300016.SZ,北陆药业,1-3,今天1-3%，明天概率情况,1分钟,32.26,50.54,17.2,0.0,0.0,0.0,0.0,93
300016.SZ,北陆药业,1-3,今天1-3%，明天概率情况,5分钟,43.01,48.39,8.6,0.08,-0.06,0.06,0.0,93
300016.SZ,北陆药业,1-3,今天1-3%，明天概率情况,15分钟,49.46,46.24,4.3,0.08,-0.06,0.05,0.0,93
300016.SZ,北陆药业,1-3,今天1-3%，明天概率情况,30分钟,44.09,49.46,6.45,0.08,-0.06,0.04,0.0,93
300016.SZ,北陆药业,1-3,今天1-3%，明天概率情况,1小时,48.39,48.39,3.23,0.08,-0.06,0.05,0.0,93
300016.SZ,北陆药业,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,47.56,31.71,20.73,0.45,0.15,0.15,0.15,82
300016.SZ,北陆药业,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,37.8,43.9,18.29,0.0,0.0,0.0,0.0,82
