股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
301026.SZ,浩通科技,3-5,今天3-5%，明天概率情况,竞价,22.22,72.22,5.56,-0.5,-0.5,-0.5,7.79,18
301026.SZ,浩通科技,3-5,今天3-5%，明天概率情况,1分钟,22.22,77.78,0.0,0.0,0.0,0.0,0.0,18
301026.SZ,浩通科技,3-5,今天3-5%，明天概率情况,5分钟,33.33,66.67,0.0,0.77,-0.34,0.72,0.0,18
301026.SZ,浩通科技,3-5,今天3-5%，明天概率情况,15分钟,22.22,77.78,0.0,0.78,-0.47,0.35,0.0,18
301026.SZ,浩通科技,3-5,今天3-5%，明天概率情况,30分钟,33.33,66.67,0.0,0.78,-0.47,0.4,0.0,18
301026.SZ,浩通科技,3-5,今天3-5%，明天概率情况,1小时,22.22,77.78,0.0,0.78,-0.47,0.33,0.0,18
301026.SZ,浩通科技,1-3,今天1-3%，明天概率情况,竞价,36.56,48.39,15.05,-0.3,-0.3,-0.3,3.71,93
301026.SZ,浩通科技,1-3,今天1-3%，明天概率情况,1分钟,40.86,46.24,12.9,0.0,0.0,0.0,0.0,93
301026.SZ,浩通科技,1-3,今天1-3%，明天概率情况,5分钟,39.78,58.06,2.15,0.13,-0.1,0.12,0.0,93
301026.SZ,浩通科技,1-3,今天1-3%，明天概率情况,15分钟,43.01,55.91,1.08,0.13,-0.12,0.08,0.0,93
301026.SZ,浩通科技,1-3,今天1-3%，明天概率情况,30分钟,48.39,51.61,0.0,0.13,-0.14,0.12,0.0,93
301026.SZ,浩通科技,1-3,今天1-3%，明天概率情况,1小时,41.94,55.91,2.15,0.18,-0.14,0.1,0.0,93
301026.SZ,浩通科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,50.54,31.18,18.28,0.39,0.39,0.39,1.17,93
301026.SZ,浩通科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,54.84,26.88,18.28,0.0,0.0,0.0,0.0,93
301026.SZ,浩通科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,43.01,53.76,3.23,0.15,-0.05,0.14,0.0,93
301026.SZ,浩通科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,49.46,49.46,1.08,0.2,-0.05,0.18,0.0,93
301026.SZ,浩通科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,48.39,51.61,0.0,0.2,-0.05,0.19,0.0,93
301026.SZ,浩通科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,51.61,48.39,0.0,0.2,-0.05,0.17,0.0,93
301026.SZ,浩通科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,41.46,40.24,18.29,-1.06,-1.06,-1.06,1.23,82
301026.SZ,浩通科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,42.68,43.9,13.41,0.0,0.0,0.0,0.0,82
301026.SZ,浩通科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,46.34,53.66,0.0,0.08,-0.11,0.05,0.0,82
301026.SZ,浩通科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,45.12,53.66,1.22,0.08,-0.24,0.05,0.0,82
301026.SZ,浩通科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,39.02,59.76,1.22,0.09,-0.24,0.07,0.0,82
