股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
002552.SZ,宝鼎科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,41.57,41.57,16.85,0.44,0.0,0.0,0.17,89
002552.SZ,宝鼎科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,43.68,43.68,12.64,0.0,0.0,0.0,0.0,87
002552.SZ,宝鼎科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,42.53,54.02,3.45,0.12,-0.05,0.12,0.0,87
002552.SZ,宝鼎科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,42.53,52.87,4.6,0.12,-0.05,0.12,0.0,87
002552.SZ,宝鼎科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,41.38,58.62,0.0,0.12,-0.05,0.12,0.0,87
002552.SZ,宝鼎科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,43.68,55.17,1.15,0.12,-0.07,0.12,0.0,87
002552.SZ,宝鼎科技,1-3,今天1-3%，明天概率情况,竞价,41.38,41.38,17.24,0.18,0.0,0.0,0.8,87
002552.SZ,宝鼎科技,1-3,今天1-3%，明天概率情况,1分钟,48.24,41.18,10.59,0.0,0.0,0.0,0.0,85
002552.SZ,宝鼎科技,1-3,今天1-3%，明天概率情况,5分钟,56.47,43.53,0.0,0.12,-0.03,0.1,0.0,85
002552.SZ,宝鼎科技,1-3,今天1-3%，明天概率情况,15分钟,51.76,48.24,0.0,0.12,-0.04,0.09,0.0,85
002552.SZ,宝鼎科技,1-3,今天1-3%，明天概率情况,30分钟,52.94,42.35,4.71,0.12,-0.04,0.12,0.0,85
002552.SZ,宝鼎科技,1-3,今天1-3%，明天概率情况,1小时,56.47,43.53,0.0,0.12,-0.04,0.12,0.0,85
002552.SZ,宝鼎科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,40.62,46.88,12.5,1.16,-0.17,0.0,12.27,32
002552.SZ,宝鼎科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,38.71,54.84,6.45,0.0,0.0,0.0,0.0,31
002552.SZ,宝鼎科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,58.06,35.48,6.45,0.23,-0.32,0.08,0.0,31
002552.SZ,宝鼎科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,54.84,41.94,3.23,0.23,-0.32,0.05,0.0,31
002552.SZ,宝鼎科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,64.52,32.26,3.23,0.23,-0.32,0.15,0.0,31
002552.SZ,宝鼎科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,64.52,35.48,0.0,0.32,-0.32,0.32,0.0,31
002552.SZ,宝鼎科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,34.23,49.55,16.22,-0.25,-0.38,-0.38,0.07,111
002552.SZ,宝鼎科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,37.84,49.55,12.61,0.0,0.0,0.0,0.0,111
002552.SZ,宝鼎科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,45.05,53.15,1.8,0.08,-0.07,0.05,0.0,111
002552.SZ,宝鼎科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,47.75,49.55,2.7,0.08,-0.07,0.02,0.0,111
002552.SZ,宝鼎科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,51.35,47.75,0.9,0.08,-0.07,0.02,0.0,111
002552.SZ,宝鼎科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,46.85,52.25,0.9,0.08,-0.07,0.03,0.0,111
002552.SZ,宝鼎科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,36.47,49.41,14.12,-1.39,-1.55,-1.5,1.73,85
002552.SZ,宝鼎科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,37.65,49.41,12.94,0.0,0.0,0.0,0.0,85
002552.SZ,宝鼎科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,38.82,55.29,5.88,0.04,-0.08,0.03,0.0,85
002552.SZ,宝鼎科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,38.82,58.82,2.35,0.11,-0.08,0.06,0.0,85
002552.SZ,宝鼎科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,36.47,58.82,4.71,0.11,-0.08,0.04,0.0,85
002552.SZ,宝鼎科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,37.65,60.0,2.35,0.11,-0.09,0.04,0.0,85
002552.SZ,宝鼎科技,5-7,今天5-7%，明天概率情况,竞价,40.0,40.0,20.0,-0.11,-0.87,-0.76,2.02,5
002552.SZ,宝鼎科技,5-7,今天5-7%，明天概率情况,1分钟,40.0,60.0,0.0,0.0,0.0,0.0,0.0,5
002552.SZ,宝鼎科技,5-7,今天5-7%，明天概率情况,5分钟,40.0,60.0,0.0,1.01,-0.62,0.4,0.0,5
002552.SZ,宝鼎科技,5-7,今天5-7%，明天概率情况,15分钟,60.0,40.0,0.0,1.08,-0.62,0.77,0.0,5
002552.SZ,宝鼎科技,5-7,今天5-7%，明天概率情况,30分钟,60.0,40.0,0.0,1.08,-0.62,0.9,0.0,5
002552.SZ,宝鼎科技,5-7,今天5-7%，明天概率情况,1小时,60.0,40.0,0.0,1.44,-0.62,1.18,0.0,5
002552.SZ,宝鼎科技,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,27.78,55.56,16.67,-0.34,-1.41,-1.41,2.03,18
002552.SZ,宝鼎科技,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,25.0,68.75,6.25,0.0,0.0,0.0,0.0,16
002552.SZ,宝鼎科技,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,37.5,62.5,0.0,0.63,-0.32,0.63,0.0,16
