股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
300252.SZ,金信诺,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,34.62,55.77,9.62,0.0,0.0,0.0,6.23,104
300252.SZ,金信诺,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,35.58,56.73,7.69,0.0,0.0,0.0,0.0,104
300252.SZ,金信诺,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,50.96,48.08,0.96,0.13,-0.06,0.11,0.0,104
300252.SZ,金信诺,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,54.81,41.35,3.85,0.13,-0.08,0.09,0.0,104
300252.SZ,金信诺,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,50.0,49.04,0.96,0.16,-0.08,0.12,0.0,104
300252.SZ,金信诺,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,48.08,50.96,0.96,0.19,-0.08,0.19,0.0,104
300252.SZ,金信诺,3-5,今天3-5%，明天概率情况,竞价,39.13,52.17,8.7,-1.24,-1.24,-1.24,4.07,46
300252.SZ,金信诺,3-5,今天3-5%，明天概率情况,1分钟,41.3,52.17,6.52,0.0,0.0,0.0,0.0,46
300252.SZ,金信诺,3-5,今天3-5%，明天概率情况,5分钟,45.65,52.17,2.17,0.23,-0.13,0.19,0.0,46
300252.SZ,金信诺,3-5,今天3-5%，明天概率情况,15分钟,43.48,56.52,0.0,0.23,-0.16,0.13,0.0,46
300252.SZ,金信诺,3-5,今天3-5%，明天概率情况,30分钟,47.83,52.17,0.0,0.35,-0.16,0.3,0.0,46
300252.SZ,金信诺,3-5,今天3-5%，明天概率情况,1小时,47.83,52.17,0.0,0.42,-0.16,0.31,0.0,46
300252.SZ,金信诺,5-7,今天5-7%，明天概率情况,竞价,30.43,69.57,0.0,-2.18,-2.18,-2.18,17.05,23
300252.SZ,金信诺,5-7,今天5-7%，明天概率情况,1分钟,30.43,65.22,4.35,0.0,0.0,0.0,0.0,23
300252.SZ,金信诺,5-7,今天5-7%，明天概率情况,5分钟,30.43,65.22,4.35,0.27,-0.14,0.17,0.0,23
300252.SZ,金信诺,5-7,今天5-7%，明天概率情况,15分钟,43.48,56.52,0.0,0.27,-0.19,0.16,0.0,23
