股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
600977.SH,中国电影,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,26.26,56.57,17.17,-0.24,-0.24,-0.24,0.15,99
600977.SH,中国电影,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,28.28,57.58,14.14,0.0,0.0,0.0,0.0,99
600977.SH,中国电影,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,41.41,54.55,4.04,0.06,-0.02,0.05,0.0,99
600977.SH,中国电影,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,51.52,43.43,5.05,0.06,-0.03,0.04,0.0,99
600977.SH,中国电影,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,46.46,50.51,3.03,0.08,-0.04,0.07,0.0,99
600977.SH,中国电影,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,45.45,49.49,5.05,0.08,-0.04,0.06,0.0,99
600977.SH,中国电影,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,37.14,50.48,12.38,0.48,0.48,0.48,0.29,105
600977.SH,中国电影,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,36.45,50.47,13.08,0.0,0.0,0.0,0.0,107
600977.SH,中国电影,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,49.53,42.99,7.48,0.04,-0.04,0.02,0.0,107
600977.SH,中国电影,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,58.88,35.51,5.61,0.04,-0.05,0.02,0.0,107
600977.SH,中国电影,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,52.34,40.19,7.48,0.05,-0.05,0.03,0.0,107
600977.SH,中国电影,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,57.94,38.32,3.74,0.05,-0.05,0.04,0.0,107
600977.SH,中国电影,1-3,今天1-3%，明天概率情况,竞价,30.77,63.74,5.49,-0.87,-0.87,-0.87,0.44,91
600977.SH,中国电影,1-3,今天1-3%，明天概率情况,1分钟,32.26,62.37,5.38,0.0,0.0,0.0,0.0,93
600977.SH,中国电影,1-3,今天1-3%，明天概率情况,5分钟,38.71,59.14,2.15,0.1,-0.1,0.09,0.0,93
600977.SH,中国电影,1-3,今天1-3%，明天概率情况,15分钟,36.56,58.06,5.38,0.11,-0.11,0.1,0.0,93
