股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
002122.SZ,汇洲智能,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,26.47,48.04,25.49,0.3,0.0,0.0,1.33,102
002122.SZ,汇洲智能,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,36.89,48.54,14.56,0.0,0.0,0.0,0.0,103
002122.SZ,汇洲智能,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,36.89,49.51,13.59,0.1,-0.08,0.1,0.0,103
002122.SZ,汇洲智能,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,40.78,50.49,8.74,0.1,-0.08,0.1,0.0,103
002122.SZ,汇洲智能,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,47.57,46.6,5.83,0.1,-0.08,0.1,0.0,103
002122.SZ,汇洲智能,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,46.6,46.6,6.8,0.1,-0.08,0.1,0.0,103
002122.SZ,汇洲智能,涨停,今天涨停()涨停，明天概率情况,竞价,63.64,24.24,12.12,0.79,0.0,0.26,10.28,33
002122.SZ,汇洲智能,涨停,今天涨停()涨停，明天概率情况,1分钟,64.71,35.29,0.0,0.0,0.0,0.0,0.0,34
002122.SZ,汇洲智能,涨停,今天涨停()涨停，明天概率情况,5分钟,70.59,26.47,2.94,0.3,-0.2,0.3,0.0,34
002122.SZ,汇洲智能,涨停,今天涨停()涨停，明天概率情况,15分钟,70.59,29.41,0.0,0.3,-0.28,0.3,0.0,34
002122.SZ,汇洲智能,涨停,今天涨停()涨停，明天概率情况,30分钟,64.71,32.35,2.94,0.3,-0.28,0.3,0.0,34
002122.SZ,汇洲智能,涨停,今天涨停()涨停，明天概率情况,1小时,64.71,32.35,2.94,0.3,-0.28,0.3,0.0,34
002122.SZ,汇洲智能,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,20.83,41.67,37.5,0.31,0.0,0.31,1.3,48
