股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
000089.SZ,深圳机场,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,35.91,38.12,25.97,0.0,-0.27,-0.27,0.29,181
000089.SZ,深圳机场,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,33.89,40.56,25.56,0.0,0.0,0.0,0.0,180
000089.SZ,深圳机场,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,45.56,42.22,12.22,0.01,-0.01,0.01,0.0,180
000089.SZ,深圳机场,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,40.56,48.89,10.56,0.01,-0.02,0.01,0.0,180
000089.SZ,深圳机场,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,44.44,47.22,8.33,0.01,-0.02,0.01,0.0,180
000089.SZ,深圳机场,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,45.56,45.0,9.44,0.01,-0.02,0.01,0.0,180
000089.SZ,深圳机场,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,35.83,40.83,23.33,-0.27,-0.41,-0.41,0.06,120
000089.SZ,深圳机场,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,38.33,41.67,20.0,0.0,0.0,0.0,0.0,120
000089.SZ,深圳机场,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,37.5,45.83,16.67,0.04,-0.02,0.02,0.0,120
000089.SZ,深圳机场,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,47.5,36.67,15.83,0.04,-0.02,0.03,0.0,120
000089.SZ,深圳机场,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,44.17,44.17,11.67,0.04,-0.02,0.02,0.0,120
000089.SZ,深圳机场,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,42.5,48.33,9.17,0.06,-0.02,0.05,0.0,120
000089.SZ,深圳机场,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,45.83,33.33,20.83,0.28,0.14,0.28,0.26,24
000089.SZ,深圳机场,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,50.0,37.5,12.5,0.0,0.0,0.0,0.0,24
000089.SZ,深圳机场,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,45.83,41.67,12.5,0.04,-0.05,0.03,0.0,24
000089.SZ,深圳机场,flat,今天平开(涨幅=0%)  ，明天概率情况,15分钟,37.5,45.83,16.67,0.04,-0.05,0.03,0.0,24
000089.SZ,深圳机场,flat,今天平开(涨幅=0%)  ，明天概率情况,30分钟,41.67,41.67,16.67,0.05,-0.06,0.05,0.0,24
000089.SZ,深圳机场,flat,今天平开(涨幅=0%)  ，明天概率情况,1小时,41.67,37.5,20.83,0.07,-0.08,0.06,0.0,24
000089.SZ,深圳机场,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,37.14,41.43,21.43,0.0,-0.14,-0.14,0.29,70
000089.SZ,深圳机场,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,40.0,40.0,20.0,0.0,0.0,0.0,0.0,70
000089.SZ,深圳机场,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,55.71,31.43,12.86,0.03,-0.02,0.03,0.0,70
000089.SZ,深圳机场,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,50.0,32.86,17.14,0.03,-0.03,0.02,0.0,70
