股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
603809.SH,豪能股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,42.65,44.12,13.24,0.0,0.0,0.0,0.03,68
603809.SH,豪能股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,44.12,41.18,14.71,0.0,0.0,0.0,0.0,68
603809.SH,豪能股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,36.76,61.76,1.47,0.07,-0.05,0.06,0.0,68
603809.SH,豪能股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,35.29,57.35,7.35,0.08,-0.07,0.08,0.0,68
603809.SH,豪能股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,36.76,58.82,4.41,0.12,-0.07,0.07,0.0,68
603809.SH,豪能股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,38.24,60.29,1.47,0.14,-0.07,0.12,0.0,68
603809.SH,豪能股份,1-3,今天1-3%，明天概率情况,竞价,35.56,52.22,12.22,-0.44,-0.44,-0.44,0.01,90
603809.SH,豪能股份,1-3,今天1-3%，明天概率情况,1分钟,35.56,53.33,11.11,0.0,0.0,0.0,0.0,90
603809.SH,豪能股份,1-3,今天1-3%，明天概率情况,5分钟,44.44,54.44,1.11,0.11,-0.06,0.07,0.0,90
603809.SH,豪能股份,1-3,今天1-3%，明天概率情况,15分钟,46.67,48.89,4.44,0.11,-0.06,0.07,0.0,90
603809.SH,豪能股份,1-3,今天1-3%，明天概率情况,30分钟,42.22,55.56,2.22,0.11,-0.06,0.08,0.0,90
603809.SH,豪能股份,1-3,今天1-3%，明天概率情况,1小时,45.56,52.22,2.22,0.11,-0.06,0.08,0.0,90
603809.SH,豪能股份,3-5,今天3-5%，明天概率情况,竞价,38.1,57.14,4.76,0.78,0.78,0.78,0.05,42
603809.SH,豪能股份,3-5,今天3-5%，明天概率情况,1分钟,38.1,57.14,4.76,0.0,0.0,0.0,0.0,42
603809.SH,豪能股份,3-5,今天3-5%，明天概率情况,5分钟,28.57,71.43,0.0,0.13,-0.16,0.11,0.0,42
603809.SH,豪能股份,3-5,今天3-5%，明天概率情况,15分钟,35.71,61.9,2.38,0.15,-0.16,0.13,0.0,42
603809.SH,豪能股份,3-5,今天3-5%，明天概率情况,30分钟,40.48,54.76,4.76,0.18,-0.16,0.17,0.0,42
603809.SH,豪能股份,3-5,今天3-5%，明天概率情况,1小时,38.1,61.9,0.0,0.24,-0.16,0.24,0.0,42
603809.SH,豪能股份,涨停,今天涨停()涨停，明天概率情况,竞价,92.31,7.69,0.0,-0.53,-0.53,-0.53,3.08,13
603809.SH,豪能股份,涨停,今天涨停()涨停，明天概率情况,1分钟,92.31,7.69,0.0,0.0,0.0,0.0,0.0,13
603809.SH,豪能股份,涨停,今天涨停()涨停，明天概率情况,5分钟,69.23,30.77,0.0,0.77,-0.23,0.65,0.0,13
603809.SH,豪能股份,涨停,今天涨停()涨停，明天概率情况,15分钟,76.92,23.08,0.0,0.77,-0.23,0.77,0.0,13
603809.SH,豪能股份,涨停,今天涨停()涨停，明天概率情况,30分钟,61.54,30.77,7.69,0.77,-0.29,0.77,0.0,13
603809.SH,豪能股份,涨停,今天涨停()涨停，明天概率情况,1小时,69.23,30.77,0.0,0.77,-0.3,0.77,0.0,13
603809.SH,豪能股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,38.26,45.22,16.52,1.16,1.16,1.16,0.05,115
603809.SH,豪能股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,38.26,45.22,16.52,0.0,0.0,0.0,0.0,115
603809.SH,豪能股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,45.22,50.43,4.35,0.09,-0.29,0.09,0.0,115
603809.SH,豪能股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,45.22,53.04,1.74,0.09,-0.29,0.09,0.0,115
603809.SH,豪能股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,38.26,57.39,4.35,0.09,-0.29,0.09,0.0,115
603809.SH,豪能股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,41.74,55.65,2.61,0.09,-0.29,0.09,0.0,115
603809.SH,豪能股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,25.0,58.33,16.67,-0.49,-0.49,-0.49,0.16,12
603809.SH,豪能股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,25.0,58.33,16.67,0.0,0.0,0.0,0.0,12
603809.SH,豪能股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,25.0,75.0,0.0,0.81,-0.7,0.5,0.0,12
603809.SH,豪能股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,33.33,66.67,0.0,0.81,-0.7,0.46,0.0,12
603809.SH,豪能股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,30分钟,50.0,50.0,0.0,0.81,-0.7,0.64,0.0,12
603809.SH,豪能股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1小时,50.0,50.0,0.0,0.81,-0.81,0.67,0.0,12
603809.SH,豪能股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,30.43,60.87,8.7,2.09,2.09,2.09,0.09,46
603809.SH,豪能股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,30.43,60.87,8.7,0.0,0.0,0.0,0.0,46
603809.SH,豪能股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,47.83,50.0,2.17,0.09,-0.12,0.07,0.0,46
