股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
603013.SH,亚普股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,37.5,45.45,17.05,0.0,0.0,0.0,0.15,88
603013.SH,亚普股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,37.5,45.45,17.05,0.0,0.0,0.0,0.0,88
603013.SH,亚普股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,45.45,50.0,4.55,0.03,-0.07,0.02,0.0,88
603013.SH,亚普股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,42.05,53.41,4.55,0.03,-0.07,0.03,0.0,88
603013.SH,亚普股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,44.32,52.27,3.41,0.05,-0.07,0.04,0.0,88
603013.SH,亚普股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,44.32,48.86,6.82,0.05,-0.07,0.04,0.0,88
603013.SH,亚普股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,30.68,52.27,17.05,-0.55,-0.55,-0.55,0.34,88
603013.SH,亚普股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,28.41,54.55,17.05,0.0,0.0,0.0,0.0,88
603013.SH,亚普股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,44.32,52.27,3.41,0.03,-0.03,0.02,0.0,88
603013.SH,亚普股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,46.59,50.0,3.41,0.11,-0.03,0.11,0.0,88
603013.SH,亚普股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,46.59,52.27,1.14,0.11,-0.03,0.11,0.0,88
603013.SH,亚普股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,50.0,47.73,2.27,0.11,-0.04,0.11,0.0,88
603013.SH,亚普股份,1-3,今天1-3%，明天概率情况,竞价,36.45,52.34,11.21,0.07,0.07,0.07,0.27,107
603013.SH,亚普股份,1-3,今天1-3%，明天概率情况,1分钟,36.45,52.34,11.21,0.0,0.0,0.0,0.0,107
603013.SH,亚普股份,1-3,今天1-3%，明天概率情况,5分钟,48.6,45.79,5.61,0.02,-0.03,0.02,0.0,107
603013.SH,亚普股份,1-3,今天1-3%，明天概率情况,15分钟,46.73,48.6,4.67,0.03,-0.03,0.03,0.0,107
603013.SH,亚普股份,1-3,今天1-3%，明天概率情况,30分钟,50.47,48.6,0.93,0.03,-0.04,0.03,0.0,107
603013.SH,亚普股份,1-3,今天1-3%，明天概率情况,1小时,50.47,44.86,4.67,0.09,-0.06,0.09,0.0,107
603013.SH,亚普股份,5-7,今天5-7%，明天概率情况,竞价,60.0,40.0,0.0,0.07,0.07,0.07,0.86,10
603013.SH,亚普股份,5-7,今天5-7%，明天概率情况,1分钟,60.0,30.0,10.0,0.0,0.0,0.0,0.0,10
