股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
601279.SH,英利汽车,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,38.33,35.0,26.67,0.57,0.57,0.57,0.18,60
601279.SH,英利汽车,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,38.33,35.0,26.67,0.0,0.0,0.0,0.0,60
601279.SH,英利汽车,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,41.67,53.33,5.0,0.07,-0.12,0.06,0.0,60
601279.SH,英利汽车,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,43.33,51.67,5.0,0.17,-0.17,0.17,0.0,60
601279.SH,英利汽车,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,46.67,48.33,5.0,0.17,-0.17,0.17,0.0,60
601279.SH,英利汽车,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,38.33,50.0,11.67,0.17,-0.17,0.17,0.0,60
601279.SH,英利汽车,1-3,今天1-3%，明天概率情况,竞价,39.78,41.94,18.28,-1.15,-1.15,-1.15,0.2,93
601279.SH,英利汽车,1-3,今天1-3%，明天概率情况,1分钟,37.63,40.86,21.51,0.0,0.0,0.0,0.0,93
601279.SH,英利汽车,1-3,今天1-3%，明天概率情况,5分钟,38.71,49.46,11.83,0.07,-0.08,0.07,0.0,93
601279.SH,英利汽车,1-3,今天1-3%，明天概率情况,15分钟,41.94,51.61,6.45,0.11,-0.08,0.11,0.0,93
601279.SH,英利汽车,1-3,今天1-3%，明天概率情况,30分钟,43.01,47.31,9.68,0.11,-0.08,0.11,0.0,93
601279.SH,英利汽车,1-3,今天1-3%，明天概率情况,1小时,44.09,48.39,7.53,0.11,-0.08,0.11,0.0,93
601279.SH,英利汽车,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,44.83,37.93,17.24,0.0,0.0,0.0,0.0,29
601279.SH,英利汽车,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,41.38,41.38,17.24,0.0,0.0,0.0,0.0,29
601279.SH,英利汽车,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,44.83,48.28,6.9,0.08,-0.06,0.06,0.0,29
601279.SH,英利汽车,flat,今天平开(涨幅=0%)  ，明天概率情况,15分钟,48.28,44.83,6.9,0.08,-0.08,0.06,0.0,29
601279.SH,英利汽车,flat,今天平开(涨幅=0%)  ，明天概率情况,30分钟,44.83,41.38,13.79,0.3,-0.1,0.19,0.0,29
601279.SH,英利汽车,flat,今天平开(涨幅=0%)  ，明天概率情况,1小时,48.28,44.83,6.9,0.3,-0.11,0.14,0.0,29
601279.SH,英利汽车,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,37.93,41.38,20.69,0.39,0.39,0.39,0.02,29
601279.SH,英利汽车,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,37.93,41.38,20.69,0.0,0.0,0.0,0.0,29
601279.SH,英利汽车,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,44.83,48.28,6.9,0.22,-0.12,0.12,0.0,29
601279.SH,英利汽车,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,48.28,48.28,3.45,0.22,-0.2,0.1,0.0,29
601279.SH,英利汽车,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,55.17,37.93,6.9,0.22,-0.29,0.11,0.0,29
601279.SH,英利汽车,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,51.72,37.93,10.34,0.22,-0.29,0.11,0.0,29
601279.SH,英利汽车,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,35.23,45.45,19.32,0.19,-0.19,0.19,0.06,88
601279.SH,英利汽车,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,36.36,44.32,19.32,0.0,0.0,0.0,0.0,88
601279.SH,英利汽车,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,37.5,54.55,7.95,0.05,-0.03,0.04,0.0,88
601279.SH,英利汽车,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,36.36,57.95,5.68,0.11,-0.04,0.11,0.0,88
601279.SH,英利汽车,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,35.23,57.95,6.82,0.11,-0.07,0.11,0.0,88
601279.SH,英利汽车,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,37.5,55.68,6.82,0.11,-0.07,0.11,0.0,88
601279.SH,英利汽车,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,32.52,39.84,27.64,0.0,0.0,0.0,0.03,123
601279.SH,英利汽车,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,31.71,41.46,26.83,0.0,0.0,0.0,0.0,123
601279.SH,英利汽车,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,46.34,43.9,9.76,0.08,-0.04,0.03,0.0,123
601279.SH,英利汽车,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,45.53,48.78,5.69,0.08,-0.04,0.04,0.0,123
601279.SH,英利汽车,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,43.9,47.15,8.94,0.08,-0.04,0.04,0.0,123
601279.SH,英利汽车,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,47.15,47.15,5.69,0.08,-0.04,0.04,0.0,123
601279.SH,英利汽车,3-5,今天3-5%，明天概率情况,竞价,25.0,50.0,25.0,0.41,0.41,0.41,0.37,28
601279.SH,英利汽车,3-5,今天3-5%，明天概率情况,1分钟,21.43,53.57,25.0,0.0,0.0,0.0,0.0,28
601279.SH,英利汽车,3-5,今天3-5%，明天概率情况,5分钟,25.0,67.86,7.14,0.1,-0.29,0.05,0.0,28
601279.SH,英利汽车,3-5,今天3-5%，明天概率情况,15分钟,25.0,60.71,14.29,0.11,-0.29,0.1,0.0,28
601279.SH,英利汽车,3-5,今天3-5%，明天概率情况,30分钟,35.71,60.71,3.57,0.16,-0.29,0.15,0.0,28
601279.SH,英利汽车,3-5,今天3-5%，明天概率情况,1小时,42.86,53.57,3.57,0.21,-0.29,0.16,0.0,28
601279.SH,英利汽车,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,23.08,61.54,15.38,-0.16,-0.16,-0.16,2.24,13
601279.SH,英利汽车,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,23.08,61.54,15.38,0.0,0.0,0.0,0.0,13
