股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
603365.SH,水星家纺,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,40.54,45.05,14.41,-0.22,-0.22,-0.22,0.06,111
603365.SH,水星家纺,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,40.54,45.05,14.41,0.0,0.0,0.0,0.0,111
603365.SH,水星家纺,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,40.54,54.05,5.41,0.04,-0.05,0.03,0.0,111
603365.SH,水星家纺,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,40.54,54.05,5.41,0.05,-0.05,0.03,0.0,111
603365.SH,水星家纺,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,45.05,54.05,0.9,0.05,-0.05,0.03,0.0,111
603365.SH,水星家纺,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,49.55,45.95,4.5,0.05,-0.05,0.04,0.0,111
603365.SH,水星家纺,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,40.4,44.44,15.15,0.74,0.74,0.74,0.08,99
603365.SH,水星家纺,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,40.4,44.44,15.15,0.0,0.0,0.0,0.0,99
603365.SH,水星家纺,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,45.45,52.53,2.02,0.09,-0.03,0.08,0.0,99
603365.SH,水星家纺,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,46.46,52.53,1.01,0.1,-0.04,0.1,0.0,99
603365.SH,水星家纺,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,42.42,54.55,3.03,0.1,-0.04,0.1,0.0,99
603365.SH,水星家纺,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,41.41,53.54,5.05,0.1,-0.04,0.1,0.0,99
603365.SH,水星家纺,1-3,今天1-3%，明天概率情况,竞价,37.21,48.84,13.95,0.65,0.65,0.65,0.03,86
603365.SH,水星家纺,1-3,今天1-3%，明天概率情况,1分钟,37.21,48.84,13.95,0.0,0.0,0.0,0.0,86
603365.SH,水星家纺,1-3,今天1-3%，明天概率情况,5分钟,38.37,60.47,1.16,0.06,-0.05,0.05,0.0,86
603365.SH,水星家纺,1-3,今天1-3%，明天概率情况,15分钟,39.53,56.98,3.49,0.08,-0.06,0.06,0.0,86
603365.SH,水星家纺,1-3,今天1-3%，明天概率情况,30分钟,44.19,54.65,1.16,0.12,-0.06,0.08,0.0,86
603365.SH,水星家纺,1-3,今天1-3%，明天概率情况,1小时,44.19,53.49,2.33,0.12,-0.06,0.07,0.0,86
