股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
002765.SZ,蓝黛科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,33.01,46.6,20.39,0.24,0.0,0.12,0.33,103
002765.SZ,蓝黛科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,40.78,47.57,11.65,0.0,0.0,0.0,0.0,103
002765.SZ,蓝黛科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,38.83,56.31,4.85,0.07,-0.08,0.04,0.0,103
002765.SZ,蓝黛科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,39.81,56.31,3.88,0.07,-0.08,0.04,0.0,103
002765.SZ,蓝黛科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,39.81,57.28,2.91,0.07,-0.08,0.04,0.0,103
002765.SZ,蓝黛科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,42.72,55.34,1.94,0.07,-0.08,0.04,0.0,103
002765.SZ,蓝黛科技,涨停,今天涨停()涨停，明天概率情况,竞价,66.67,33.33,0.0,2.14,0.13,1.01,48.85,15
002765.SZ,蓝黛科技,涨停,今天涨停()涨停，明天概率情况,1分钟,66.67,33.33,0.0,0.0,0.0,0.0,0.0,15
002765.SZ,蓝黛科技,涨停,今天涨停()涨停，明天概率情况,5分钟,66.67,33.33,0.0,0.67,-0.67,0.67,0.0,15
002765.SZ,蓝黛科技,涨停,今天涨停()涨停，明天概率情况,15分钟,73.33,26.67,0.0,0.67,-0.67,0.67,0.0,15
002765.SZ,蓝黛科技,涨停,今天涨停()涨停，明天概率情况,30分钟,66.67,33.33,0.0,0.67,-0.67,0.67,0.0,15
002765.SZ,蓝黛科技,涨停,今天涨停()涨停，明天概率情况,1小时,66.67,33.33,0.0,0.67,-0.67,0.67,0.0,15
002765.SZ,蓝黛科技,5-7,今天5-7%，明天概率情况,竞价,31.58,52.63,15.79,-1.49,-1.79,-1.49,4.23,19
002765.SZ,蓝黛科技,5-7,今天5-7%，明天概率情况,1分钟,36.84,57.89,5.26,0.0,0.0,0.0,0.0,19
002765.SZ,蓝黛科技,5-7,今天5-7%，明天概率情况,5分钟,36.84,57.89,5.26,0.23,-0.39,0.13,0.0,19
002765.SZ,蓝黛科技,5-7,今天5-7%，明天概率情况,15分钟,52.63,47.37,0.0,0.23,-0.39,0.19,0.0,19
002765.SZ,蓝黛科技,5-7,今天5-7%，明天概率情况,30分钟,47.37,47.37,5.26,0.27,-0.39,0.2,0.0,19
002765.SZ,蓝黛科技,5-7,今天5-7%，明天概率情况,1小时,52.63,47.37,0.0,0.52,-0.45,0.37,0.0,19
002765.SZ,蓝黛科技,3-5,今天3-5%，明天概率情况,竞价,27.27,45.45,27.27,-0.43,-0.86,-0.72,0.53,33
002765.SZ,蓝黛科技,3-5,今天3-5%，明天概率情况,1分钟,36.36,54.55,9.09,0.0,0.0,0.0,0.0,33
002765.SZ,蓝黛科技,3-5,今天3-5%，明天概率情况,5分钟,51.52,42.42,6.06,0.2,-0.12,0.17,0.0,33
002765.SZ,蓝黛科技,3-5,今天3-5%，明天概率情况,15分钟,42.42,48.48,9.09,0.27,-0.12,0.25,0.0,33
002765.SZ,蓝黛科技,3-5,今天3-5%，明天概率情况,30分钟,51.52,42.42,6.06,0.3,-0.12,0.3,0.0,33
002765.SZ,蓝黛科技,3-5,今天3-5%，明天概率情况,1小时,42.42,42.42,15.15,0.3,-0.12,0.3,0.0,33
002765.SZ,蓝黛科技,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,40.0,52.0,8.0,0.0,-0.26,-0.13,1.27,25
002765.SZ,蓝黛科技,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,40.0,56.0,4.0,0.0,0.0,0.0,0.0,25
002765.SZ,蓝黛科技,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,40.0,60.0,0.0,0.2,-0.4,0.16,0.0,25
002765.SZ,蓝黛科技,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,44.0,56.0,0.0,0.2,-0.4,0.2,0.0,25
002765.SZ,蓝黛科技,large_down,今天大跌(-5% ~ -3%)，明天概率情况,30分钟,36.0,60.0,4.0,0.4,-0.4,0.35,0.0,25
002765.SZ,蓝黛科技,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1小时,52.0,44.0,4.0,0.4,-0.4,0.24,0.0,25
002765.SZ,蓝黛科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,36.59,48.78,14.63,0.44,0.15,0.3,0.77,41
002765.SZ,蓝黛科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,39.02,53.66,7.32,0.0,0.0,0.0,0.0,41
002765.SZ,蓝黛科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,51.22,41.46,7.32,0.24,-0.24,0.24,0.0,41
002765.SZ,蓝黛科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,56.1,39.02,4.88,0.24,-0.24,0.24,0.0,41
002765.SZ,蓝黛科技,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,53.66,41.46,4.88,0.24,-0.24,0.24,0.0,41
