股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
002376.SZ,新北洋,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,40.19,44.86,14.95,-0.13,-0.27,-0.27,0.26,107
002376.SZ,新北洋,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,44.86,43.93,11.21,0.0,0.0,0.0,0.0,107
002376.SZ,新北洋,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,43.93,49.53,6.54,0.08,-0.03,0.06,0.0,107
002376.SZ,新北洋,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,46.73,46.73,6.54,0.08,-0.03,0.05,0.0,107
002376.SZ,新北洋,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,48.6,47.66,3.74,0.08,-0.05,0.05,0.0,107
002376.SZ,新北洋,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,46.73,48.6,4.67,0.08,-0.05,0.07,0.0,107
002376.SZ,新北洋,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,30.59,51.76,17.65,0.13,-0.13,0.13,0.33,85
002376.SZ,新北洋,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,29.41,50.59,20.0,0.0,0.0,0.0,0.0,85
002376.SZ,新北洋,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,41.18,43.53,15.29,0.03,-0.04,0.03,0.0,85
002376.SZ,新北洋,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,49.41,42.35,8.24,0.12,-0.04,0.09,0.0,85
002376.SZ,新北洋,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,45.88,49.41,4.71,0.12,-0.04,0.07,0.0,85
002376.SZ,新北洋,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,48.24,44.71,7.06,0.12,-0.06,0.09,0.0,85
002376.SZ,新北洋,3-5,今天3-5%，明天概率情况,竞价,30.0,55.0,15.0,0.49,-0.73,0.12,4.2,20
002376.SZ,新北洋,3-5,今天3-5%，明天概率情况,1分钟,35.0,55.0,10.0,0.0,0.0,0.0,0.0,20
002376.SZ,新北洋,3-5,今天3-5%，明天概率情况,5分钟,40.0,50.0,10.0,0.16,-0.14,0.14,0.0,20
002376.SZ,新北洋,3-5,今天3-5%，明天概率情况,15分钟,50.0,45.0,5.0,0.16,-0.14,0.1,0.0,20
002376.SZ,新北洋,3-5,今天3-5%，明天概率情况,30分钟,50.0,40.0,10.0,0.16,-0.15,0.13,0.0,20
002376.SZ,新北洋,3-5,今天3-5%，明天概率情况,1小时,40.0,60.0,0.0,0.16,-0.16,0.15,0.0,20
002376.SZ,新北洋,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,34.78,43.48,21.74,-0.13,-0.26,-0.26,0.34,23
002376.SZ,新北洋,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,43.48,39.13,17.39,0.0,0.0,0.0,0.0,23
002376.SZ,新北洋,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,65.22,34.78,0.0,0.2,-0.12,0.1,0.0,23
