股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
002347.SZ,泰尔股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,34.41,33.33,32.26,0.0,-0.19,0.0,1.29,93
002347.SZ,泰尔股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,38.71,43.01,18.28,0.0,0.0,0.0,0.0,93
002347.SZ,泰尔股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,45.16,44.09,10.75,0.06,-0.11,0.03,0.0,93
002347.SZ,泰尔股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,50.54,46.24,3.23,0.07,-0.11,0.05,0.0,93
002347.SZ,泰尔股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,44.09,49.46,6.45,0.11,-0.11,0.04,0.0,93
002347.SZ,泰尔股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,43.01,51.61,5.38,0.11,-0.11,0.06,0.0,93
002347.SZ,泰尔股份,1-3,今天1-3%，明天概率情况,竞价,37.37,42.42,20.2,-0.19,-0.39,-0.39,0.96,99
002347.SZ,泰尔股份,1-3,今天1-3%，明天概率情况,1分钟,42.42,45.45,12.12,0.0,0.0,0.0,0.0,99
002347.SZ,泰尔股份,1-3,今天1-3%，明天概率情况,5分钟,37.37,53.54,9.09,0.1,-0.08,0.04,0.0,99
002347.SZ,泰尔股份,1-3,今天1-3%，明天概率情况,15分钟,38.38,55.56,6.06,0.1,-0.08,0.05,0.0,99
002347.SZ,泰尔股份,1-3,今天1-3%，明天概率情况,30分钟,40.4,53.54,6.06,0.1,-0.08,0.1,0.0,99
002347.SZ,泰尔股份,1-3,今天1-3%，明天概率情况,1小时,43.43,52.53,4.04,0.1,-0.08,0.1,0.0,99
002347.SZ,泰尔股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,23.08,76.92,0.0,0.19,-0.37,-0.19,9.32,26
002347.SZ,泰尔股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,21.43,67.86,10.71,0.0,0.0,0.0,0.0,28
002347.SZ,泰尔股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,32.14,64.29,3.57,0.14,-0.36,0.12,0.0,28
002347.SZ,泰尔股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,32.14,64.29,3.57,0.36,-0.36,0.36,0.0,28
002347.SZ,泰尔股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,30分钟,28.57,71.43,0.0,0.36,-0.36,0.36,0.0,28
002347.SZ,泰尔股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1小时,32.14,67.86,0.0,0.36,-0.36,0.36,0.0,28
002347.SZ,泰尔股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,35.0,45.0,20.0,0.0,-0.22,-0.22,1.06,40
002347.SZ,泰尔股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,42.86,52.38,4.76,0.0,0.0,0.0,0.0,42
002347.SZ,泰尔股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,47.62,50.0,2.38,0.24,-0.12,0.24,0.0,42
002347.SZ,泰尔股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,50.0,45.24,4.76,0.24,-0.19,0.24,0.0,42
002347.SZ,泰尔股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,50.0,47.62,2.38,0.24,-0.23,0.24,0.0,42
002347.SZ,泰尔股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,47.62,42.86,9.52,0.24,-0.24,0.24,0.0,42
002347.SZ,泰尔股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,35.48,46.77,17.74,0.59,0.39,0.59,0.21,62
