股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
300479.SZ,神思电子,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,37.37,51.52,11.11,1.19,1.19,1.19,5.58,99
300479.SZ,神思电子,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,41.41,49.49,9.09,0.0,0.0,0.0,0.0,99
300479.SZ,神思电子,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,51.52,44.44,4.04,0.2,-0.06,0.16,0.0,99
300479.SZ,神思电子,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,47.47,47.47,5.05,0.2,-0.08,0.2,0.0,99
300479.SZ,神思电子,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,58.59,40.4,1.01,0.2,-0.09,0.2,0.0,99
300479.SZ,神思电子,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,49.49,48.48,2.02,0.2,-0.1,0.2,0.0,99
300479.SZ,神思电子,3-5,今天3-5%，明天概率情况,竞价,32.56,62.79,4.65,-2.33,-2.33,-2.33,14.4,43
300479.SZ,神思电子,3-5,今天3-5%，明天概率情况,1分钟,41.86,58.14,0.0,0.0,0.0,0.0,0.0,43
300479.SZ,神思电子,3-5,今天3-5%，明天概率情况,5分钟,55.81,41.86,2.33,0.1,-0.08,0.07,0.0,43
300479.SZ,神思电子,3-5,今天3-5%，明天概率情况,15分钟,60.47,37.21,2.33,0.1,-0.09,0.07,0.0,43
300479.SZ,神思电子,3-5,今天3-5%，明天概率情况,30分钟,39.53,58.14,2.33,0.24,-0.09,0.18,0.0,43
300479.SZ,神思电子,3-5,今天3-5%，明天概率情况,1小时,48.84,51.16,0.0,0.24,-0.12,0.12,0.0,43
300479.SZ,神思电子,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,35.29,58.82,5.88,-0.99,-0.99,-0.99,1.7,68
300479.SZ,神思电子,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,35.29,58.82,5.88,0.0,0.0,0.0,0.0,68
300479.SZ,神思电子,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,36.76,63.24,0.0,0.07,-0.1,0.07,0.0,68
300479.SZ,神思电子,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,36.76,60.29,2.94,0.08,-0.1,0.06,0.0,68
300479.SZ,神思电子,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,42.65,57.35,0.0,0.11,-0.1,0.08,0.0,68
300479.SZ,神思电子,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,41.18,57.35,1.47,0.11,-0.11,0.07,0.0,68
300479.SZ,神思电子,1-3,今天1-3%，明天概率情况,竞价,37.61,55.96,6.42,0.74,0.74,0.74,13.91,109
300479.SZ,神思电子,1-3,今天1-3%，明天概率情况,1分钟,37.61,58.72,3.67,0.0,0.0,0.0,0.0,109
300479.SZ,神思电子,1-3,今天1-3%，明天概率情况,5分钟,36.7,61.47,1.83,0.11,-0.05,0.08,0.0,109
300479.SZ,神思电子,1-3,今天1-3%，明天概率情况,15分钟,48.62,51.38,0.0,0.11,-0.05,0.07,0.0,109
300479.SZ,神思电子,1-3,今天1-3%，明天概率情况,30分钟,48.62,48.62,2.75,0.11,-0.05,0.07,0.0,109
300479.SZ,神思电子,1-3,今天1-3%，明天概率情况,1小时,51.38,48.62,0.0,0.11,-0.06,0.07,0.0,109
300479.SZ,神思电子,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,55.17,34.48,10.34,1.05,1.05,1.05,3.89,29
300479.SZ,神思电子,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,62.07,31.03,6.9,0.0,0.0,0.0,0.0,29
300479.SZ,神思电子,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,55.17,44.83,0.0,0.23,-0.19,0.23,0.0,29
300479.SZ,神思电子,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,55.17,44.83,0.0,0.48,-0.27,0.28,0.0,29
300479.SZ,神思电子,large_down,今天大跌(-5% ~ -3%)，明天概率情况,30分钟,55.17,41.38,3.45,0.48,-0.35,0.26,0.0,29
300479.SZ,神思电子,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1小时,58.62,41.38,0.0,0.48,-0.42,0.22,0.0,29
300479.SZ,神思电子,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,30.91,52.73,16.36,0.4,0.4,0.4,16.68,55
300479.SZ,神思电子,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,36.36,47.27,16.36,0.0,0.0,0.0,0.0,55
300479.SZ,神思电子,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,40.0,56.36,3.64,0.36,-0.12,0.28,0.0,55
300479.SZ,神思电子,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,45.45,52.73,1.82,0.36,-0.15,0.36,0.0,55
300479.SZ,神思电子,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,38.18,58.18,3.64,0.36,-0.15,0.34,0.0,55
300479.SZ,神思电子,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,45.45,54.55,0.0,0.36,-0.2,0.33,0.0,55
300479.SZ,神思电子,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,44.9,53.06,2.04,-0.48,-0.48,-0.48,1.68,49
300479.SZ,神思电子,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,46.94,48.98,4.08,0.0,0.0,0.0,0.0,49
300479.SZ,神思电子,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,53.06,46.94,0.0,0.14,-0.09,0.1,0.0,49
300479.SZ,神思电子,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,57.14,40.82,2.04,0.14,-0.15,0.1,0.0,49
300479.SZ,神思电子,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,63.27,34.69,2.04,0.14,-0.2,0.1,0.0,49
300479.SZ,神思电子,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,61.22,36.73,2.04,0.41,-0.2,0.41,0.0,49
300479.SZ,神思电子,7-9,今天7-9%，明天概率情况,竞价,11.11,77.78,11.11,-3.0,-3.0,-3.0,25.37,9
300479.SZ,神思电子,7-9,今天7-9%，明天概率情况,1分钟,22.22,77.78,0.0,0.0,0.0,0.0,0.0,9
300479.SZ,神思电子,7-9,今天7-9%，明天概率情况,5分钟,44.44,55.56,0.0,0.39,-0.37,0.2,0.0,9
