股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
300182.SZ,捷成股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,32.73,54.55,12.73,0.0,0.0,0.0,2.45,110
300182.SZ,捷成股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,35.45,50.0,14.55,0.0,0.0,0.0,0.0,110
300182.SZ,捷成股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,44.55,52.73,2.73,0.08,-0.18,0.07,0.0,110
300182.SZ,捷成股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,49.09,50.0,0.91,0.09,-0.18,0.07,0.0,110
300182.SZ,捷成股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,43.64,47.27,9.09,0.09,-0.18,0.06,0.0,110
300182.SZ,捷成股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,46.36,50.91,2.73,0.12,-0.18,0.1,0.0,110
300182.SZ,捷成股份,5-7,今天5-7%，明天概率情况,竞价,41.18,58.82,0.0,-1.42,-1.42,-1.42,13.0,17
300182.SZ,捷成股份,5-7,今天5-7%，明天概率情况,1分钟,29.41,70.59,0.0,0.0,0.0,0.0,0.0,17
300182.SZ,捷成股份,5-7,今天5-7%，明天概率情况,5分钟,29.41,52.94,17.65,0.81,-0.37,0.71,0.0,17
300182.SZ,捷成股份,5-7,今天5-7%，明天概率情况,15分钟,47.06,52.94,0.0,0.81,-0.37,0.65,0.0,17
300182.SZ,捷成股份,5-7,今天5-7%，明天概率情况,30分钟,47.06,47.06,5.88,0.81,-0.37,0.66,0.0,17
300182.SZ,捷成股份,5-7,今天5-7%，明天概率情况,1小时,47.06,47.06,5.88,0.81,-0.37,0.63,0.0,17
300182.SZ,捷成股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,27.78,66.67,5.56,1.62,0.54,0.72,23.0,54
300182.SZ,捷成股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,27.78,66.67,5.56,0.0,0.0,0.0,0.0,54
300182.SZ,捷成股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,42.59,53.7,3.7,0.06,-0.09,0.05,0.0,54
300182.SZ,捷成股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,46.3,50.0,3.7,0.07,-0.14,0.07,0.0,54
300182.SZ,捷成股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,46.3,50.0,3.7,0.1,-0.15,0.08,0.0,54
300182.SZ,捷成股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,53.7,40.74,5.56,0.1,-0.15,0.08,0.0,54
300182.SZ,捷成股份,1-3,今天1-3%，明天概率情况,竞价,29.21,56.18,14.61,1.88,0.94,1.5,10.55,89
300182.SZ,捷成股份,1-3,今天1-3%，明天概率情况,1分钟,32.58,60.67,6.74,0.0,0.0,0.0,0.0,89
300182.SZ,捷成股份,1-3,今天1-3%，明天概率情况,5分钟,37.08,56.18,6.74,0.08,-0.05,0.08,0.0,89
300182.SZ,捷成股份,1-3,今天1-3%，明天概率情况,15分钟,40.45,56.18,3.37,0.08,-0.05,0.07,0.0,89
300182.SZ,捷成股份,1-3,今天1-3%，明天概率情况,30分钟,40.45,52.81,6.74,0.08,-0.05,0.07,0.0,89
300182.SZ,捷成股份,1-3,今天1-3%，明天概率情况,1小时,43.82,52.81,3.37,0.09,-0.07,0.08,0.0,89
300182.SZ,捷成股份,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,21.43,71.43,7.14,-0.27,-0.95,-0.68,6.12,14
300182.SZ,捷成股份,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,21.43,78.57,0.0,0.0,0.0,0.0,0.0,14
300182.SZ,捷成股份,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,35.71,50.0,14.29,0.17,-0.16,0.1,0.0,14
300182.SZ,捷成股份,flat,今天平开(涨幅=0%)  ，明天概率情况,15分钟,50.0,50.0,0.0,0.17,-0.21,0.08,0.0,14
300182.SZ,捷成股份,flat,今天平开(涨幅=0%)  ，明天概率情况,30分钟,42.86,50.0,7.14,0.34,-0.23,0.33,0.0,14
300182.SZ,捷成股份,flat,今天平开(涨幅=0%)  ，明天概率情况,1小时,50.0,50.0,0.0,0.37,-0.23,0.24,0.0,14
300182.SZ,捷成股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,40.62,43.75,15.62,0.31,0.31,0.31,6.69,32
300182.SZ,捷成股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,62.5,34.38,3.12,0.0,0.0,0.0,0.0,32
300182.SZ,捷成股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,53.12,34.38,12.5,0.23,-0.14,0.21,0.0,32
300182.SZ,捷成股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,59.38,40.62,0.0,0.25,-0.14,0.23,0.0,32
300182.SZ,捷成股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,30分钟,65.62,34.38,0.0,0.35,-0.22,0.3,0.0,32
300182.SZ,捷成股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1小时,65.62,28.12,6.25,0.5,-0.28,0.47,0.0,32
300182.SZ,捷成股份,3-5,今天3-5%，明天概率情况,竞价,20.41,75.51,4.08,1.03,1.03,1.03,15.33,49
300182.SZ,捷成股份,3-5,今天3-5%，明天概率情况,1分钟,22.45,73.47,4.08,0.0,0.0,0.0,0.0,49
300182.SZ,捷成股份,3-5,今天3-5%，明天概率情况,5分钟,26.53,63.27,10.2,0.1,-0.09,0.08,0.0,49
300182.SZ,捷成股份,3-5,今天3-5%，明天概率情况,15分钟,32.65,65.31,2.04,0.11,-0.11,0.11,0.0,49
300182.SZ,捷成股份,3-5,今天3-5%，明天概率情况,30分钟,32.65,65.31,2.04,0.16,-0.11,0.11,0.0,49
300182.SZ,捷成股份,3-5,今天3-5%，明天概率情况,1小时,36.73,55.1,8.16,0.17,-0.14,0.13,0.0,49
300182.SZ,捷成股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,36.36,50.0,13.64,-0.85,-1.42,-1.13,5.89,44
300182.SZ,捷成股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,31.82,52.27,15.91,0.0,0.0,0.0,0.0,44
300182.SZ,捷成股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,52.27,45.45,2.27,0.09,-0.08,0.08,0.0,44
300182.SZ,捷成股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,61.36,36.36,2.27,0.1,-0.08,0.07,0.0,44
300182.SZ,捷成股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,59.09,36.36,4.55,0.12,-0.13,0.11,0.0,44
300182.SZ,捷成股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,45.45,47.73,6.82,0.15,-0.16,0.1,0.0,44
300182.SZ,捷成股份,涨停,今天涨停()涨停，明天概率情况,竞价,41.67,50.0,8.33,0.15,0.15,0.15,45.18,12
300182.SZ,捷成股份,涨停,今天涨停()涨停，明天概率情况,1分钟,41.67,58.33,0.0,0.0,0.0,0.0,0.0,12
300182.SZ,捷成股份,涨停,今天涨停()涨停，明天概率情况,5分钟,25.0,75.0,0.0,1.65,-0.85,1.17,0.0,12
300182.SZ,捷成股份,涨停,今天涨停()涨停，明天概率情况,15分钟,25.0,75.0,0.0,1.65,-0.85,0.87,0.0,12
300182.SZ,捷成股份,涨停,今天涨停()涨停，明天概率情况,30分钟,16.67,83.33,0.0,1.65,-0.85,1.0,0.0,12
300182.SZ,捷成股份,涨停,今天涨停()涨停，明天概率情况,1小时,33.33,66.67,0.0,1.65,-0.9,0.8,0.0,12
300182.SZ,捷成股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,46.0,44.0,10.0,-0.82,-0.82,-0.82,3.59,50
300182.SZ,捷成股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,46.0,50.0,4.0,0.0,0.0,0.0,0.0,50
300182.SZ,捷成股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,52.0,42.0,6.0,0.13,-0.09,0.08,0.0,50
300182.SZ,捷成股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,60.0,38.0,2.0,0.13,-0.12,0.11,0.0,50
300182.SZ,捷成股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,50.0,42.0,8.0,0.14,-0.19,0.11,0.0,50
300182.SZ,捷成股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,46.0,50.0,4.0,0.19,-0.25,0.16,0.0,50
300182.SZ,捷成股份,7-9,今天7-9%，明天概率情况,竞价,50.0,41.67,8.33,0.0,0.0,0.0,8.61,12
300182.SZ,捷成股份,7-9,今天7-9%，明天概率情况,1分钟,41.67,50.0,8.33,0.0,0.0,0.0,0.0,12
300182.SZ,捷成股份,7-9,今天7-9%，明天概率情况,5分钟,41.67,50.0,8.33,0.79,-0.33,0.6,0.0,12
300182.SZ,捷成股份,7-9,今天7-9%，明天概率情况,15分钟,41.67,58.33,0.0,0.79,-0.41,0.69,0.0,12
300182.SZ,捷成股份,7-9,今天7-9%，明天概率情况,30分钟,50.0,50.0,0.0,1.15,-0.42,0.97,0.0,12
300182.SZ,捷成股份,7-9,今天7-9%，明天概率情况,1小时,50.0,50.0,0.0,1.66,-0.49,1.35,0.0,12
