股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
000090.SZ,天健集团,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,35.59,36.44,27.97,0.54,0.18,0.18,1.46,118
000090.SZ,天健集团,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,38.98,35.59,25.42,0.0,0.0,0.0,0.0,118
000090.SZ,天健集团,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,46.61,40.68,12.71,0.05,-0.03,0.04,0.0,118
000090.SZ,天健集团,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,41.53,45.76,12.71,0.06,-0.04,0.04,0.0,118
000090.SZ,天健集团,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,45.76,46.61,7.63,0.07,-0.04,0.07,0.0,118
000090.SZ,天健集团,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,49.15,43.22,7.63,0.07,-0.04,0.05,0.0,118
000090.SZ,天健集团,1-3,今天1-3%，明天概率情况,竞价,26.14,51.14,22.73,-0.35,-0.71,-0.71,1.23,88
000090.SZ,天健集团,1-3,今天1-3%，明天概率情况,1分钟,22.73,54.55,22.73,0.0,0.0,0.0,0.0,88
000090.SZ,天健集团,1-3,今天1-3%，明天概率情况,5分钟,36.36,55.68,7.95,0.07,-0.04,0.04,0.0,88
000090.SZ,天健集团,1-3,今天1-3%，明天概率情况,15分钟,40.91,52.27,6.82,0.07,-0.06,0.03,0.0,88
000090.SZ,天健集团,1-3,今天1-3%，明天概率情况,30分钟,46.59,45.45,7.95,0.07,-0.06,0.05,0.0,88
000090.SZ,天健集团,1-3,今天1-3%，明天概率情况,1小时,34.09,61.36,4.55,0.07,-0.08,0.04,0.0,88
000090.SZ,天健集团,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,25.0,46.43,28.57,0.0,-0.19,0.0,1.13,28
000090.SZ,天健集团,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,21.43,35.71,42.86,0.0,0.0,0.0,0.0,28
000090.SZ,天健集团,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,35.71,53.57,10.71,0.08,-0.26,0.07,0.0,28
000090.SZ,天健集团,flat,今天平开(涨幅=0%)  ，明天概率情况,15分钟,28.57,64.29,7.14,0.08,-0.28,0.06,0.0,28
000090.SZ,天健集团,flat,今天平开(涨幅=0%)  ，明天概率情况,30分钟,28.57,64.29,7.14,0.09,-0.29,0.09,0.0,28
000090.SZ,天健集团,flat,今天平开(涨幅=0%)  ，明天概率情况,1小时,32.14,64.29,3.57,0.14,-0.33,0.13,0.0,28
000090.SZ,天健集团,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,40.43,32.98,26.6,0.35,-0.17,0.35,0.44,94
000090.SZ,天健集团,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,37.23,32.98,29.79,0.0,0.0,0.0,0.0,94
000090.SZ,天健集团,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,42.55,50.0,7.45,0.07,-0.08,0.04,0.0,94
000090.SZ,天健集团,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,42.55,47.87,9.57,0.07,-0.1,0.04,0.0,94
000090.SZ,天健集团,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,38.3,55.32,6.38,0.07,-0.1,0.04,0.0,94
000090.SZ,天健集团,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,32.98,54.26,12.77,0.07,-0.1,0.04,0.0,94
000090.SZ,天健集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,34.91,42.45,22.64,-0.52,-0.7,-0.7,0.8,106
000090.SZ,天健集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,38.68,46.23,15.09,0.0,0.0,0.0,0.0,106
000090.SZ,天健集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,43.4,46.23,10.38,0.04,-0.03,0.03,0.0,106
000090.SZ,天健集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,39.62,43.4,16.98,0.05,-0.04,0.04,0.0,106
000090.SZ,天健集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,39.62,47.17,13.21,0.07,-0.06,0.05,0.0,106
000090.SZ,天健集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,42.45,50.0,7.55,0.07,-0.08,0.03,0.0,106
000090.SZ,天健集团,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,28.57,57.14,14.29,-0.56,-1.12,-0.93,2.44,14
000090.SZ,天健集团,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,28.57,64.29,7.14,0.0,0.0,0.0,0.0,14
000090.SZ,天健集团,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,71.43,28.57,0.0,0.28,-0.09,0.25,0.0,14
000090.SZ,天健集团,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,57.14,35.71,7.14,0.44,-0.11,0.43,0.0,14
000090.SZ,天健集团,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,64.29,28.57,7.14,0.44,-0.13,0.21,0.0,14
000090.SZ,天健集团,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,64.29,28.57,7.14,0.44,-0.17,0.18,0.0,14
000090.SZ,天健集团,3-5,今天3-5%，明天概率情况,竞价,45.0,50.0,5.0,0.0,-0.36,-0.36,1.1,20
000090.SZ,天健集团,3-5,今天3-5%，明天概率情况,1分钟,45.0,50.0,5.0,0.0,0.0,0.0,0.0,20
