股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
002174.SZ,游族网络,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,52.5,37.5,10.0,1.23,1.23,1.23,1.47,40
002174.SZ,游族网络,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,50.0,47.5,2.5,0.0,0.0,0.0,0.0,40
002174.SZ,游族网络,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,40.0,57.5,2.5,0.15,-0.16,0.13,0.0,40
002174.SZ,游族网络,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,62.5,32.5,5.0,0.24,-0.2,0.22,0.0,40
002174.SZ,游族网络,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,60.0,40.0,0.0,0.24,-0.25,0.17,0.0,40
002174.SZ,游族网络,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,50.0,50.0,0.0,0.25,-0.25,0.25,0.0,40
002174.SZ,游族网络,3-5,今天3-5%，明天概率情况,竞价,44.9,46.94,8.16,6.84,4.39,5.18,33.72,49
002174.SZ,游族网络,3-5,今天3-5%，明天概率情况,1分钟,48.98,44.9,6.12,0.0,0.0,0.0,0.0,49
002174.SZ,游族网络,3-5,今天3-5%，明天概率情况,5分钟,48.98,46.94,4.08,0.2,-0.1,0.19,0.0,49
002174.SZ,游族网络,3-5,今天3-5%，明天概率情况,15分钟,48.98,51.02,0.0,0.2,-0.13,0.15,0.0,49
002174.SZ,游族网络,3-5,今天3-5%，明天概率情况,30分钟,57.14,40.82,2.04,0.2,-0.13,0.18,0.0,49
002174.SZ,游族网络,3-5,今天3-5%，明天概率情况,1小时,57.14,38.78,4.08,0.2,-0.13,0.2,0.0,49
002174.SZ,游族网络,1-3,今天1-3%，明天概率情况,竞价,45.71,40.0,14.29,0.36,-0.45,0.36,1.98,70
002174.SZ,游族网络,1-3,今天1-3%，明天概率情况,1分钟,48.57,48.57,2.86,0.0,0.0,0.0,0.0,70
002174.SZ,游族网络,1-3,今天1-3%，明天概率情况,5分钟,51.43,44.29,4.29,0.14,-0.06,0.14,0.0,70
002174.SZ,游族网络,1-3,今天1-3%，明天概率情况,15分钟,51.43,45.71,2.86,0.14,-0.07,0.14,0.0,70
002174.SZ,游族网络,1-3,今天1-3%，明天概率情况,30分钟,50.0,45.71,4.29,0.14,-0.07,0.14,0.0,70
002174.SZ,游族网络,1-3,今天1-3%，明天概率情况,1小时,52.86,44.29,2.86,0.14,-0.08,0.14,0.0,70
002174.SZ,游族网络,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,37.68,50.72,11.59,0.99,0.9,0.99,0.62,69
002174.SZ,游族网络,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,41.18,48.53,10.29,0.0,0.0,0.0,0.0,68
002174.SZ,游族网络,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,47.06,51.47,1.47,0.15,-0.05,0.13,0.0,68
002174.SZ,游族网络,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,42.65,54.41,2.94,0.15,-0.06,0.15,0.0,68
002174.SZ,游族网络,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,39.71,57.35,2.94,0.15,-0.06,0.12,0.0,68
002174.SZ,游族网络,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,32.35,61.76,5.88,0.15,-0.06,0.1,0.0,68
002174.SZ,游族网络,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,39.81,44.44,15.74,0.09,-0.36,-0.36,0.74,108
002174.SZ,游族网络,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,44.44,41.67,13.89,0.0,0.0,0.0,0.0,108
002174.SZ,游族网络,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,40.74,53.7,5.56,0.09,-0.04,0.07,0.0,108
002174.SZ,游族网络,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,38.89,57.41,3.7,0.09,-0.07,0.05,0.0,108
002174.SZ,游族网络,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,43.52,53.7,2.78,0.09,-0.07,0.05,0.0,108
002174.SZ,游族网络,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,47.22,51.85,0.93,0.09,-0.07,0.06,0.0,108
002174.SZ,游族网络,5-7,今天5-7%，明天概率情况,竞价,42.86,38.1,19.05,-0.33,-1.07,-0.5,5.98,21
002174.SZ,游族网络,5-7,今天5-7%，明天概率情况,1分钟,42.86,52.38,4.76,0.0,0.0,0.0,0.0,21
002174.SZ,游族网络,5-7,今天5-7%，明天概率情况,5分钟,61.9,38.1,0.0,0.48,-0.15,0.34,0.0,21
002174.SZ,游族网络,5-7,今天5-7%，明天概率情况,15分钟,57.14,42.86,0.0,0.48,-0.16,0.38,0.0,21
002174.SZ,游族网络,5-7,今天5-7%，明天概率情况,30分钟,61.9,38.1,0.0,0.48,-0.17,0.42,0.0,21
002174.SZ,游族网络,5-7,今天5-7%，明天概率情况,1小时,52.38,42.86,4.76,0.48,-0.19,0.43,0.0,21
002174.SZ,游族网络,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,33.78,56.76,9.46,0.09,-0.18,-0.18,0.42,74
002174.SZ,游族网络,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,25.33,65.33,9.33,0.0,0.0,0.0,0.0,75
002174.SZ,游族网络,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,40.0,52.0,8.0,0.07,-0.04,0.03,0.0,75
002174.SZ,游族网络,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,46.67,48.0,5.33,0.07,-0.05,0.03,0.0,75
002174.SZ,游族网络,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,49.33,49.33,1.33,0.07,-0.06,0.05,0.0,75
002174.SZ,游族网络,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,53.33,44.0,2.67,0.1,-0.1,0.07,0.0,75
002174.SZ,游族网络,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,55.17,37.93,6.9,1.6,0.8,1.12,3.82,29
002174.SZ,游族网络,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,58.62,41.38,0.0,0.0,0.0,0.0,0.0,29
002174.SZ,游族网络,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,34.48,58.62,6.9,0.15,-0.31,0.14,0.0,29
002174.SZ,游族网络,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,41.38,58.62,0.0,0.17,-0.34,0.13,0.0,29
002174.SZ,游族网络,large_down,今天大跌(-5% ~ -3%)，明天概率情况,30分钟,31.03,65.52,3.45,0.19,-0.34,0.19,0.0,29
002174.SZ,游族网络,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1小时,31.03,68.97,0.0,0.2,-0.34,0.17,0.0,29
002174.SZ,游族网络,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,28.57,71.43,0.0,-1.14,-1.83,-1.29,12.16,7
002174.SZ,游族网络,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,28.57,71.43,0.0,0.0,0.0,0.0,0.0,7
002174.SZ,游族网络,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,57.14,42.86,0.0,0.36,-0.67,0.11,0.0,7
