股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
603078.SH,江化微,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,31.63,62.24,6.12,-0.83,-0.83,-0.83,2.29,98
603078.SH,江化微,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,29.59,62.24,8.16,0.0,0.0,0.0,0.0,98
603078.SH,江化微,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,37.76,58.16,4.08,0.03,-0.04,0.03,0.0,98
603078.SH,江化微,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,39.8,60.2,0.0,0.06,-0.04,0.05,0.0,98
603078.SH,江化微,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,44.9,55.1,0.0,0.06,-0.05,0.05,0.0,98
603078.SH,江化微,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,42.86,57.14,0.0,0.07,-0.05,0.05,0.0,98
603078.SH,江化微,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,26.13,54.95,18.92,1.47,1.47,1.47,2.52,111
603078.SH,江化微,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,25.23,56.76,18.02,0.0,0.0,0.0,0.0,111
603078.SH,江化微,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,50.45,46.85,2.7,0.05,-0.22,0.02,0.0,111
603078.SH,江化微,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,52.25,45.05,2.7,0.05,-0.22,0.04,0.0,111
603078.SH,江化微,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,49.55,46.85,3.6,0.05,-0.22,0.03,0.0,111
603078.SH,江化微,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,47.75,51.35,0.9,0.05,-0.22,0.04,0.0,111
603078.SH,江化微,1-3,今天1-3%，明天概率情况,竞价,37.84,50.0,12.16,0.04,0.04,0.04,5.2,74
603078.SH,江化微,1-3,今天1-3%，明天概率情况,1分钟,37.84,52.7,9.46,0.0,0.0,0.0,0.0,74
603078.SH,江化微,1-3,今天1-3%，明天概率情况,5分钟,45.95,50.0,4.05,0.1,-0.03,0.1,0.0,74
603078.SH,江化微,1-3,今天1-3%，明天概率情况,15分钟,44.59,50.0,5.41,0.11,-0.04,0.09,0.0,74
603078.SH,江化微,1-3,今天1-3%，明天概率情况,30分钟,44.59,54.05,1.35,0.12,-0.04,0.08,0.0,74
603078.SH,江化微,1-3,今天1-3%，明天概率情况,1小时,50.0,47.3,2.7,0.14,-0.06,0.11,0.0,74
603078.SH,江化微,3-5,今天3-5%，明天概率情况,竞价,28.95,63.16,7.89,0.21,0.21,0.21,4.92,38
603078.SH,江化微,3-5,今天3-5%，明天概率情况,1分钟,28.95,63.16,7.89,0.0,0.0,0.0,0.0,38
603078.SH,江化微,3-5,今天3-5%，明天概率情况,5分钟,42.11,55.26,2.63,0.08,-0.12,0.06,0.0,38
603078.SH,江化微,3-5,今天3-5%，明天概率情况,15分钟,44.74,52.63,2.63,0.1,-0.12,0.09,0.0,38
603078.SH,江化微,3-5,今天3-5%，明天概率情况,30分钟,52.63,47.37,0.0,0.26,-0.12,0.17,0.0,38
603078.SH,江化微,3-5,今天3-5%，明天概率情况,1小时,55.26,44.74,0.0,0.26,-0.12,0.12,0.0,38
