股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
002428.SZ,云南锗业,3-5,今天3-5%，明天概率情况,竞价,35.29,52.94,11.76,2.23,1.52,1.97,4.6,51
002428.SZ,云南锗业,3-5,今天3-5%，明天概率情况,1分钟,35.29,58.82,5.88,0.0,0.0,0.0,0.0,51
002428.SZ,云南锗业,3-5,今天3-5%，明天概率情况,5分钟,50.98,49.02,0.0,0.15,-0.12,0.11,0.0,51
002428.SZ,云南锗业,3-5,今天3-5%，明天概率情况,15分钟,45.1,52.94,1.96,0.2,-0.15,0.2,0.0,51
002428.SZ,云南锗业,3-5,今天3-5%，明天概率情况,30分钟,43.14,50.98,5.88,0.2,-0.15,0.14,0.0,51
002428.SZ,云南锗业,3-5,今天3-5%，明天概率情况,1小时,45.1,52.94,1.96,0.2,-0.15,0.16,0.0,51
002428.SZ,云南锗业,1-3,今天1-3%，明天概率情况,竞价,40.26,53.25,6.49,0.0,-1.05,-0.88,2.68,77
002428.SZ,云南锗业,1-3,今天1-3%，明天概率情况,1分钟,45.45,53.25,1.3,0.0,0.0,0.0,0.0,77
002428.SZ,云南锗业,1-3,今天1-3%，明天概率情况,5分钟,45.45,50.65,3.9,0.09,-0.07,0.09,0.0,77
002428.SZ,云南锗业,1-3,今天1-3%，明天概率情况,15分钟,54.55,42.86,2.6,0.11,-0.07,0.09,0.0,77
002428.SZ,云南锗业,1-3,今天1-3%，明天概率情况,30分钟,54.55,45.45,0.0,0.12,-0.08,0.11,0.0,77
002428.SZ,云南锗业,1-3,今天1-3%，明天概率情况,1小时,50.65,49.35,0.0,0.13,-0.1,0.13,0.0,77
002428.SZ,云南锗业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,36.28,53.98,9.73,-1.07,-1.34,-1.16,1.71,113
002428.SZ,云南锗业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,44.25,52.21,3.54,0.0,0.0,0.0,0.0,113
002428.SZ,云南锗业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,46.02,49.56,4.42,0.09,-0.06,0.09,0.0,113
002428.SZ,云南锗业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,49.56,46.02,4.42,0.09,-0.06,0.09,0.0,113
002428.SZ,云南锗业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,46.02,52.21,1.77,0.09,-0.07,0.09,0.0,113
002428.SZ,云南锗业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,42.48,52.21,5.31,0.09,-0.07,0.09,0.0,113
002428.SZ,云南锗业,5-7,今天5-7%，明天概率情况,竞价,37.5,43.75,18.75,0.34,-0.08,0.17,2.63,16
002428.SZ,云南锗业,5-7,今天5-7%，明天概率情况,1分钟,56.25,43.75,0.0,0.0,0.0,0.0,0.0,16
002428.SZ,云南锗业,5-7,今天5-7%，明天概率情况,5分钟,56.25,43.75,0.0,0.35,-0.28,0.35,0.0,16
002428.SZ,云南锗业,5-7,今天5-7%，明天概率情况,15分钟,62.5,31.25,6.25,0.36,-0.3,0.29,0.0,16
002428.SZ,云南锗业,5-7,今天5-7%，明天概率情况,30分钟,62.5,37.5,0.0,0.44,-0.3,0.38,0.0,16
002428.SZ,云南锗业,5-7,今天5-7%，明天概率情况,1小时,62.5,37.5,0.0,0.45,-0.3,0.3,0.0,16
002428.SZ,云南锗业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,42.65,47.06,10.29,-0.36,-0.55,-0.55,0.23,68
002428.SZ,云南锗业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,38.24,55.88,5.88,0.0,0.0,0.0,0.0,68
002428.SZ,云南锗业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,39.71,58.82,1.47,0.09,-0.07,0.06,0.0,68
002428.SZ,云南锗业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,39.71,60.29,0.0,0.09,-0.07,0.04,0.0,68
002428.SZ,云南锗业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,45.59,52.94,1.47,0.1,-0.07,0.08,0.0,68
002428.SZ,云南锗业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,44.12,55.88,0.0,0.14,-0.07,0.1,0.0,68
002428.SZ,云南锗业,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,26.87,61.19,11.94,0.56,0.28,0.56,0.65,67
002428.SZ,云南锗业,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,26.87,70.15,2.99,0.0,0.0,0.0,0.0,67
002428.SZ,云南锗业,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,41.79,56.72,1.49,0.05,-0.08,0.04,0.0,67
002428.SZ,云南锗业,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,46.27,50.75,2.99,0.05,-0.08,0.04,0.0,67
002428.SZ,云南锗业,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,53.73,41.79,4.48,0.09,-0.08,0.09,0.0,67
002428.SZ,云南锗业,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,50.75,49.25,0.0,0.12,-0.08,0.07,0.0,67
002428.SZ,云南锗业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,25.93,64.81,9.26,1.14,0.76,0.95,0.46,54
002428.SZ,云南锗业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,29.63,61.11,9.26,0.0,0.0,0.0,0.0,54
002428.SZ,云南锗业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,42.59,55.56,1.85,0.06,-0.09,0.04,0.0,54
002428.SZ,云南锗业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,53.7,44.44,1.85,0.09,-0.12,0.07,0.0,54
002428.SZ,云南锗业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,53.7,42.59,3.7,0.15,-0.15,0.12,0.0,54
002428.SZ,云南锗业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,48.15,50.0,1.85,0.15,-0.18,0.1,0.0,54
002428.SZ,云南锗业,涨停,今天涨停()涨停，明天概率情况,竞价,61.54,23.08,15.38,10.01,8.33,8.48,184.34,13
002428.SZ,云南锗业,涨停,今天涨停()涨停，明天概率情况,1分钟,69.23,30.77,0.0,0.0,0.0,0.0,0.0,13
002428.SZ,云南锗业,涨停,今天涨停()涨停，明天概率情况,5分钟,69.23,30.77,0.0,0.77,-0.4,0.77,0.0,13
002428.SZ,云南锗业,涨停,今天涨停()涨停，明天概率情况,15分钟,76.92,23.08,0.0,0.77,-0.76,0.77,0.0,13
002428.SZ,云南锗业,涨停,今天涨停()涨停，明天概率情况,30分钟,61.54,38.46,0.0,0.77,-0.76,0.77,0.0,13
002428.SZ,云南锗业,涨停,今天涨停()涨停，明天概率情况,1小时,69.23,30.77,0.0,0.77,-0.76,0.77,0.0,13
002428.SZ,云南锗业,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,50.0,50.0,0.0,0.6,0.0,0.2,12.46,14
002428.SZ,云南锗业,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,50.0,42.86,7.14,0.0,0.0,0.0,0.0,14
002428.SZ,云南锗业,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,64.29,35.71,0.0,0.32,-0.44,0.28,0.0,14
002428.SZ,云南锗业,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,71.43,28.57,0.0,0.39,-0.46,0.3,0.0,14
002428.SZ,云南锗业,large_down,今天大跌(-5% ~ -3%)，明天概率情况,30分钟,78.57,21.43,0.0,0.39,-0.71,0.32,0.0,14
002428.SZ,云南锗业,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1小时,78.57,21.43,0.0,0.46,-0.71,0.41,0.0,14
002428.SZ,云南锗业,7-9,今天7-9%，明天概率情况,竞价,57.14,42.86,0.0,1.31,0.0,0.24,1.02,7
002428.SZ,云南锗业,7-9,今天7-9%，明天概率情况,1分钟,57.14,42.86,0.0,0.0,0.0,0.0,0.0,7
002428.SZ,云南锗业,7-9,今天7-9%，明天概率情况,5分钟,57.14,42.86,0.0,1.43,-0.87,1.29,0.0,7
002428.SZ,云南锗业,7-9,今天7-9%，明天概率情况,15分钟,57.14,42.86,0.0,1.43,-0.87,0.71,0.0,7
002428.SZ,云南锗业,7-9,今天7-9%，明天概率情况,30分钟,57.14,42.86,0.0,1.43,-0.87,1.13,0.0,7
002428.SZ,云南锗业,7-9,今天7-9%，明天概率情况,1小时,42.86,57.14,0.0,1.43,-0.87,0.9,0.0,7
002428.SZ,云南锗业,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,33.33,66.67,0.0,0.69,0.0,0.17,2.28,3
002428.SZ,云南锗业,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,33.33,33.33,33.33,0.0,0.0,0.0,0.0,3
002428.SZ,云南锗业,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,0.0,100.0,0.0,0.23,-0.52,0.0,0.0,3
002428.SZ,云南锗业,flat,今天平开(涨幅=0%)  ，明天概率情况,15分钟,33.33,66.67,0.0,0.72,-0.74,0.52,0.0,3
002428.SZ,云南锗业,flat,今天平开(涨幅=0%)  ，明天概率情况,30分钟,66.67,33.33,0.0,0.72,-0.79,0.49,0.0,3
002428.SZ,云南锗业,flat,今天平开(涨幅=0%)  ，明天概率情况,1小时,66.67,33.33,0.0,1.06,-0.98,0.98,0.0,3
