股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
002906.SZ,华阳集团,1-3,今天1-3%，明天概率情况,竞价,43.68,52.87,3.45,0.22,0.16,0.22,0.13,87
002906.SZ,华阳集团,1-3,今天1-3%，明天概率情况,1分钟,43.68,51.72,4.6,0.0,0.0,0.0,0.0,87
002906.SZ,华阳集团,1-3,今天1-3%，明天概率情况,5分钟,45.98,51.72,2.3,0.07,-0.04,0.04,0.0,87
002906.SZ,华阳集团,1-3,今天1-3%，明天概率情况,15分钟,35.63,63.22,1.15,0.07,-0.04,0.06,0.0,87
002906.SZ,华阳集团,1-3,今天1-3%，明天概率情况,30分钟,41.38,57.47,1.15,0.08,-0.05,0.08,0.0,87
002906.SZ,华阳集团,1-3,今天1-3%，明天概率情况,1小时,48.28,51.72,0.0,0.11,-0.06,0.11,0.0,87
002906.SZ,华阳集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,39.44,56.34,4.23,-1.21,-1.75,-1.63,1.88,71
002906.SZ,华阳集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,35.21,57.75,7.04,0.0,0.0,0.0,0.0,71
002906.SZ,华阳集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,38.03,60.56,1.41,0.1,-0.06,0.05,0.0,71
002906.SZ,华阳集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,40.85,59.15,0.0,0.1,-0.06,0.08,0.0,71
002906.SZ,华阳集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,46.48,52.11,1.41,0.1,-0.06,0.07,0.0,71
002906.SZ,华阳集团,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,47.89,52.11,0.0,0.13,-0.06,0.07,0.0,71
002906.SZ,华阳集团,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,7.69,61.54,30.77,-1.47,-2.13,-1.88,0.91,13
002906.SZ,华阳集团,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,30.77,69.23,0.0,0.0,0.0,0.0,0.0,13
002906.SZ,华阳集团,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,46.15,53.85,0.0,0.22,-0.31,0.14,0.0,13
