股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
002187.SZ,广百股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,13.33,73.33,13.33,0.29,-0.29,-0.15,4.19,15
002187.SZ,广百股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,26.67,66.67,6.67,0.0,0.0,0.0,0.0,15
002187.SZ,广百股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,40.0,46.67,13.33,0.37,-0.39,0.25,0.0,15
002187.SZ,广百股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,26.67,60.0,13.33,0.67,-0.57,0.67,0.0,15
002187.SZ,广百股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,33.33,66.67,0.0,0.67,-0.65,0.67,0.0,15
002187.SZ,广百股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,33.33,66.67,0.0,0.67,-0.66,0.67,0.0,15
002187.SZ,广百股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,21.33,49.33,29.33,-0.14,-0.14,-0.14,0.17,75
002187.SZ,广百股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,24.0,56.0,20.0,0.0,0.0,0.0,0.0,75
002187.SZ,广百股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,45.33,46.67,8.0,0.08,-0.07,0.05,0.0,75
002187.SZ,广百股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,44.0,52.0,4.0,0.08,-0.07,0.03,0.0,75
002187.SZ,广百股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,45.33,50.67,4.0,0.08,-0.09,0.05,0.0,75
002187.SZ,广百股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,42.67,53.33,4.0,0.08,-0.09,0.04,0.0,75
002187.SZ,广百股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,16.67,66.67,16.67,0.0,-1.58,-0.35,0.84,24
002187.SZ,广百股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,25.0,58.33,16.67,0.0,0.0,0.0,0.0,24
002187.SZ,广百股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,29.17,66.67,4.17,0.32,-0.42,0.27,0.0,24
002187.SZ,广百股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,33.33,66.67,0.0,0.32,-0.42,0.28,0.0,24
002187.SZ,广百股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,30分钟,37.5,58.33,4.17,0.41,-0.42,0.41,0.0,24
002187.SZ,广百股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1小时,37.5,54.17,8.33,0.42,-0.42,0.41,0.0,24
002187.SZ,广百股份,1-3,今天1-3%，明天概率情况,竞价,30.17,43.97,25.86,-0.71,-0.71,-0.71,0.56,116
002187.SZ,广百股份,1-3,今天1-3%，明天概率情况,1分钟,29.31,52.59,18.1,0.0,0.0,0.0,0.0,116
002187.SZ,广百股份,1-3,今天1-3%，明天概率情况,5分钟,50.0,44.83,5.17,0.09,-0.09,0.06,0.0,116
002187.SZ,广百股份,1-3,今天1-3%，明天概率情况,15分钟,50.0,44.83,5.17,0.09,-0.09,0.03,0.0,116
002187.SZ,广百股份,1-3,今天1-3%，明天概率情况,30分钟,44.83,49.14,6.03,0.09,-0.09,0.03,0.0,116
002187.SZ,广百股份,1-3,今天1-3%，明天概率情况,1小时,43.97,53.45,2.59,0.09,-0.09,0.03,0.0,116
002187.SZ,广百股份,涨停,今天涨停()涨停，明天概率情况,竞价,62.5,37.5,0.0,1.05,0.21,1.05,2.11,16
002187.SZ,广百股份,涨停,今天涨停()涨停，明天概率情况,1分钟,62.5,37.5,0.0,0.0,0.0,0.0,0.0,16
002187.SZ,广百股份,涨停,今天涨停()涨停，明天概率情况,5分钟,43.75,43.75,12.5,0.63,-0.53,0.62,0.0,16
002187.SZ,广百股份,涨停,今天涨停()涨停，明天概率情况,15分钟,62.5,37.5,0.0,0.63,-0.56,0.63,0.0,16
002187.SZ,广百股份,涨停,今天涨停()涨停，明天概率情况,30分钟,68.75,31.25,0.0,0.63,-0.56,0.63,0.0,16
002187.SZ,广百股份,涨停,今天涨停()涨停，明天概率情况,1小时,56.25,43.75,0.0,0.63,-0.56,0.63,0.0,16
002187.SZ,广百股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,34.74,32.63,32.63,-0.94,-1.21,-1.08,1.93,95
002187.SZ,广百股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,34.04,34.04,31.91,0.0,0.0,0.0,0.0,94
002187.SZ,广百股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,43.62,45.74,10.64,0.08,-0.11,0.03,0.0,94
002187.SZ,广百股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,43.62,48.94,7.45,0.09,-0.11,0.08,0.0,94
002187.SZ,广百股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,43.62,51.06,5.32,0.1,-0.11,0.04,0.0,94
002187.SZ,广百股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,44.68,53.19,2.13,0.1,-0.11,0.03,0.0,94
002187.SZ,广百股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,27.88,46.15,25.96,-0.28,-0.41,-0.28,1.12,104
002187.SZ,广百股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,31.37,51.96,16.67,0.0,0.0,0.0,0.0,102
002187.SZ,广百股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,39.22,54.9,5.88,0.05,-0.08,0.03,0.0,102
002187.SZ,广百股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,56.86,40.2,2.94,0.05,-0.08,0.04,0.0,102
002187.SZ,广百股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,51.96,45.1,2.94,0.07,-0.08,0.06,0.0,102
002187.SZ,广百股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,54.9,39.22,5.88,0.07,-0.08,0.04,0.0,102
002187.SZ,广百股份,5-7,今天5-7%，明天概率情况,竞价,50.0,33.33,16.67,0.16,0.0,0.0,0.71,6
002187.SZ,广百股份,5-7,今天5-7%，明天概率情况,1分钟,50.0,33.33,16.67,0.0,0.0,0.0,0.0,6
002187.SZ,广百股份,5-7,今天5-7%，明天概率情况,5分钟,33.33,66.67,0.0,1.41,-1.66,0.91,0.0,6
002187.SZ,广百股份,5-7,今天5-7%，明天概率情况,15分钟,83.33,16.67,0.0,1.41,-1.66,0.23,0.0,6
002187.SZ,广百股份,5-7,今天5-7%，明天概率情况,30分钟,83.33,16.67,0.0,1.67,-1.66,1.67,0.0,6
002187.SZ,广百股份,5-7,今天5-7%，明天概率情况,1小时,50.0,33.33,16.67,1.67,-1.66,1.67,0.0,6
002187.SZ,广百股份,3-5,今天3-5%，明天概率情况,竞价,37.5,37.5,25.0,0.74,0.0,0.44,4.72,16
002187.SZ,广百股份,3-5,今天3-5%，明天概率情况,1分钟,31.25,37.5,31.25,0.0,0.0,0.0,0.0,16
002187.SZ,广百股份,3-5,今天3-5%，明天概率情况,5分钟,43.75,56.25,0.0,0.15,-0.43,0.1,0.0,16
002187.SZ,广百股份,3-5,今天3-5%，明天概率情况,15分钟,37.5,62.5,0.0,0.17,-0.43,0.14,0.0,16
002187.SZ,广百股份,3-5,今天3-5%，明天概率情况,30分钟,37.5,62.5,0.0,0.17,-0.43,0.15,0.0,16
002187.SZ,广百股份,3-5,今天3-5%，明天概率情况,1小时,43.75,50.0,6.25,0.27,-0.43,0.2,0.0,16
002187.SZ,广百股份,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,6.67,86.67,6.67,1.88,1.61,1.88,3.84,15
002187.SZ,广百股份,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,6.67,86.67,6.67,0.0,0.0,0.0,0.0,15
002187.SZ,广百股份,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,33.33,53.33,13.33,0.13,-0.12,0.06,0.0,15
002187.SZ,广百股份,flat,今天平开(涨幅=0%)  ，明天概率情况,15分钟,40.0,46.67,13.33,0.13,-0.18,0.04,0.0,15
002187.SZ,广百股份,flat,今天平开(涨幅=0%)  ，明天概率情况,30分钟,53.33,40.0,6.67,0.13,-0.18,0.1,0.0,15
002187.SZ,广百股份,flat,今天平开(涨幅=0%)  ，明天概率情况,1小时,53.33,46.67,0.0,0.15,-0.18,0.14,0.0,15
002187.SZ,广百股份,7-9,今天7-9%，明天概率情况,竞价,100.0,0.0,0.0,2.61,0.0,0.0,12.94,1
002187.SZ,广百股份,7-9,今天7-9%，明天概率情况,1分钟,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1
002187.SZ,广百股份,7-9,今天7-9%，明天概率情况,5分钟,100.0,0.0,0.0,2.99,-1.12,2.05,0.0,1
002187.SZ,广百股份,7-9,今天7-9%，明天概率情况,15分钟,0.0,100.0,0.0,2.99,-1.12,0.0,0.0,1
002187.SZ,广百股份,7-9,今天7-9%，明天概率情况,30分钟,0.0,100.0,0.0,2.99,-6.16,0.0,0.0,1
002187.SZ,广百股份,7-9,今天7-9%，明天概率情况,1小时,100.0,0.0,0.0,2.99,-6.16,0.56,0.0,1
