股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
000011.SZ,深物业A,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,44.33,43.3,12.37,-0.09,-0.46,-0.09,1.53,97
000011.SZ,深物业A,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,41.24,45.36,13.4,0.0,0.0,0.0,0.0,97
000011.SZ,深物业A,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,49.48,46.39,4.12,0.04,-0.08,0.03,0.0,97
000011.SZ,深物业A,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,43.3,50.52,6.19,0.04,-0.09,0.03,0.0,97
000011.SZ,深物业A,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,52.58,44.33,3.09,0.05,-0.09,0.03,0.0,97
000011.SZ,深物业A,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,46.39,47.42,6.19,0.05,-0.1,0.03,0.0,97
000011.SZ,深物业A,1-3,今天1-3%，明天概率情况,竞价,32.58,60.67,6.74,0.37,0.09,0.09,1.08,89
000011.SZ,深物业A,1-3,今天1-3%，明天概率情况,1分钟,28.09,59.55,12.36,0.0,0.0,0.0,0.0,89
000011.SZ,深物业A,1-3,今天1-3%，明天概率情况,5分钟,39.33,55.06,5.62,0.11,-0.05,0.11,0.0,89
000011.SZ,深物业A,1-3,今天1-3%，明天概率情况,15分钟,42.7,55.06,2.25,0.11,-0.07,0.06,0.0,89
000011.SZ,深物业A,1-3,今天1-3%，明天概率情况,30分钟,48.31,47.19,4.49,0.11,-0.07,0.05,0.0,89
000011.SZ,深物业A,1-3,今天1-3%，明天概率情况,1小时,46.07,49.44,4.49,0.11,-0.07,0.09,0.0,89
000011.SZ,深物业A,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,28.3,58.49,13.21,0.37,0.09,0.09,0.38,106
000011.SZ,深物业A,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,33.02,52.83,14.15,0.0,0.0,0.0,0.0,106
000011.SZ,深物业A,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,29.25,67.92,2.83,0.09,-0.06,0.05,0.0,106
000011.SZ,深物业A,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,38.68,60.38,0.94,0.09,-0.06,0.09,0.0,106
000011.SZ,深物业A,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,41.51,53.77,4.72,0.09,-0.07,0.09,0.0,106
000011.SZ,深物业A,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,43.4,53.77,2.83,0.09,-0.09,0.09,0.0,106
000011.SZ,深物业A,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,33.01,51.46,15.53,0.8,0.36,0.62,1.49,103
000011.SZ,深物业A,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,32.04,51.46,16.5,0.0,0.0,0.0,0.0,103
000011.SZ,深物业A,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,44.66,48.54,6.8,0.1,-0.02,0.1,0.0,103
