股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
600793.SH,宜宾纸业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,34.69,43.88,21.43,-0.8,-0.8,-0.8,0.02,98
600793.SH,宜宾纸业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,34.69,43.88,21.43,0.0,0.0,0.0,0.0,98
600793.SH,宜宾纸业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,42.86,48.98,8.16,0.1,-0.06,0.1,0.0,98
600793.SH,宜宾纸业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,41.84,50.0,8.16,0.1,-0.06,0.1,0.0,98
600793.SH,宜宾纸业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,39.8,58.16,2.04,0.1,-0.07,0.1,0.0,98
600793.SH,宜宾纸业,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,38.78,59.18,2.04,0.1,-0.07,0.1,0.0,98
600793.SH,宜宾纸业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,31.18,44.09,24.73,0.71,0.71,0.71,0.12,93
600793.SH,宜宾纸业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,31.18,44.09,24.73,0.0,0.0,0.0,0.0,93
600793.SH,宜宾纸业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,36.56,61.29,2.15,0.11,-0.03,0.11,0.0,93
600793.SH,宜宾纸业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,44.09,54.84,1.08,0.11,-0.03,0.11,0.0,93
600793.SH,宜宾纸业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,55.91,43.01,1.08,0.11,-0.03,0.11,0.0,93
600793.SH,宜宾纸业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,49.46,48.39,2.15,0.11,-0.04,0.11,0.0,93
600793.SH,宜宾纸业,1-3,今天1-3%，明天概率情况,竞价,33.71,41.57,24.72,-0.39,-0.39,-0.39,0.27,89
600793.SH,宜宾纸业,1-3,今天1-3%，明天概率情况,1分钟,32.58,41.57,25.84,0.0,0.0,0.0,0.0,89
600793.SH,宜宾纸业,1-3,今天1-3%，明天概率情况,5分钟,40.45,57.3,2.25,0.07,-0.06,0.07,0.0,89
600793.SH,宜宾纸业,1-3,今天1-3%，明天概率情况,15分钟,33.71,61.8,4.49,0.07,-0.08,0.04,0.0,89
600793.SH,宜宾纸业,1-3,今天1-3%，明天概率情况,30分钟,43.82,53.93,2.25,0.07,-0.08,0.04,0.0,89
600793.SH,宜宾纸业,1-3,今天1-3%，明天概率情况,1小时,42.7,51.69,5.62,0.07,-0.08,0.05,0.0,89
600793.SH,宜宾纸业,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,23.64,40.0,36.36,0.0,0.0,0.0,0.21,110
600793.SH,宜宾纸业,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,23.64,40.0,36.36,0.0,0.0,0.0,0.0,110
600793.SH,宜宾纸业,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,32.73,59.09,8.18,0.03,-0.09,0.02,0.0,110
600793.SH,宜宾纸业,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,41.82,52.73,5.45,0.03,-0.09,0.03,0.0,110
600793.SH,宜宾纸业,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,35.45,57.27,7.27,0.06,-0.09,0.06,0.0,110
600793.SH,宜宾纸业,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,35.45,60.0,4.55,0.07,-0.09,0.05,0.0,110
600793.SH,宜宾纸业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,54.55,36.36,9.09,0.25,0.25,0.25,0.26,22
600793.SH,宜宾纸业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,54.55,40.91,4.55,0.0,0.0,0.0,0.0,22
600793.SH,宜宾纸业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,54.55,40.91,4.55,0.35,-0.25,0.26,0.0,22
600793.SH,宜宾纸业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,63.64,36.36,0.0,0.35,-0.4,0.27,0.0,22
600793.SH,宜宾纸业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,63.64,36.36,0.0,0.46,-0.45,0.46,0.0,22
600793.SH,宜宾纸业,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,59.09,40.91,0.0,0.46,-0.45,0.46,0.0,22
600793.SH,宜宾纸业,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,40.0,55.0,5.0,-1.48,-1.48,-1.48,0.3,20
600793.SH,宜宾纸业,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,40.0,55.0,5.0,0.0,0.0,0.0,0.0,20
600793.SH,宜宾纸业,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,45.0,50.0,5.0,0.5,-0.49,0.5,0.0,20
600793.SH,宜宾纸业,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,45.0,55.0,0.0,0.5,-0.5,0.5,0.0,20
600793.SH,宜宾纸业,large_down,今天大跌(-5% ~ -3%)，明天概率情况,30分钟,45.0,55.0,0.0,0.5,-0.5,0.5,0.0,20
600793.SH,宜宾纸业,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1小时,45.0,50.0,5.0,0.5,-0.5,0.5,0.0,20
600793.SH,宜宾纸业,3-5,今天3-5%，明天概率情况,竞价,44.44,50.0,5.56,-0.08,-0.08,-0.08,0.1,18
600793.SH,宜宾纸业,3-5,今天3-5%，明天概率情况,1分钟,44.44,50.0,5.56,0.0,0.0,0.0,0.0,18
600793.SH,宜宾纸业,3-5,今天3-5%，明天概率情况,5分钟,50.0,50.0,0.0,0.36,-0.28,0.29,0.0,18
600793.SH,宜宾纸业,3-5,今天3-5%，明天概率情况,15分钟,50.0,50.0,0.0,0.36,-0.31,0.26,0.0,18
600793.SH,宜宾纸业,3-5,今天3-5%，明天概率情况,30分钟,55.56,44.44,0.0,0.36,-0.31,0.21,0.0,18
600793.SH,宜宾纸业,3-5,今天3-5%，明天概率情况,1小时,55.56,44.44,0.0,0.36,-0.31,0.19,0.0,18
600793.SH,宜宾纸业,涨停,今天涨停()涨停，明天概率情况,竞价,83.33,11.11,5.56,0.23,-0.39,0.0,20.85,18
600793.SH,宜宾纸业,涨停,今天涨停()涨停，明天概率情况,1分钟,66.67,16.67,16.67,0.0,0.0,0.0,0.0,18
600793.SH,宜宾纸业,涨停,今天涨停()涨停，明天概率情况,5分钟,72.22,27.78,0.0,0.56,-0.28,0.56,0.0,18
600793.SH,宜宾纸业,涨停,今天涨停()涨停，明天概率情况,15分钟,72.22,27.78,0.0,0.56,-0.28,0.56,0.0,18
600793.SH,宜宾纸业,涨停,今天涨停()涨停，明天概率情况,30分钟,72.22,27.78,0.0,0.56,-0.28,0.56,0.0,18
600793.SH,宜宾纸业,涨停,今天涨停()涨停，明天概率情况,1小时,72.22,27.78,0.0,0.56,-0.33,0.56,0.0,18
600793.SH,宜宾纸业,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,33.33,16.67,50.0,0.0,0.0,0.0,0.0,6
600793.SH,宜宾纸业,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,33.33,16.67,50.0,0.0,0.0,0.0,0.0,6
