股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
300568.SZ,星源材质,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,41.46,41.46,17.07,0.53,0.53,0.53,0.44,41
300568.SZ,星源材质,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,39.02,53.66,7.32,0.0,0.0,0.0,0.0,41
300568.SZ,星源材质,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,63.41,31.71,4.88,0.14,-0.08,0.11,0.0,41
300568.SZ,星源材质,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,58.54,39.02,2.44,0.14,-0.12,0.11,0.0,41
300568.SZ,星源材质,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,51.22,43.9,4.88,0.14,-0.14,0.14,0.0,41
300568.SZ,星源材质,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,56.1,41.46,2.44,0.18,-0.21,0.18,0.0,41
300568.SZ,星源材质,3-5,今天3-5%，明天概率情况,竞价,35.29,47.06,17.65,2.03,2.03,2.03,2.59,34
300568.SZ,星源材质,3-5,今天3-5%，明天概率情况,1分钟,35.29,52.94,11.76,0.0,0.0,0.0,0.0,34
300568.SZ,星源材质,3-5,今天3-5%，明天概率情况,5分钟,38.24,61.76,0.0,0.22,-0.2,0.16,0.0,34
300568.SZ,星源材质,3-5,今天3-5%，明天概率情况,15分钟,41.18,58.82,0.0,0.22,-0.21,0.13,0.0,34
300568.SZ,星源材质,3-5,今天3-5%，明天概率情况,30分钟,52.94,47.06,0.0,0.22,-0.21,0.18,0.0,34
300568.SZ,星源材质,3-5,今天3-5%，明天概率情况,1小时,47.06,52.94,0.0,0.22,-0.21,0.18,0.0,34
300568.SZ,星源材质,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,34.13,54.76,11.11,0.15,0.15,0.15,0.61,126
300568.SZ,星源材质,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,37.9,52.42,9.68,0.0,0.0,0.0,0.0,124
