股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
600495.SH,晋西车轴,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,27.37,38.95,33.68,0.0,0.0,0.0,0.08,95
600495.SH,晋西车轴,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,27.37,38.95,33.68,0.0,0.0,0.0,0.0,95
600495.SH,晋西车轴,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,35.79,52.63,11.58,0.06,-0.03,0.04,0.0,95
600495.SH,晋西车轴,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,31.58,53.68,14.74,0.09,-0.03,0.05,0.0,95
600495.SH,晋西车轴,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,40.0,51.58,8.42,0.09,-0.04,0.07,0.0,95
600495.SH,晋西车轴,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,45.26,49.47,5.26,0.09,-0.05,0.05,0.0,95
600495.SH,晋西车轴,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,24.18,46.15,29.67,-0.25,-0.25,-0.25,1.24,91
600495.SH,晋西车轴,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,23.33,46.67,30.0,0.0,0.0,0.0,0.0,90
600495.SH,晋西车轴,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,26.67,64.44,8.89,0.05,-0.03,0.03,0.0,90
600495.SH,晋西车轴,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,32.22,56.67,11.11,0.06,-0.04,0.04,0.0,90
600495.SH,晋西车轴,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,31.11,54.44,14.44,0.11,-0.04,0.11,0.0,90
600495.SH,晋西车轴,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,34.44,51.11,14.44,0.11,-0.04,0.11,0.0,90
600495.SH,晋西车轴,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,40.91,22.73,36.36,0.0,0.0,0.0,0.17,22
600495.SH,晋西车轴,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,40.91,22.73,36.36,0.0,0.0,0.0,0.0,22
600495.SH,晋西车轴,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,36.36,50.0,13.64,0.12,-0.07,0.12,0.0,22
