股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
603358.SH,华达科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,35.63,45.98,18.39,0.0,0.0,0.0,0.0,87
603358.SH,华达科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,34.48,45.98,19.54,0.0,0.0,0.0,0.0,87
603358.SH,华达科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,36.78,62.07,1.15,0.07,-0.04,0.06,0.0,87
603358.SH,华达科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,36.78,58.62,4.6,0.07,-0.05,0.04,0.0,87
603358.SH,华达科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,40.23,57.47,2.3,0.07,-0.05,0.03,0.0,87
603358.SH,华达科技,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,42.53,56.32,1.15,0.07,-0.06,0.03,0.0,87
603358.SH,华达科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,28.28,56.57,15.15,1.14,1.14,1.14,0.05,99
603358.SH,华达科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,28.28,54.55,17.17,0.0,0.0,0.0,0.0,99
603358.SH,华达科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,42.42,57.58,0.0,0.06,-0.07,0.05,0.0,99
603358.SH,华达科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,42.42,56.57,1.01,0.06,-0.07,0.05,0.0,99
603358.SH,华达科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,46.46,52.53,1.01,0.06,-0.07,0.05,0.0,99
603358.SH,华达科技,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,39.39,60.61,0.0,0.06,-0.1,0.04,0.0,99
603358.SH,华达科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,26.72,59.48,13.79,0.62,0.62,0.62,0.02,116
603358.SH,华达科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,25.86,60.34,13.79,0.0,0.0,0.0,0.0,116
603358.SH,华达科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,31.03,67.24,1.72,0.04,-0.03,0.03,0.0,116
603358.SH,华达科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,26.72,65.52,7.76,0.05,-0.03,0.04,0.0,116
603358.SH,华达科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,37.93,58.62,3.45,0.06,-0.04,0.05,0.0,116
603358.SH,华达科技,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,38.79,59.48,1.72,0.06,-0.05,0.04,0.0,116
603358.SH,华达科技,1-3,今天1-3%，明天概率情况,竞价,25.58,61.63,12.79,-0.5,-0.5,-0.5,0.05,86
603358.SH,华达科技,1-3,今天1-3%，明天概率情况,1分钟,23.26,62.79,13.95,0.0,0.0,0.0,0.0,86
603358.SH,华达科技,1-3,今天1-3%，明天概率情况,5分钟,36.05,58.14,5.81,0.09,-0.06,0.06,0.0,86
603358.SH,华达科技,1-3,今天1-3%，明天概率情况,15分钟,45.35,54.65,0.0,0.09,-0.06,0.05,0.0,86
603358.SH,华达科技,1-3,今天1-3%，明天概率情况,30分钟,43.02,55.81,1.16,0.09,-0.06,0.07,0.0,86
603358.SH,华达科技,1-3,今天1-3%，明天概率情况,1小时,46.51,51.16,2.33,0.09,-0.06,0.08,0.0,86
603358.SH,华达科技,7-9,今天7-9%，明天概率情况,竞价,25.0,50.0,25.0,0.0,0.0,0.0,0.58,4
603358.SH,华达科技,7-9,今天7-9%，明天概率情况,1分钟,25.0,50.0,25.0,0.0,0.0,0.0,0.0,4
603358.SH,华达科技,7-9,今天7-9%，明天概率情况,5分钟,50.0,50.0,0.0,0.99,-0.5,0.48,0.0,4
603358.SH,华达科技,7-9,今天7-9%，明天概率情况,15分钟,25.0,75.0,0.0,0.99,-0.7,0.7,0.0,4
603358.SH,华达科技,7-9,今天7-9%，明天概率情况,30分钟,50.0,50.0,0.0,1.03,-0.7,0.54,0.0,4
603358.SH,华达科技,7-9,今天7-9%，明天概率情况,1小时,25.0,75.0,0.0,1.03,-1.47,0.71,0.0,4
603358.SH,华达科技,3-5,今天3-5%，明天概率情况,竞价,31.03,51.72,17.24,0.0,0.0,0.0,0.05,29
603358.SH,华达科技,3-5,今天3-5%，明天概率情况,1分钟,34.48,51.72,13.79,0.0,0.0,0.0,0.0,29
