股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
603505.SH,金石资源,1-3,今天1-3%，明天概率情况,竞价,35.06,46.75,18.18,-0.14,-0.14,-0.14,0.09,77
603505.SH,金石资源,1-3,今天1-3%，明天概率情况,1分钟,34.67,46.67,18.67,0.0,0.0,0.0,0.0,75
603505.SH,金石资源,1-3,今天1-3%，明天概率情况,5分钟,41.33,56.0,2.67,0.08,-0.05,0.06,0.0,75
603505.SH,金石资源,1-3,今天1-3%，明天概率情况,15分钟,37.33,57.33,5.33,0.09,-0.05,0.06,0.0,75
603505.SH,金石资源,1-3,今天1-3%，明天概率情况,30分钟,44.0,54.67,1.33,0.09,-0.06,0.07,0.0,75
603505.SH,金石资源,1-3,今天1-3%，明天概率情况,1小时,42.67,54.67,2.67,0.12,-0.07,0.12,0.0,75
603505.SH,金石资源,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,35.4,54.87,9.73,0.3,0.3,0.3,0.02,113
603505.SH,金石资源,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,33.93,56.25,9.82,0.0,0.0,0.0,0.0,112
603505.SH,金石资源,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,35.71,61.61,2.68,0.04,-0.26,0.04,0.0,112
603505.SH,金石资源,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,41.96,58.04,0.0,0.05,-0.26,0.05,0.0,112
603505.SH,金石资源,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,42.86,56.25,0.89,0.06,-0.26,0.04,0.0,112
603505.SH,金石资源,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,40.18,58.93,0.89,0.06,-0.27,0.04,0.0,112
603505.SH,金石资源,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,39.67,46.28,14.05,0.82,0.82,0.82,0.05,121
603505.SH,金石资源,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,37.93,48.28,13.79,0.0,0.0,0.0,0.0,116
603505.SH,金石资源,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,56.03,41.38,2.59,0.09,-0.05,0.06,0.0,116
603505.SH,金石资源,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,55.17,42.24,2.59,0.09,-0.05,0.04,0.0,116
603505.SH,金石资源,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,64.66,34.48,0.86,0.09,-0.05,0.06,0.0,116
603505.SH,金石资源,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,55.17,43.1,1.72,0.09,-0.05,0.08,0.0,116
603505.SH,金石资源,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,37.04,48.15,14.81,-0.21,-0.21,-0.21,0.07,81
603505.SH,金石资源,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,35.44,50.63,13.92,0.0,0.0,0.0,0.0,79
603505.SH,金石资源,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,48.1,51.9,0.0,0.1,-0.03,0.08,0.0,79
603505.SH,金石资源,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,50.63,49.37,0.0,0.1,-0.03,0.09,0.0,79
603505.SH,金石资源,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,44.3,51.9,3.8,0.1,-0.05,0.08,0.0,79
603505.SH,金石资源,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,48.1,50.63,1.27,0.1,-0.05,0.08,0.0,79
603505.SH,金石资源,3-5,今天3-5%，明天概率情况,竞价,41.94,45.16,12.9,-1.02,-1.02,-1.02,0.15,31
603505.SH,金石资源,3-5,今天3-5%，明天概率情况,1分钟,41.94,48.39,9.68,0.0,0.0,0.0,0.0,31
603505.SH,金石资源,3-5,今天3-5%，明天概率情况,5分钟,35.48,58.06,6.45,0.22,-0.08,0.22,0.0,31
603505.SH,金石资源,3-5,今天3-5%，明天概率情况,15分钟,48.39,51.61,0.0,0.22,-0.08,0.11,0.0,31
603505.SH,金石资源,3-5,今天3-5%，明天概率情况,30分钟,41.94,58.06,0.0,0.22,-0.09,0.09,0.0,31
603505.SH,金石资源,3-5,今天3-5%，明天概率情况,1小时,35.48,61.29,3.23,0.22,-0.11,0.14,0.0,31
603505.SH,金石资源,5-7,今天5-7%，明天概率情况,竞价,37.5,50.0,12.5,-0.1,-0.1,-0.1,0.75,8
603505.SH,金石资源,5-7,今天5-7%，明天概率情况,1分钟,37.5,50.0,12.5,0.0,0.0,0.0,0.0,8
603505.SH,金石资源,5-7,今天5-7%，明天概率情况,5分钟,62.5,37.5,0.0,1.17,-0.28,0.71,0.0,8
603505.SH,金石资源,5-7,今天5-7%，明天概率情况,15分钟,37.5,62.5,0.0,1.17,-0.28,0.23,0.0,8
603505.SH,金石资源,5-7,今天5-7%，明天概率情况,30分钟,50.0,37.5,12.5,1.17,-0.28,0.26,0.0,8
603505.SH,金石资源,5-7,今天5-7%，明天概率情况,1小时,62.5,37.5,0.0,1.17,-0.28,0.54,0.0,8
603505.SH,金石资源,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,48.28,41.38,10.34,0.83,0.69,0.83,0.18,29
603505.SH,金石资源,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,48.28,41.38,10.34,0.0,0.0,0.0,0.0,29
603505.SH,金石资源,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,48.28,51.72,0.0,0.11,-0.07,0.06,0.0,29
603505.SH,金石资源,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,51.72,41.38,6.9,0.11,-0.11,0.07,0.0,29
603505.SH,金石资源,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,51.72,48.28,0.0,0.11,-0.16,0.11,0.0,29
603505.SH,金石资源,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,48.28,48.28,3.45,0.12,-0.21,0.08,0.0,29
603505.SH,金石资源,7-9,今天7-9%，明天概率情况,竞价,57.14,42.86,0.0,0.62,0.62,0.62,0.18,7
603505.SH,金石资源,7-9,今天7-9%，明天概率情况,1分钟,57.14,42.86,0.0,0.0,0.0,0.0,0.0,7
603505.SH,金石资源,7-9,今天7-9%，明天概率情况,5分钟,57.14,42.86,0.0,0.72,-0.27,0.67,0.0,7
603505.SH,金石资源,7-9,今天7-9%，明天概率情况,15分钟,57.14,42.86,0.0,0.72,-0.29,0.62,0.0,7
603505.SH,金石资源,7-9,今天7-9%，明天概率情况,30分钟,57.14,42.86,0.0,0.93,-0.29,0.92,0.0,7
603505.SH,金石资源,7-9,今天7-9%，明天概率情况,1小时,71.43,28.57,0.0,1.08,-0.42,0.92,0.0,7
603505.SH,金石资源,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,40.0,60.0,0.0,-0.22,-0.22,-0.22,0.02,5
603505.SH,金石资源,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,40.0,60.0,0.0,0.0,0.0,0.0,0.0,5
603505.SH,金石资源,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,60.0,40.0,0.0,0.56,-0.41,0.56,0.0,5
603505.SH,金石资源,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,60.0,40.0,0.0,1.08,-0.52,0.7,0.0,5
603505.SH,金石资源,large_down,今天大跌(-5% ~ -3%)，明天概率情况,30分钟,60.0,40.0,0.0,1.08,-0.64,0.62,0.0,5
603505.SH,金石资源,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1小时,60.0,40.0,0.0,1.29,-0.64,1.19,0.0,5
603505.SH,金石资源,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,57.14,42.86,0.0,1.34,1.34,1.34,0.54,7
603505.SH,金石资源,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,57.14,42.86,0.0,0.0,0.0,0.0,0.0,7
603505.SH,金石资源,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,28.57,71.43,0.0,0.33,-0.23,0.25,0.0,7
603505.SH,金石资源,flat,今天平开(涨幅=0%)  ，明天概率情况,15分钟,28.57,57.14,14.29,0.33,-0.34,0.19,0.0,7
603505.SH,金石资源,flat,今天平开(涨幅=0%)  ，明天概率情况,30分钟,14.29,85.71,0.0,0.33,-0.51,0.1,0.0,7
603505.SH,金石资源,flat,今天平开(涨幅=0%)  ，明天概率情况,1小时,14.29,71.43,14.29,0.37,-0.53,0.34,0.0,7
603505.SH,金石资源,涨停,今天涨停()涨停，明天概率情况,竞价,50.0,50.0,0.0,-1.72,-1.72,-1.72,3.97,2
603505.SH,金石资源,涨停,今天涨停()涨停，明天概率情况,1分钟,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2
603505.SH,金石资源,涨停,今天涨停()涨停，明天概率情况,5分钟,100.0,0.0,0.0,2.85,-1.17,2.74,0.0,2
603505.SH,金石资源,涨停,今天涨停()涨停，明天概率情况,15分钟,100.0,0.0,0.0,3.35,-1.17,3.18,0.0,2
