股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
605299.SH,舒华体育,1-3,今天1-3%，明天概率情况,竞价,27.45,57.84,14.71,-1.61,-1.61,-1.61,1.76,102
605299.SH,舒华体育,1-3,今天1-3%，明天概率情况,1分钟,27.45,56.86,15.69,0.0,0.0,0.0,0.0,102
605299.SH,舒华体育,1-3,今天1-3%，明天概率情况,5分钟,40.2,52.94,6.86,0.06,-0.05,0.05,0.0,102
605299.SH,舒华体育,1-3,今天1-3%，明天概率情况,15分钟,37.25,54.9,7.84,0.07,-0.05,0.06,0.0,102
605299.SH,舒华体育,1-3,今天1-3%，明天概率情况,30分钟,36.27,55.88,7.84,0.09,-0.05,0.08,0.0,102
605299.SH,舒华体育,1-3,今天1-3%，明天概率情况,1小时,43.14,55.88,0.98,0.09,-0.06,0.06,0.0,102
605299.SH,舒华体育,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,37.93,41.38,20.69,0.37,0.37,0.37,0.03,116
605299.SH,舒华体育,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,38.79,40.52,20.69,0.0,0.0,0.0,0.0,116
605299.SH,舒华体育,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,47.41,44.83,7.76,0.05,-0.03,0.05,0.0,116
605299.SH,舒华体育,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,52.59,45.69,1.72,0.07,-0.03,0.07,0.0,116
605299.SH,舒华体育,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,55.17,43.97,0.86,0.09,-0.03,0.09,0.0,116
605299.SH,舒华体育,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,51.72,46.55,1.72,0.09,-0.04,0.09,0.0,116
605299.SH,舒华体育,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,39.24,46.84,13.92,-0.28,-0.28,-0.28,0.04,79
605299.SH,舒华体育,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,39.24,46.84,13.92,0.0,0.0,0.0,0.0,79
605299.SH,舒华体育,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,48.1,50.63,1.27,0.05,-0.04,0.04,0.0,79
605299.SH,舒华体育,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,51.9,44.3,3.8,0.05,-0.05,0.05,0.0,79
605299.SH,舒华体育,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,49.37,49.37,1.27,0.06,-0.07,0.06,0.0,79
605299.SH,舒华体育,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,46.84,45.57,7.59,0.06,-0.07,0.04,0.0,79
605299.SH,舒华体育,5-7,今天5-7%，明天概率情况,竞价,36.36,45.45,18.18,0.89,0.89,0.89,7.04,11
605299.SH,舒华体育,5-7,今天5-7%，明天概率情况,1分钟,36.36,45.45,18.18,0.0,0.0,0.0,0.0,11
