股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
300740.SZ,水羊股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,24.8,60.8,14.4,-0.38,-0.38,-0.38,0.3,125
300740.SZ,水羊股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,31.2,61.6,7.2,0.0,0.0,0.0,0.0,125
300740.SZ,水羊股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,45.6,50.4,4.0,0.05,-0.03,0.03,0.0,125
300740.SZ,水羊股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,46.4,51.2,2.4,0.07,-0.03,0.04,0.0,125
300740.SZ,水羊股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,49.6,48.0,2.4,0.07,-0.03,0.04,0.0,125
300740.SZ,水羊股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,49.6,49.6,0.8,0.07,-0.04,0.04,0.0,125
300740.SZ,水羊股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,23.26,69.77,6.98,0.52,0.52,0.52,0.35,86
300740.SZ,水羊股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,24.42,72.09,3.49,0.0,0.0,0.0,0.0,86
300740.SZ,水羊股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,45.35,54.65,0.0,0.07,-0.05,0.04,0.0,86
300740.SZ,水羊股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,45.35,50.0,4.65,0.07,-0.06,0.03,0.0,86
300740.SZ,水羊股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,40.7,56.98,2.33,0.07,-0.07,0.03,0.0,86
300740.SZ,水羊股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,41.86,58.14,0.0,0.07,-0.08,0.05,0.0,86
300740.SZ,水羊股份,1-3,今天1-3%，明天概率情况,竞价,25.77,62.89,11.34,0.21,0.21,0.21,0.43,97
300740.SZ,水羊股份,1-3,今天1-3%，明天概率情况,1分钟,27.84,61.86,10.31,0.0,0.0,0.0,0.0,97
300740.SZ,水羊股份,1-3,今天1-3%，明天概率情况,5分钟,29.9,68.04,2.06,0.18,-0.11,0.15,0.0,97
300740.SZ,水羊股份,1-3,今天1-3%，明天概率情况,15分钟,39.18,59.79,1.03,0.18,-0.11,0.14,0.0,97
300740.SZ,水羊股份,1-3,今天1-3%，明天概率情况,30分钟,38.14,59.79,2.06,0.18,-0.11,0.13,0.0,97
300740.SZ,水羊股份,1-3,今天1-3%，明天概率情况,1小时,42.27,57.73,0.0,0.18,-0.11,0.15,0.0,97
300740.SZ,水羊股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,35.29,41.18,23.53,0.22,0.22,0.22,3.55,34
300740.SZ,水羊股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,41.18,47.06,11.76,0.0,0.0,0.0,0.0,34
300740.SZ,水羊股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,44.12,52.94,2.94,0.38,-0.15,0.25,0.0,34
300740.SZ,水羊股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,58.82,38.24,2.94,0.38,-0.15,0.18,0.0,34
300740.SZ,水羊股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,55.88,38.24,5.88,0.38,-0.15,0.16,0.0,34
300740.SZ,水羊股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,61.76,35.29,2.94,0.38,-0.15,0.15,0.0,34
300740.SZ,水羊股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,28.99,63.77,7.25,-1.26,-1.26,-1.26,0.7,69
300740.SZ,水羊股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,28.99,65.22,5.8,0.0,0.0,0.0,0.0,69
300740.SZ,水羊股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,34.78,60.87,4.35,0.05,-0.2,0.04,0.0,69
300740.SZ,水羊股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,43.48,53.62,2.9,0.06,-0.2,0.06,0.0,69
300740.SZ,水羊股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,44.93,49.28,5.8,0.09,-0.22,0.08,0.0,69
300740.SZ,水羊股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,37.68,59.42,2.9,0.09,-0.22,0.07,0.0,69
300740.SZ,水羊股份,5-7,今天5-7%，明天概率情况,竞价,9.09,72.73,18.18,-0.21,-0.21,-0.21,4.41,11
300740.SZ,水羊股份,5-7,今天5-7%，明天概率情况,1分钟,18.18,72.73,9.09,0.0,0.0,0.0,0.0,11
300740.SZ,水羊股份,5-7,今天5-7%，明天概率情况,5分钟,45.45,54.55,0.0,0.34,-0.18,0.3,0.0,11
300740.SZ,水羊股份,5-7,今天5-7%，明天概率情况,15分钟,45.45,54.55,0.0,0.36,-0.19,0.34,0.0,11
300740.SZ,水羊股份,5-7,今天5-7%，明天概率情况,30分钟,45.45,54.55,0.0,0.42,-0.21,0.27,0.0,11
300740.SZ,水羊股份,5-7,今天5-7%，明天概率情况,1小时,45.45,54.55,0.0,0.42,-0.29,0.23,0.0,11
300740.SZ,水羊股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,28.57,64.29,7.14,-0.07,-0.07,-0.07,0.84,14
300740.SZ,水羊股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,42.86,57.14,0.0,0.0,0.0,0.0,0.0,14
300740.SZ,水羊股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,28.57,71.43,0.0,0.35,-0.32,0.21,0.0,14
300740.SZ,水羊股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,50.0,50.0,0.0,0.35,-0.32,0.21,0.0,14
300740.SZ,水羊股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,30分钟,50.0,50.0,0.0,0.35,-0.34,0.18,0.0,14
300740.SZ,水羊股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1小时,42.86,57.14,0.0,0.35,-0.44,0.23,0.0,14
