股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
600456.SH,宝钛股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,45.63,40.78,13.59,0.02,0.0,0.02,0.18,103
600456.SH,宝钛股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,44.23,41.35,14.42,0.0,0.0,0.0,0.0,104
600456.SH,宝钛股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,40.38,56.73,2.88,0.04,-0.05,0.04,0.0,104
600456.SH,宝钛股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,50.96,43.27,5.77,0.06,-0.05,0.05,0.0,104
600456.SH,宝钛股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,49.04,50.0,0.96,0.06,-0.05,0.04,0.0,104
600456.SH,宝钛股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,42.31,53.85,3.85,0.06,-0.05,0.05,0.0,104
600456.SH,宝钛股份,3-5,今天3-5%，明天概率情况,竞价,41.67,50.0,8.33,0.44,0.44,0.44,0.33,24
600456.SH,宝钛股份,3-5,今天3-5%，明天概率情况,1分钟,41.67,50.0,8.33,0.0,0.0,0.0,0.0,24
600456.SH,宝钛股份,3-5,今天3-5%，明天概率情况,5分钟,54.17,45.83,0.0,0.29,-0.37,0.25,0.0,24
600456.SH,宝钛股份,3-5,今天3-5%，明天概率情况,15分钟,50.0,50.0,0.0,0.29,-0.37,0.19,0.0,24
600456.SH,宝钛股份,3-5,今天3-5%，明天概率情况,30分钟,58.33,37.5,4.17,0.29,-0.37,0.19,0.0,24
600456.SH,宝钛股份,3-5,今天3-5%，明天概率情况,1小时,54.17,45.83,0.0,0.29,-0.4,0.28,0.0,24
600456.SH,宝钛股份,1-3,今天1-3%，明天概率情况,竞价,41.57,47.19,11.24,-0.05,-0.05,-0.05,0.22,89
600456.SH,宝钛股份,1-3,今天1-3%，明天概率情况,1分钟,41.57,50.56,7.87,0.0,0.0,0.0,0.0,89
600456.SH,宝钛股份,1-3,今天1-3%，明天概率情况,5分钟,40.45,57.3,2.25,0.05,-0.03,0.04,0.0,89
600456.SH,宝钛股份,1-3,今天1-3%，明天概率情况,15分钟,47.19,51.69,1.12,0.05,-0.03,0.05,0.0,89
600456.SH,宝钛股份,1-3,今天1-3%，明天概率情况,30分钟,51.69,48.31,0.0,0.05,-0.04,0.03,0.0,89
600456.SH,宝钛股份,1-3,今天1-3%，明天概率情况,1小时,49.44,49.44,1.12,0.05,-0.06,0.04,0.0,89
600456.SH,宝钛股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,41.44,45.95,12.61,0.67,0.67,0.67,0.42,111
600456.SH,宝钛股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,39.64,46.85,13.51,0.0,0.0,0.0,0.0,111
600456.SH,宝钛股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,47.75,49.55,2.7,0.03,-0.03,0.02,0.0,111
600456.SH,宝钛股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,42.34,57.66,0.0,0.03,-0.04,0.02,0.0,111
600456.SH,宝钛股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,40.54,57.66,1.8,0.03,-0.05,0.02,0.0,111
600456.SH,宝钛股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,45.95,54.05,0.0,0.04,-0.05,0.03,0.0,111
600456.SH,宝钛股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,39.45,52.29,8.26,0.66,0.66,0.66,0.5,109
600456.SH,宝钛股份,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,41.28,51.38,7.34,0.0,0.0,0.0,0.0,109
