股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
002793.SZ,罗欣药业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,39.2,40.0,20.8,0.25,0.0,0.0,0.17,125
002793.SZ,罗欣药业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,35.2,47.2,17.6,0.0,0.0,0.0,0.0,125
002793.SZ,罗欣药业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,36.0,54.4,9.6,0.03,-0.07,0.02,0.0,125
002793.SZ,罗欣药业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,34.4,56.0,9.6,0.08,-0.07,0.08,0.0,125
002793.SZ,罗欣药业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,33.6,60.0,6.4,0.08,-0.07,0.05,0.0,125
002793.SZ,罗欣药业,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,31.2,62.4,6.4,0.08,-0.07,0.05,0.0,125
002793.SZ,罗欣药业,1-3,今天1-3%，明天概率情况,竞价,38.16,38.16,23.68,-0.9,-1.03,-1.03,0.07,76
002793.SZ,罗欣药业,1-3,今天1-3%，明天概率情况,1分钟,42.67,34.67,22.67,0.0,0.0,0.0,0.0,75
002793.SZ,罗欣药业,1-3,今天1-3%，明天概率情况,5分钟,50.67,34.67,14.67,0.08,-0.05,0.08,0.0,75
002793.SZ,罗欣药业,1-3,今天1-3%，明天概率情况,15分钟,57.33,38.67,4.0,0.08,-0.05,0.07,0.0,75
002793.SZ,罗欣药业,1-3,今天1-3%，明天概率情况,30分钟,50.67,48.0,1.33,0.08,-0.05,0.06,0.0,75
002793.SZ,罗欣药业,1-3,今天1-3%，明天概率情况,1小时,46.67,49.33,4.0,0.08,-0.07,0.06,0.0,75
