股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
003025.SZ,思进智能,3-5,今天3-5%，明天概率情况,竞价,31.25,59.38,9.38,-0.6,-0.84,-0.84,0.52,32
003025.SZ,思进智能,3-5,今天3-5%，明天概率情况,1分钟,34.38,56.25,9.38,0.0,0.0,0.0,0.0,32
003025.SZ,思进智能,3-5,今天3-5%，明天概率情况,5分钟,59.38,37.5,3.12,0.31,-0.14,0.21,0.0,32
003025.SZ,思进智能,3-5,今天3-5%，明天概率情况,15分钟,53.12,43.75,3.12,0.31,-0.15,0.16,0.0,32
003025.SZ,思进智能,3-5,今天3-5%，明天概率情况,30分钟,56.25,40.62,3.12,0.31,-0.15,0.17,0.0,32
003025.SZ,思进智能,3-5,今天3-5%，明天概率情况,1小时,59.38,34.38,6.25,0.31,-0.16,0.19,0.0,32
003025.SZ,思进智能,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,44.44,45.56,10.0,-0.61,-0.82,-0.61,2.02,90
003025.SZ,思进智能,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,47.78,47.78,4.44,0.0,0.0,0.0,0.0,90
003025.SZ,思进智能,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,56.67,42.22,1.11,0.06,-0.03,0.04,0.0,90
003025.SZ,思进智能,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,53.33,41.11,5.56,0.06,-0.03,0.03,0.0,90
003025.SZ,思进智能,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,52.22,43.33,4.44,0.06,-0.03,0.04,0.0,90
003025.SZ,思进智能,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,58.89,38.89,2.22,0.06,-0.04,0.05,0.0,90
003025.SZ,思进智能,1-3,今天1-3%，明天概率情况,竞价,33.68,51.58,14.74,0.78,0.19,0.78,3.79,95
003025.SZ,思进智能,1-3,今天1-3%，明天概率情况,1分钟,35.79,54.74,9.47,0.0,0.0,0.0,0.0,95
003025.SZ,思进智能,1-3,今天1-3%，明天概率情况,5分钟,35.79,60.0,4.21,0.06,-0.04,0.04,0.0,95
003025.SZ,思进智能,1-3,今天1-3%，明天概率情况,15分钟,51.58,48.42,0.0,0.06,-0.05,0.06,0.0,95
003025.SZ,思进智能,1-3,今天1-3%，明天概率情况,30分钟,47.37,49.47,3.16,0.09,-0.05,0.08,0.0,95
003025.SZ,思进智能,1-3,今天1-3%，明天概率情况,1小时,45.26,51.58,3.16,0.11,-0.07,0.11,0.0,95
003025.SZ,思进智能,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,34.07,49.45,16.48,0.86,-0.47,-0.08,3.59,91
