股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
000529.SZ,广弘控股,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,27.43,43.36,29.2,-0.98,-1.11,-0.98,1.52,113
000529.SZ,广弘控股,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,27.43,51.33,21.24,0.0,0.0,0.0,0.0,113
000529.SZ,广弘控股,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,37.17,50.44,12.39,0.03,-0.09,0.02,0.0,113
000529.SZ,广弘控股,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,42.48,47.79,9.73,0.03,-0.09,0.03,0.0,113
000529.SZ,广弘控股,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,42.48,51.33,6.19,0.03,-0.09,0.03,0.0,113
000529.SZ,广弘控股,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,42.48,53.1,4.42,0.03,-0.09,0.02,0.0,113
000529.SZ,广弘控股,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,35.24,41.9,22.86,0.37,0.25,0.37,0.41,105
000529.SZ,广弘控股,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,35.24,41.9,22.86,0.0,0.0,0.0,0.0,105
000529.SZ,广弘控股,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,39.05,50.48,10.48,0.07,-0.04,0.05,0.0,105
000529.SZ,广弘控股,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,42.86,51.43,5.71,0.07,-0.06,0.06,0.0,105
000529.SZ,广弘控股,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,50.48,48.57,0.95,0.08,-0.09,0.06,0.0,105
000529.SZ,广弘控股,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,53.33,40.95,5.71,0.08,-0.09,0.07,0.0,105
000529.SZ,广弘控股,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,27.16,46.91,25.93,0.0,-0.12,-0.12,0.66,81
000529.SZ,广弘控股,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,30.86,49.38,19.75,0.0,0.0,0.0,0.0,81
000529.SZ,广弘控股,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,37.04,54.32,8.64,0.09,-0.04,0.07,0.0,81
000529.SZ,广弘控股,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,40.74,54.32,4.94,0.09,-0.05,0.06,0.0,81
000529.SZ,广弘控股,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,38.27,59.26,2.47,0.09,-0.07,0.05,0.0,81
000529.SZ,广弘控股,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,39.51,55.56,4.94,0.11,-0.08,0.1,0.0,81
000529.SZ,广弘控股,涨停,今天涨停()涨停，明天概率情况,竞价,0.0,100.0,0.0,-2.05,-3.0,-2.05,39.66,1
000529.SZ,广弘控股,涨停,今天涨停()涨停，明天概率情况,1分钟,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1
000529.SZ,广弘控股,涨停,今天涨停()涨停，明天概率情况,5分钟,0.0,100.0,0.0,0.0,-3.48,0.0,0.0,1
000529.SZ,广弘控股,涨停,今天涨停()涨停，明天概率情况,15分钟,0.0,100.0,0.0,0.0,-3.48,0.0,0.0,1
000529.SZ,广弘控股,涨停,今天涨停()涨停，明天概率情况,30分钟,0.0,100.0,0.0,0.0,-3.63,0.0,0.0,1
000529.SZ,广弘控股,涨停,今天涨停()涨停，明天概率情况,1小时,0.0,100.0,0.0,0.0,-4.27,0.0,0.0,1
000529.SZ,广弘控股,1-3,今天1-3%，明天概率情况,竞价,24.74,45.36,29.9,0.5,0.12,0.12,1.51,97
000529.SZ,广弘控股,1-3,今天1-3%，明天概率情况,1分钟,24.49,55.1,20.41,0.0,0.0,0.0,0.0,98
000529.SZ,广弘控股,1-3,今天1-3%，明天概率情况,5分钟,43.88,45.92,10.2,0.1,-0.06,0.1,0.0,98
000529.SZ,广弘控股,1-3,今天1-3%，明天概率情况,15分钟,45.92,46.94,7.14,0.1,-0.06,0.1,0.0,98
000529.SZ,广弘控股,1-3,今天1-3%，明天概率情况,30分钟,45.92,48.98,5.1,0.1,-0.06,0.1,0.0,98
000529.SZ,广弘控股,1-3,今天1-3%，明天概率情况,1小时,53.06,44.9,2.04,0.1,-0.07,0.1,0.0,98
000529.SZ,广弘控股,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,38.89,50.0,11.11,0.89,0.76,0.89,1.31,18
000529.SZ,广弘控股,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,44.44,55.56,0.0,0.0,0.0,0.0,0.0,18
000529.SZ,广弘控股,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,33.33,61.11,5.56,0.06,-0.17,0.03,0.0,18
000529.SZ,广弘控股,flat,今天平开(涨幅=0%)  ，明天概率情况,15分钟,44.44,50.0,5.56,0.06,-0.21,0.04,0.0,18
000529.SZ,广弘控股,flat,今天平开(涨幅=0%)  ，明天概率情况,30分钟,38.89,44.44,16.67,0.08,-0.21,0.03,0.0,18
000529.SZ,广弘控股,flat,今天平开(涨幅=0%)  ，明天概率情况,1小时,33.33,61.11,5.56,0.09,-0.21,0.04,0.0,18
000529.SZ,广弘控股,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,25.0,50.0,25.0,-1.65,-2.2,-1.79,4.95,12
000529.SZ,广弘控股,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,25.0,50.0,25.0,0.0,0.0,0.0,0.0,12
000529.SZ,广弘控股,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,25.0,75.0,0.0,0.31,-0.43,0.15,0.0,12
000529.SZ,广弘控股,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,25.0,75.0,0.0,0.37,-0.61,0.32,0.0,12
