股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
600420.SH,国药现代,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,32.73,52.73,14.55,-0.2,-0.2,-0.2,0.14,110
600420.SH,国药现代,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,32.73,53.64,13.64,0.0,0.0,0.0,0.0,110
600420.SH,国药现代,micro_up,今天微涨(0 ~ 1%)，明天概率情况,5分钟,45.45,49.09,5.45,0.04,-0.04,0.03,0.0,110
600420.SH,国药现代,micro_up,今天微涨(0 ~ 1%)，明天概率情况,15分钟,49.09,48.18,2.73,0.04,-0.04,0.04,0.0,110
600420.SH,国药现代,micro_up,今天微涨(0 ~ 1%)，明天概率情况,30分钟,47.27,48.18,4.55,0.05,-0.04,0.04,0.0,110
600420.SH,国药现代,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1小时,47.27,46.36,6.36,0.08,-0.05,0.07,0.0,110
600420.SH,国药现代,small_down,今天小跌(-1% ~ 0)，明天概率情况,竞价,27.2,61.6,11.2,-0.65,-0.65,-0.65,0.74,125
600420.SH,国药现代,small_down,今天小跌(-1% ~ 0)，明天概率情况,1分钟,26.4,60.8,12.8,0.0,0.0,0.0,0.0,125
600420.SH,国药现代,small_down,今天小跌(-1% ~ 0)，明天概率情况,5分钟,37.6,55.2,7.2,0.08,-0.02,0.08,0.0,125
600420.SH,国药现代,small_down,今天小跌(-1% ~ 0)，明天概率情况,15分钟,40.8,54.4,4.8,0.08,-0.02,0.08,0.0,125
600420.SH,国药现代,small_down,今天小跌(-1% ~ 0)，明天概率情况,30分钟,41.6,54.4,4.0,0.08,-0.03,0.08,0.0,125
600420.SH,国药现代,small_down,今天小跌(-1% ~ 0)，明天概率情况,1小时,40.0,56.8,3.2,0.08,-0.03,0.08,0.0,125
600420.SH,国药现代,1-3,今天1-3%，明天概率情况,竞价,31.43,60.0,8.57,-0.97,-0.97,-0.97,0.19,70
600420.SH,国药现代,1-3,今天1-3%，明天概率情况,1分钟,31.43,58.57,10.0,0.0,0.0,0.0,0.0,70
600420.SH,国药现代,1-3,今天1-3%，明天概率情况,5分钟,38.57,58.57,2.86,0.05,-0.03,0.04,0.0,70
600420.SH,国药现代,1-3,今天1-3%，明天概率情况,15分钟,38.57,55.71,5.71,0.05,-0.04,0.05,0.0,70
600420.SH,国药现代,1-3,今天1-3%，明天概率情况,30分钟,44.29,50.0,5.71,0.06,-0.05,0.06,0.0,70
600420.SH,国药现代,1-3,今天1-3%，明天概率情况,1小时,45.71,50.0,4.29,0.09,-0.05,0.09,0.0,70
600420.SH,国药现代,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,27.36,55.66,16.98,0.99,0.99,0.99,0.24,106
600420.SH,国药现代,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,25.47,57.55,16.98,0.0,0.0,0.0,0.0,106
600420.SH,国药现代,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,45.28,51.89,2.83,0.09,-0.03,0.09,0.0,106
600420.SH,国药现代,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,43.4,51.89,4.72,0.09,-0.03,0.09,0.0,106
600420.SH,国药现代,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,49.06,49.06,1.89,0.09,-0.03,0.09,0.0,106
600420.SH,国药现代,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,52.83,44.34,2.83,0.09,-0.03,0.08,0.0,106
600420.SH,国药现代,flat,今天平开(涨幅=0%)  ，明天概率情况,竞价,41.67,50.0,8.33,-0.5,-0.5,-0.5,0.02,12
600420.SH,国药现代,flat,今天平开(涨幅=0%)  ，明天概率情况,1分钟,50.0,50.0,0.0,0.0,0.0,0.0,0.0,12
600420.SH,国药现代,flat,今天平开(涨幅=0%)  ，明天概率情况,5分钟,33.33,58.33,8.33,0.21,-0.1,0.11,0.0,12
600420.SH,国药现代,flat,今天平开(涨幅=0%)  ，明天概率情况,15分钟,25.0,75.0,0.0,0.23,-0.14,0.16,0.0,12
600420.SH,国药现代,flat,今天平开(涨幅=0%)  ，明天概率情况,30分钟,33.33,66.67,0.0,0.23,-0.14,0.21,0.0,12
600420.SH,国药现代,flat,今天平开(涨幅=0%)  ，明天概率情况,1小时,16.67,66.67,16.67,0.3,-0.17,0.28,0.0,12
600420.SH,国药现代,3-5,今天3-5%，明天概率情况,竞价,46.43,50.0,3.57,-0.65,-0.65,-0.65,0.73,28
600420.SH,国药现代,3-5,今天3-5%，明天概率情况,1分钟,50.0,46.43,3.57,0.0,0.0,0.0,0.0,28
600420.SH,国药现代,3-5,今天3-5%，明天概率情况,5分钟,57.14,39.29,3.57,0.23,-0.08,0.2,0.0,28
