股票代码,股票名称,当日涨幅,场景描述,时间段,涨概率,跌概率,平概率,最大涨幅,最小涨幅,收盘涨幅,成交量占比,样本数
603118.SH,共进股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,竞价,34.29,62.86,2.86,0.6,0.6,0.6,0.54,35
603118.SH,共进股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1分钟,34.29,62.86,2.86,0.0,0.0,0.0,0.0,35
603118.SH,共进股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,5分钟,54.29,45.71,0.0,0.27,-0.29,0.23,0.0,35
603118.SH,共进股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,15分钟,45.71,48.57,5.71,0.29,-0.29,0.27,0.0,35
603118.SH,共进股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,30分钟,48.57,48.57,2.86,0.29,-0.29,0.28,0.0,35
603118.SH,共进股份,large_down,今天大跌(-5% ~ -3%)，明天概率情况,1小时,51.43,48.57,0.0,0.29,-0.29,0.28,0.0,35
603118.SH,共进股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,竞价,42.0,49.0,9.0,0.62,0.62,0.62,0.3,100
603118.SH,共进股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1分钟,43.0,47.0,10.0,0.0,0.0,0.0,0.0,100
603118.SH,共进股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,5分钟,50.0,48.0,2.0,0.1,-0.06,0.1,0.0,100
603118.SH,共进股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,15分钟,47.0,50.0,3.0,0.1,-0.06,0.1,0.0,100
603118.SH,共进股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,30分钟,39.0,53.0,8.0,0.1,-0.06,0.1,0.0,100
603118.SH,共进股份,medium_down,今天中跌(-3% ~ -1%)，明天概率情况,1小时,44.0,51.0,5.0,0.1,-0.06,0.1,0.0,100
603118.SH,共进股份,5-7,今天5-7%，明天概率情况,竞价,55.56,38.89,5.56,2.62,2.62,2.62,21.81,18
603118.SH,共进股份,5-7,今天5-7%，明天概率情况,1分钟,55.56,33.33,11.11,0.0,0.0,0.0,0.0,18
603118.SH,共进股份,5-7,今天5-7%，明天概率情况,5分钟,55.56,44.44,0.0,0.56,-0.47,0.56,0.0,18
603118.SH,共进股份,5-7,今天5-7%，明天概率情况,15分钟,61.11,38.89,0.0,0.56,-0.47,0.56,0.0,18
603118.SH,共进股份,5-7,今天5-7%，明天概率情况,30分钟,55.56,38.89,5.56,0.56,-0.56,0.56,0.0,18
603118.SH,共进股份,5-7,今天5-7%，明天概率情况,1小时,55.56,38.89,5.56,0.56,-0.56,0.56,0.0,18
603118.SH,共进股份,3-5,今天3-5%，明天概率情况,竞价,28.57,65.31,6.12,1.13,1.13,1.13,0.96,49
603118.SH,共进股份,3-5,今天3-5%，明天概率情况,1分钟,30.61,63.27,6.12,0.0,0.0,0.0,0.0,49
603118.SH,共进股份,3-5,今天3-5%，明天概率情况,5分钟,44.9,53.06,2.04,0.21,-0.2,0.21,0.0,49
603118.SH,共进股份,3-5,今天3-5%，明天概率情况,15分钟,44.9,53.06,2.04,0.21,-0.2,0.21,0.0,49
603118.SH,共进股份,3-5,今天3-5%，明天概率情况,30分钟,36.73,63.27,0.0,0.21,-0.2,0.21,0.0,49
603118.SH,共进股份,3-5,今天3-5%，明天概率情况,1小时,42.86,53.06,4.08,0.21,-0.2,0.21,0.0,49
603118.SH,共进股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,竞价,23.26,67.44,9.3,0.0,0.0,0.0,1.05,43
603118.SH,共进股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1分钟,23.26,67.44,9.3,0.0,0.0,0.0,0.0,43
603118.SH,共进股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,5分钟,32.56,62.79,4.65,0.08,-0.23,0.05,0.0,43
603118.SH,共进股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,15分钟,44.19,55.81,0.0,0.08,-0.23,0.06,0.0,43
603118.SH,共进股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,30分钟,27.91,67.44,4.65,0.08,-0.23,0.07,0.0,43
603118.SH,共进股份,limit_down,今天跌停(-5% ~ -7%)，明天概率情况,1小时,27.91,67.44,4.65,0.15,-0.23,0.09,0.0,43
603118.SH,共进股份,涨停,今天涨停()涨停，明天概率情况,竞价,65.0,30.0,5.0,1.6,1.6,1.6,8.07,20
603118.SH,共进股份,涨停,今天涨停()涨停，明天概率情况,1分钟,65.0,30.0,5.0,0.0,0.0,0.0,0.0,20
603118.SH,共进股份,涨停,今天涨停()涨停，明天概率情况,5分钟,65.0,35.0,0.0,0.5,-0.49,0.5,0.0,20
603118.SH,共进股份,涨停,今天涨停()涨停，明天概率情况,15分钟,70.0,30.0,0.0,0.5,-0.49,0.5,0.0,20
603118.SH,共进股份,涨停,今天涨停()涨停，明天概率情况,30分钟,55.0,45.0,0.0,0.5,-0.49,0.5,0.0,20
603118.SH,共进股份,涨停,今天涨停()涨停，明天概率情况,1小时,60.0,40.0,0.0,0.5,-0.49,0.5,0.0,20
603118.SH,共进股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,竞价,46.77,41.94,11.29,-0.3,-0.3,-0.3,0.11,62
603118.SH,共进股份,micro_up,今天微涨(0 ~ 1%)，明天概率情况,1分钟,46.77,45.16,8.06,0.0,0.0,0.0,0.0,62
